a0003,a0004,a0005,a0006
295,230.0,-293.0,186
271,221.0,-257.0,161
228,253.0,-205.0,148
229,248.0,-172.0,153
249,191.0,-191.0,137
234,174.0,-190.0,146
191,205.0,-123.0,150
165,144.0,-88.0,145
183,71.0,-28.0,147
189,62.0,32.0,141
188,52.0,53.0,141
155,-15.0,75.0,149
111,-100.0,32.0,200
103,-141.0,21.0,180
70,-179.0,41.0,158
70,-228.0,45.0,135
109,-297.0,55.0,132
105,-299.0,42.0,118
114,-302.0,23.0,67
97,-265.0,0.0,51
111,-267.0,-23.0,16
76,-230.0,-47.0,8
50,-180.0,-46.0,-56
40,-180.0,-60.0,-89
-6,-177.0,-103.0,-128
-10,-140.0,-146.0,-152
-18,-52.0,-177.0,-225
-15,-25.0,-181.0,-251
-39,3.0,-192.0,-186
-57,31.0,-189.0,-242
-97,67.0,-182.0,-244
-147,38.0,-187.0,-258
-135,52.0,-209.0,-277
-126,18.0,-236.0,-246
-138,31.0,-226.0,-232
-134,56.0,-222.0,-223
-171,22.0,-214.0,-206
-202,39.0,-211.0,-178
-193,17.0,-195.0,-153
-167,-15.0,-171.0,-136
-107,-35.0,-190.0,-93
-84,-93.0,-162.0,-58
-39,-100.0,-127.0,-40
-2,-60.0,-91.0,-25
6,-136.0,-63.0,-25
47,-171.0,-89.0,9
59,-194.0,-104.0,-47
78,-210.0,-91.0,-93
93,-167.0,-70.0,-92
72,-160.0,-51.0,-65
10,-198.0,-50.0,-38
10,-168.0,-62.0,-41
26,-179.0,-24.0,-14
23,-186.0,-12.0,-39
45,-163.0,18.0,-33
22,-172.0,8.0,-11
63,-139.0,-20.0,-12
43,-157.0,17.0,-41
-21,-134.0,-26.0,-4
-74,-124.0,8.0,37
-105,-151.0,15.0,45
-115,-143.0,-34.0,62
-137,-178.0,-22.0,88
-150,-248.0,-19.0,106
-152,-273.0,-26.0,98
-140,-286.0,-15.0,155
-141,-266.0,11.0,162
-148,-263.0,12.0,181
-169,-274.0,12.0,169
-142,-278.0,-11.0,137
-164,-261.0,-9.0,110
-158,-253.0,-31.0,97
-159,-283.0,3.0,141
-173,-204.0,57.0,104
-151,-162.0,67.0,57
-144,-192.0,76.0,1
-148,-198.0,55.0,-22
-197,-200.0,40.0,-37
-186,-157.0,59.0,-24
-201,-133.0,83.0,-13
-210,-142.0,53.0,-59
-228,-92.0,42.0,-92
-246,-82.0,97.0,-122
-230,-88.0,85.0,-112
-222,-101.0,83.0,-124
-244,-165.0,120.0,-93
-284,-164.0,119.0,-84
-262,-175.0,122.0,-65
-284,-179.0,92.0,-40
-283,-142.0,70.0,-31
-296,-159.0,29.0,5
-276,-204.0,25.0,-36
-258,-187.0,-19.0,-61
-271,-126.0,-46.0,-45
-246,-128.0,-70.0,-47
-222,-114.0,-148.0,-60
-201,-103.0,-183.0,-45
-198,-104.0,-235.0,-23
-172,-94.0,-256.0,22
-150,-75.0,-302.0,34
-146,-31.0,-350.0,39
-163,22.0,-328.0,22
-138,56.0,-317.0,2
-123,96.0,-296.0,30
-106,97.0,-264.0,46
-108,114.0,-245.0,90
-65,205.0,-213.0,113
-1,232.0,-206.0,102
53,255.0,-162.0,78
34,232.0,-92.0,66
-20,230.0,-37.0,96
-12,260.0,19.0,94
-38,263.0,55.0,124
-28,219.0,74.0,138
-30,235.0,110.0,140
-57,261.0,106.0,137
-111,268.0,88.0,126
-122,274.0,135.0,122
-124,246.0,121.0,128
-125,242.0,112.0,180
-164,284.0,81.0,155
-205,270.0,39.0,164
-205,210.0,30.0,193
-262,213.0,-16.0,192
-261,202.0,-36.0,243
-261,203.0,-96.0,270
-237,197.0,-113.0,246
-213,212.0,-163.0,214
-243,197.0,-201.0,185
-201,151.0,-203.0,179
-173,123.0,-211.0,195
-150,153.0,-195.0,214
-106,188.0,-184.0,216
-60,245.0,-147.0,202
-25,289.0,-132.0,192
0,239.0,-92.0,177
61,284.0,-53.0,100
81,355.0,18.0,110
93,352.0,61.0,63
124,327.0,114.0,27
104,275.0,187.0,57
106,275.0,185.0,15
103,278.0,237.0,37
95,295.0,304.0,15
99,310.0,341.0,53
73,368.0,400.0,73
27,370.0,426.0,53
7,344.0,433.0,63
10,345.0,421.0,88
-6,300.0,425.0,104
-34,300.0,416.0,84
-52,259.0,368.0,88
-41,207.0,342.0,81
-69,212.0,355.0,90
-72,211.0,353.0,108
-61,141.0,330.0,79
-38,163.0,330.0,61
-42,139.0,281.0,87
-73,117.0,229.0,69
-45,166.0,181.0,37
-27,177.0,147.0,63
-12,134.0,139.0,50
17,90.0,125.0,34
12,95.0,129.0,8
4,93.0,103.0,-43
26,77.0,95.0,-80
6,85.0,125.0,-144
7,108.0,152.0,-139
42,149.0,154.0,-110
95,181.0,196.0,-119
123,200.0,241.0,-116
137,166.0,239.0,-80
131,151.0,220.0,-76
110,221.0,222.0,-74
70,263.0,272.0,-45
37,336.0,299.0,-7
36,279.0,319.0,30
32,239.0,314.0,20
51,271.0,297.0,5
75,302.0,271.0,59
95,322.0,242.0,58
64,293.0,229.0,79
89,266.0,225.0,99
101,257.0,172.0,79
90,217.0,146.0,116
100,205.0,94.0,89
73,193.0,38.0,101
86,159.0,23.0,76
58,152.0,10.0,50
35,95.0,32.0,78
29,59.0,24.0,46
-20,68.0,-33.0,14
-38,36.0,-62.0,-3
-37,-12.0,-48.0,2
-79,-33.0,-14.0,-11
-105,-78.0,34.0,-21
-88,-52.0,21.0,-23
-67,-49.0,10.0,-53
-50,-21.0,4.0,-46
-64,-9.0,29.0,-53
-30,-5.0,64.0,-24
4,17.0,134.0,-30
-11,1.0,140.0,-91
-11,34.0,156.0,-65
27,89.0,216.0,-91
68,102.0,223.0,-148
80,120.0,261.0,-173
114,146.0,273.0,-172
108,148.0,255.0,-151
100,160.0,216.0,-127
104,182.0,219.0,-107
78,180.0,165.0,-93
83,150.0,146.0,-71
85,157.0,135.0,-36
107,151.0,121.0,-27
104,82.0,142.0,8
135,30.0,86.0,64
158,-9.0,58.0,63
108,-48.0,44.0,65
76,-41.0,38.0,91
57,-77.0,51.0,108
65,-93.0,45.0,134
43,-115.0,26.0,163
38,-177.0,47.0,221
-17,-186.0,34.0,226
-54,-157.0,27.0,160
-65,-123.0,26.0,125
-80,-131.0,2.0,118
-45,-145.0,15.0,109
-10,-167.0,-28.0,106
26,-177.0,-46.0,102
30,-153.0,-6.0,70
50,-162.0,-34.0,68
74,-148.0,-22.0,72
95,-145.0,-16.0,50
109,-129.0,17.0,57
81,-136.0,8.0,45
121,-97.0,11.0,20
194,-92.0,44.0,70
221,-99.0,-13.0,94
273,-30.0,0.0,82
300,-35.0,-9.0,118
300,-7.0,-25.0,131
322,-10.0,-42.0,136
313,-39.0,-31.0,142
276,-66.0,-38.0,111
305,-62.0,-37.0,104
307,-27.0,-65.0,74
293,3.0,-71.0,42
271,-18.0,-84.0,44
255,0.0,-87.0,64
252,14.0,-47.0,73
195,32.0,-55.0,24
169,66.0,-23.0,29
151,31.0,-33.0,-2
129,30.0,-14.0,-53
118,12.0,-37.0,-58
93,10.0,-50.0,-91
128,42.0,-15.0,-67
118,43.0,-16.0,-75
63,69.0,-22.0,-92
96,93.0,-20.0,-81
97,100.0,-10.0,-61
92,141.0,-27.0,-65
95,158.0,-53.0,-86
108,174.0,-45.0,-31
129,187.0,-44.0,-27
152,178.0,-21.0,-22
178,172.0,13.0,1
235,184.0,17.0,19
276,172.0,7.0,52
271,183.0,38.0,84
323,218.0,53.0,101
344,187.0,31.0,90
349,176.0,69.0,112
380,211.0,113.0,125
393,157.0,114.0,110
418,116.0,70.0,92
412,83.0,102.0,84
389,75.0,72.0,54
370,88.0,71.0,56
361,43.0,115.0,63
354,24.0,108.0,22
317,6.0,110.0,-14
266,-10.0,66.0,-60
258,12.0,63.0,-63
261,26.0,57.0,-111
240,25.0,72.0,-135
235,11.0,76.0,-131
214,-10.0,78.0,-169
219,-27.0,79.0,-178
228,-62.0,94.0,-176
224,-65.0,96.0,-160
230,-108.0,97.0,-206
237,-116.0,115.0,-195
254,-141.0,91.0,-169
260,-193.0,139.0,-175
261,-172.0,143.0,-180
259,-170.0,138.0,-151
270,-167.0,172.0,-113
247,-167.0,184.0,-145
215,-225.0,191.0,-156
207,-247.0,206.0,-197
202,-239.0,186.0,-269
202,-227.0,136.0,-248
200,-202.0,170.0,-251
151,-196.0,145.0,-263
116,-168.0,121.0,-258
102,-199.0,88.0,-286
47,-207.0,71.0,-268
69,-198.0,63.0,-300
69,-203.0,34.0,-363
63,-142.0,53.0,-406
103,-167.0,78.0,-471
107,-203.0,80.0,-492
100,-232.0,45.0,-474
89,-258.0,62.0,-489
64,-250.0,31.0,-466
15,-279.0,30.0,-418
-8,-294.0,45.0,-350
-35,-342.0,87.0,-326
-52,-355.0,114.0,-307
-40,-379.0,89.0,-271
-57,-403.0,49.0,-257
-89,-432.0,71.0,-229
-70,-427.0,124.0,-181
-99,-437.0,118.0,-136
-93,-416.0,131.0,-128
-105,-382.0,131.0,-22
-113,-393.0,145.0,52
-92,-343.0,144.0,65
-128,-297.0,150.0,127
-112,-301.0,143.0,148
-131,-312.0,147.0,177
-137,-262.0,110.0,191
-152,-218.0,84.0,169
-128,-126.0,108.0,144
-120,-112.0,119.0,102
-119,-109.0,130.0,72
-108,-74.0,67.0,46
-111,-48.0,39.0,49
-95,-55.0,10.0,-6
-89,-67.0,-10.0,-104
-67,-69.0,33.0,-142
-73,-93.0,55.0,-188
-65,-94.0,44.0,-230
-70,-120.0,30.0,-270
-55,-149.0,33.0,-295
-62,-189.0,15.0,-301
-73,-233.0,-31.0,-300
-62,-272.0,-37.0,-300
-62,-300.0,-20.0,-267
-79,-309.0,-45.0,-203
-141,-327.0,-18.0,-187
-132,-358.0,-15.0,-173
-147,-372.0,-13.0,-135
-156,-412.0,-39.0,-85
-169,-453.0,-50.0,-56
-230,-431.0,-40.0,-41
-214,-426.0,-60.0,-29
-236,-472.0,-69.0,15
-277,-488.0,-101.0,50
-307,-452.0,-79.0,72
-306,-452.0,-26.0,95
-305,-448.0,-37.0,70
-282,-392.0,-18.0,46
-292,-409.0,-4.0,68
-293,-413.0,-30.0,54
-259,-408.0,-26.0,12
-253,-359.0,-57.0,-5
-226,-284.0,-63.0,-53
-229,-273.0,-60.0,-50
-187,-262.0,-46.0,-52
-117,-264.0,-66.0,-34
-85,-216.0,-77.0,-30
-58,-189.0,-103.0,-46
-58,-169.0,-134.0,-16
-36,-162.0,-177.0,-20
5,-155.0,-154.0,-30
-7,-72.0,-174.0,-23
-16,-15.0,-189.0,-20
-12,20.0,-174.0,-8
-34,44.0,-208.0,-9
-96,12.0,-228.0,-12
-133,25.0,-245.0,28
-136,49.0,-258.0,25
-131,47.0,-298.0,-9
-159,97.0,-272.0,-17
-171,125.0,-260.0,6
-208,151.0,-257.0,-49
-221,170.0,-249.0,-51
-243,159.0,-217.0,-18
-279,197.0,-239.0,-3
-254,193.0,-224.0,26
-238,216.0,-178.0,23
-247,250.0,-136.0,54
-274,237.0,-131.0,71
-267,252.0,-139.0,129
-280,263.0,-133.0,153
-190,328.0,-145.0,139
-183,312.0,-153.0,138
-140,335.0,-178.0,157
-69,341.0,-185.0,143
-63,329.0,-160.0,156
-6,314.0,-143.0,180
7,270.0,-121.0,128
67,262.0,-94.0,117
93,211.0,-100.0,131
117,168.0,-42.0,67
131,175.0,-2.0,11
126,207.0,10.0,26
173,168.0,8.0,38
183,161.0,54.0,-7
155,148.0,88.0,-54
155,155.0,61.0,-77
149,122.0,42.0,-112
151,103.0,71.0,-124
133,119.0,95.0,-141
119,114.0,91.0,-86
117,80.0,132.0,-76
82,32.0,153.0,-72
49,49.0,163.0,-71
35,28.0,199.0,-62
-14,6.0,233.0,3
-68,19.0,227.0,-7
-129,27.0,261.0,11
-174,48.0,302.0,42
-189,25.0,311.0,66
-195,-7.0,319.0,56
-233,8.0,327.0,101
-274,3.0,324.0,127
-262,10.0,326.0,121
-262,-13.0,369.0,141
-270,-67.0,349.0,145
-280,-92.0,372.0,163
-264,-93.0,357.0,114
-283,-73.0,288.0,62
-305,-56.0,304.0,60
-286,-27.0,297.0,77
-256,-22.0,243.0,56
-193,-25.0,207.0,18
-187,10.0,218.0,-11
-200,-14.0,205.0,-43
-157,-16.0,166.0,-56
-162,-39.0,122.0,-72
-163,-37.0,98.0,-107
-172,24.0,47.0,-112
-179,30.0,6.0,-156
-152,62.0,18.0,-162
-153,90.0,12.0,-146
-138,90.0,29.0,-172
-156,88.0,45.0,-177
-144,129.0,23.0,-154
-185,97.0,36.0,-141
-235,94.0,32.0,-162
-229,120.0,17.0,-153
-220,85.0,1.0,-153
-219,121.0,-12.0,-96
-192,144.0,19.0,-77
-193,128.0,15.0,-71
-174,126.0,12.0,-1
-105,74.0,-28.0,-11
-121,56.0,-71.0,-23
-80,73.0,-80.0,-14
-63,29.0,-93.0,10
-87,28.0,-62.0,59
-74,2.0,-31.0,65
-50,-82.0,-23.0,90
-47,-132.0,-19.0,145
-24,-111.0,-16.0,164
-25,-153.0,-39.0,150
-36,-195.0,-52.0,152
-42,-228.0,-34.0,134
-60,-281.0,-57.0,73
-73,-261.0,-59.0,41
-77,-286.0,-84.0,11
-24,-291.0,-58.0,-9
-31,-265.0,-46.0,-22
-60,-258.0,-72.0,-37
-24,-220.0,0.0,-29
13,-184.0,-6.0,-28
8,-193.0,14.0,-23
-4,-146.0,74.0,-47
-25,-110.0,47.0,-46
-12,-107.0,63.0,-58
-23,-94.0,76.0,-40
-28,-142.0,81.0,-26
-12,-110.0,91.0,-19
19,-56.0,95.0,45
33,-75.0,84.0,55
34,-30.0,91.0,41
55,-54.0,82.0,15
63,-84.0,69.0,76
75,-94.0,71.0,67
52,-150.0,46.0,59
63,-220.0,67.0,53
80,-200.0,55.0,-13
79,-181.0,70.0,-15
94,-194.0,11.0,-32
75,-157.0,-36.0,-58
84,-208.0,-49.0,-58
95,-225.0,-99.0,-70
95,-245.0,-78.0,-140
86,-217.0,-66.0,-163
60,-191.0,-55.0,-155
74,-147.0,-85.0,-178
51,-111.0,-138.0,-210
1,-96.0,-179.0,-247
-2,-53.0,-188.0,-275
21,-18.0,-171.0,-251
54,38.0,-178.0,-284
83,105.0,-207.0,-294
70,159.0,-190.0,-335
91,206.0,-202.0,-365
75,250.0,-212.0,-316
142,228.0,-197.0,-256
182,227.0,-186.0,-183
157,197.0,-155.0,-185
247,185.0,-157.0,-203
292,228.0,-128.0,-245
328,184.0,-119.0,-206
344,167.0,-95.0,-183
332,141.0,-75.0,-187
330,99.0,-88.0,-159
378,115.0,-63.0,-156
386,85.0,-40.0,-93
392,88.0,-26.0,-89
394,96.0,-47.0,-65
373,91.0,-6.0,-32
302,113.0,19.0,-22
226,100.0,7.0,-27
236,63.0,23.0,-53
220,66.0,6.0,-36
231,105.0,-3.0,-19
227,135.0,7.0,-7
204,136.0,-7.0,1
189,130.0,-5.0,27
191,131.0,27.0,-4
185,155.0,38.0,-17
201,151.0,33.0,-9
207,159.0,11.0,-18
183,193.0,-19.0,-38
211,196.0,-14.0,-63
237,185.0,13.0,-114
231,158.0,27.0,-116
220,161.0,33.0,-130
281,136.0,65.0,-159
333,163.0,85.0,-180
360,138.0,83.0,-228
342,113.0,122.0,-230
325,117.0,157.0,-214
334,71.0,164.0,-220
348,52.0,183.0,-233
393,34.0,181.0,-261
391,50.0,180.0,-268
400,79.0,182.0,-248
385,113.0,183.0,-250
396,85.0,196.0,-257
376,57.0,182.0,-318
363,64.0,196.0,-331
388,42.0,186.0,-330
345,37.0,183.0,-278
349,22.0,187.0,-294
361,-8.0,172.0,-285
351,-36.0,174.0,-284
304,-66.0,186.0,-334
282,-109.0,172.0,-306
236,-143.0,151.0,-293
217,-186.0,211.0,-258
228,-235.0,236.0,-271
188,-255.0,245.0,-227
224,-275.0,219.0,-236
211,-256.0,179.0,-233
175,-268.0,176.0,-242
187,-260.0,191.0,-296
171,-230.0,212.0,-310
137,-236.0,232.0,-340
116,-208.0,206.0,-312
115,-176.0,194.0,-333
86,-122.0,237.0,-321
75,-125.0,224.0,-267
87,-107.0,248.0,-256
35,-41.0,223.0,-309
52,-36.0,153.0,-317
53,-19.0,156.0,-317
55,-30.0,154.0,-321
26,-18.0,136.0,-328
46,3.0,114.0,-333
92,2.0,80.0,-264
111,13.0,27.0,-222
128,-7.0,50.0,-211
140,-45.0,16.0,-183
148,-86.0,-43.0,-164
105,-92.0,-30.0,-188
100,-153.0,-54.0,-148
93,-165.0,-73.0,-156
80,-169.0,-72.0,-152
56,-210.0,-51.0,-149
83,-226.0,-31.0,-153
14,-266.0,-7.0,-129
-44,-270.0,-30.0,-164
-104,-270.0,-1.0,-183
-81,-275.0,52.0,-189
-70,-313.0,33.0,-229
-98,-335.0,50.0,-247
-74,-316.0,50.0,-248
-109,-295.0,94.0,-278
-58,-282.0,103.0,-287
-69,-232.0,73.0,-265
-77,-232.0,76.0,-254
-100,-227.0,69.0,-264
-167,-240.0,71.0,-282
-146,-249.0,52.0,-335
-83,-222.0,74.0,-310
-72,-197.0,72.0,-318
-94,-183.0,74.0,-336
-103,-199.0,61.0,-326
-96,-190.0,28.0,-303
-80,-226.0,40.0,-269
-90,-236.0,38.0,-303
-69,-209.0,39.0,-325
-62,-175.0,30.0,-342
-67,-191.0,45.0,-352
-67,-159.0,81.0,-388
-80,-158.0,90.0,-424
-68,-159.0,51.0,-428
-73,-156.0,25.0,-441
-94,-176.0,-3.0,-419
-136,-146.0,-27.0,-407
-181,-146.0,-22.0,-390
-192,-149.0,-44.0,-376
-189,-103.0,-64.0,-327
-187,-74.0,-63.0,-275
-146,-109.0,-74.0,-251
-150,-68.0,-30.0,-187
-156,-68.0,28.0,-162
-132,-71.0,19.0,-144
-155,-66.0,46.0,-147
-145,-83.0,26.0,-119
-131,-112.0,3.0,-35
-99,-144.0,12.0,1
-61,-141.0,2.0,13
-33,-140.0,8.0,53
-23,-145.0,30.0,99
-42,-140.0,0.0,116
-51,-84.0,-63.0,128
-61,-40.0,-80.0,131
-69,-36.0,-85.0,113
-63,-19.0,-134.0,79
-22,10.0,-168.0,71
-40,-12.0,-192.0,79
-62,-37.0,-245.0,71
-35,-37.0,-267.0,49
-11,6.0,-296.0,12
19,35.0,-319.0,-14
22,42.0,-353.0,-46
37,75.0,-362.0,-68
78,76.0,-331.0,-74
89,73.0,-318.0,-110
88,88.0,-302.0,-133
69,91.0,-256.0,-133
91,125.0,-220.0,-140
111,109.0,-169.0,-187
67,78.0,-148.0,-197
53,128.0,-132.0,-203
35,101.0,-104.0,-206
58,119.0,-76.0,-172
43,148.0,-17.0,-161
40,124.0,9.0,-115
100,141.0,67.0,-116
79,131.0,129.0,-122
50,146.0,164.0,-122
29,159.0,206.0,-83
16,152.0,178.0,-58
8,126.0,196.0,-72
12,151.0,214.0,-102
56,208.0,223.0,-113
44,186.0,244.0,-88
45,187.0,209.0,-74
68,212.0,196.0,-58
80,205.0,181.0,-28
53,175.0,197.0,-18
-15,134.0,163.0,-31
13,110.0,89.0,-51
28,63.0,92.0,-101
44,31.0,84.0,-70
53,31.0,67.0,-65
78,-9.0,65.0,-63
118,4.0,35.0,-56
105,-7.0,43.0,-68
107,-5.0,12.0,-49
