a0003,a0004,a0005,a0006
-39,-6.0,14.0,9.0
-19,0.0,13.0,3.0
-2,-1.0,12.0,3.0
14,-5.0,14.0,-12.0
30,10.0,2.0,-10.0
32,4.0,-13.0,4.0
28,-9.0,1.0,-8.0
9,-22.0,14.0,-16.0
4,-25.0,22.0,-16.0
-11,-22.0,32.0,-2.0
-5,-33.0,16.0,-1.0
26,-28.0,3.0,-9.0
31,-18.0,-4.0,13.0
32,-12.0,-4.0,13.0
26,-2.0,-3.0,-4.0
12,2.0,-5.0,2.0
15,-5.0,-4.0,5.0
2,-7.0,-11.0,-2.0
-2,-15.0,-3.0,-1.0
-3,-28.0,-4.0,-3.0
-1,-23.0,-7.0,-14.0
7,-33.0,-9.0,-12.0
1,-28.0,-9.0,-2.0
-11,-11.0,-3.0,2.0
-24,-8.0,-11.0,-7.0
-30,-4.0,-18.0,-16.0
-29,-14.0,-27.0,5.0
-25,-14.0,-26.0,7.0
-15,-22.0,-25.0,1.0
-9,-29.0,-26.0,0.0
10,-7.0,-12.0,-8.0
13,-12.0,1.0,9.0
4,-17.0,9.0,8.0
15,-20.0,16.0,3.0
12,-22.0,11.0,9.0
17,-22.0,16.0,7.0
18,-16.0,23.0,2.0
3,-2.0,15.0,18.0
-10,-6.0,10.0,6.0
-18,1.0,10.0,-18.0
-26,11.0,29.0,-14.0
-25,12.0,18.0,-11.0
-36,13.0,7.0,-14.0
-46,13.0,9.0,-1.0
-53,16.0,-1.0,9.0
-34,1.0,-1.0,0.0
-11,-12.0,-14.0,-6.0
-2,-21.0,-27.0,3.0
3,-29.0,-17.0,11.0
-4,-18.0,-10.0,-2.0
-5,-14.0,4.0,-7.0
4,-6.0,17.0,-10.0
-6,13.0,7.0,-14.0
-19,7.0,15.0,-8.0
-2,3.0,12.0,-6.0
3,0.0,6.0,1.0
2,-19.0,17.0,-10.0
-1,-19.0,22.0,-13.0
-11,-26.0,34.0,-6.0
-15,-21.0,40.0,5.0
-18,-6.0,31.0,9.0
-34,-13.0,42.0,7.0
-37,3.0,48.0,16.0
-19,8.0,37.0,11.0
1,0.0,29.0,3.0
-4,7.0,14.0,-6.0
-12,2.0,14.0,4.0
-12,-9.0,8.0,12.0
-13,-15.0,8.0,2.0
-16,-17.0,13.0,19.0
-20,-3.0,6.0,35.0
-19,-3.0,9.0,36.0
-20,-18.0,26.0,21.0
-19,-17.0,36.0,11.0
-17,-5.0,29.0,21.0
-12,1.0,38.0,11.0
-14,-8.0,34.0,1.0
3,-4.0,29.0,-8.0
12,-2.0,30.0,1.0
10,-19.0,28.0,11.0
16,-13.0,30.0,-11.0
19,-9.0,29.0,-13.0
19,-11.0,19.0,-7.0
33,-3.0,20.0,-16.0
21,-7.0,7.0,-10.0
20,-3.0,-7.0,5.0
21,-2.0,-7.0,1.0
-7,-14.0,7.0,-7.0
-9,-1.0,9.0,-5.0
-12,-7.0,-5.0,-23.0
-23,-11.0,-6.0,-28.0
-23,-16.0,-16.0,-6.0
-1,-25.0,-22.0,-6.0
-1,-1.0,-29.0,0.0
4,11.0,-16.0,9.0
19,19.0,-6.0,12.0
24,28.0,-8.0,-5.0
25,24.0,-13.0,-15.0
27,9.0,-15.0,-15.0
34,3.0,-23.0,-26.0
20,-9.0,-16.0,-16.0
15,-23.0,-5.0,-6.0
13,-21.0,-5.0,-8.0
-5,-9.0,7.0,-2.0
-7,-10.0,4.0,4.0
0,-11.0,-2.0,-6.0
-12,-18.0,-3.0,-1.0
-16,-23.0,-9.0,6.0
-5,-10.0,-18.0,4.0
-3,-9.0,-20.0,6.0
-12,-21.0,-20.0,12.0
-20,-15.0,-21.0,11.0
-18,-11.0,-28.0,8.0
-18,-15.0,-26.0,-4.0
-7,-7.0,-26.0,-3.0
-14,-10.0,-26.0,10.0
-13,5.0,-25.0,17.0
-11,9.0,-27.0,23.0
-18,-2.0,-27.0,29.0
-17,2.0,-14.0,21.0
-24,-7.0,-3.0,8.0
-23,1.0,-3.0,4.0
-20,12.0,0.0,-3.0
-17,10.0,-9.0,-11.0
-25,7.0,-17.0,-13.0
-14,-6.0,-19.0,-2.0
-2,1.0,-19.0,6.0
-16,10.0,-23.0,12.0
-12,-2.0,-24.0,10.0
-10,-6.0,-15.0,2.0
-14,-13.0,-6.0,3.0
-4,-15.0,-7.0,-13.0
-10,-9.0,-18.0,-10.0
-2,-2.0,-24.0,-5.0
22,9.0,-4.0,-15.0
21,5.0,-16.0,-10.0
21,-4.0,-31.0,-8.0
4,-11.0,-8.0,-9.0
-20,3.0,-8.0,-4.0
-11,2.0,-14.0,-5.0
7,15.0,-23.0,-3.0
19,22.0,-18.0,4.0
18,9.0,-7.0,-11.0
22,19.0,-17.0,-10.0
29,12.0,-26.0,-8.0
25,17.0,-28.0,-12.0
18,13.0,-19.0,-3.0
16,16.0,-8.0,-6.0
-1,24.0,-18.0,9.0
-2,12.0,-38.0,36.0
11,15.0,-19.0,39.0
22,5.0,5.0,30.0
44,6.0,15.0,20.0
35,18.0,14.0,14.0
26,19.0,6.0,15.0
18,20.0,7.0,16.0
12,19.0,9.0,15.0
18,24.0,11.0,15.0
7,32.0,19.0,25.0
-7,42.0,24.0,32.0
-6,42.0,22.0,40.0
5,35.0,21.0,39.0
19,37.0,22.0,39.0
14,29.0,14.0,46.0
9,22.0,14.0,36.0
19,14.0,-3.0,38.0
26,11.0,-1.0,31.0
12,9.0,-12.0,18.0
0,17.0,-27.0,22.0
-4,27.0,-19.0,14.0
-9,11.0,-27.0,5.0
0,13.0,-18.0,13.0
14,17.0,-23.0,13.0
16,3.0,-22.0,4.0
16,-1.0,-8.0,18.0
-2,0.0,-18.0,28.0
5,7.0,-19.0,14.0
5,5.0,-20.0,12.0
4,-6.0,-36.0,19.0
7,-7.0,-29.0,12.0
1,0.0,-17.0,15.0
19,17.0,-21.0,0.0
12,14.0,-36.0,-17.0
0,10.0,-18.0,-14.0
3,4.0,-16.0,-19.0
11,-2.0,-35.0,-29.0
-2,15.0,-23.0,-27.0
-6,17.0,-21.0,-6.0
-8,-3.0,-13.0,-6.0
-17,8.0,-14.0,-12.0
-12,10.0,-22.0,-3.0
-10,-14.0,-23.0,-5.0
-21,-10.0,-31.0,-12.0
-22,-6.0,-25.0,1.0
-17,-5.0,-13.0,4.0
-17,-11.0,-22.0,-2.0
-19,-21.0,-18.0,8.0
-25,-18.0,-21.0,15.0
-25,-7.0,-6.0,30.0
-13,-5.0,8.0,38.0
-7,-1.0,6.0,28.0
-24,4.0,7.0,21.0
-15,-12.0,-3.0,23.0
-4,-15.0,0.0,38.0
-17,-22.0,-17.0,29.0
-21,-30.0,-20.0,20.0
-8,-19.0,-1.0,21.0
-6,-24.0,-17.0,18.0
-1,-9.0,-18.0,9.0
3,-5.0,-11.0,2.0
-11,-29.0,-18.0,5.0
-14,-13.0,-28.0,10.0
-1,6.0,-26.0,19.0
19,-1.0,-19.0,24.0
15,-4.0,-27.0,34.0
16,-3.0,-26.0,28.0
14,-4.0,-20.0,11.0
-2,-10.0,-11.0,6.0
-3,-20.0,-2.0,-6.0
-6,-19.0,9.0,-11.0
-1,-18.0,-7.0,-18.0
-1,-6.0,-18.0,-7.0
-14,-10.0,-10.0,-10.0
-22,-13.0,-17.0,-13.0
-19,-12.0,-5.0,-8.0
-28,-5.0,1.0,-13.0
-25,-9.0,-11.0,-5.0
-10,-10.0,-16.0,-14.0
-10,3.0,-17.0,-15.0
-10,11.0,-5.0,-13.0
-14,10.0,1.0,-14.0
-27,5.0,-10.0,-27.0
-23,9.0,-1.0,-27.0
-18,6.0,0.0,-18.0
-15,-3.0,6.0,-15.0
-4,-12.0,16.0,0.0
-2,-4.0,3.0,-11.0
-3,4.0,-9.0,-19.0
-14,9.0,-11.0,-8.0
-22,6.0,-16.0,-2.0
-31,-3.0,-17.0,-5.0
-32,-10.0,-11.0,-13.0
-24,-13.0,-15.0,-8.0
-26,-17.0,-15.0,-15.0
-24,-6.0,-28.0,-18.0
-20,8.0,-11.0,-11.0
-6,2.0,0.0,-18.0
11,1.0,1.0,-28.0
20,0.0,-15.0,-16.0
3,1.0,-34.0,3.0
-19,-6.0,-19.0,14.0
-11,-13.0,-12.0,14.0
-10,-16.0,-13.0,-4.0
-28,-12.0,-2.0,0.0
-35,-1.0,10.0,-9.0
-28,-4.0,3.0,-9.0
-20,-25.0,5.0,0.0
-11,-18.0,-3.0,-18.0
2,-14.0,-4.0,-14.0
3,-25.0,16.0,6.0
8,-18.0,20.0,6.0
5,-14.0,10.0,-2.0
-6,-13.0,12.0,3.0
-14,-4.0,9.0,8.0
-22,4.0,12.0,5.0
-16,-2.0,19.0,-2.0
-15,-5.0,28.0,-10.0
-14,-5.0,34.0,-17.0
-6,-5.0,27.0,-15.0
2,-8.0,26.0,-2.0
0,-21.0,27.0,6.0
-2,-23.0,32.0,9.0
5,-12.0,25.0,7.0
-8,-7.0,25.0,-1.0
-15,-25.0,32.0,-10.0
-15,-17.0,32.0,-19.0
-34,7.0,26.0,-15.0
-15,9.0,24.0,-17.0
-5,3.0,18.0,-23.0
-22,-9.0,21.0,-19.0
-17,-18.0,33.0,-29.0
-26,-11.0,29.0,-23.0
-25,-14.0,24.0,-12.0
-10,-15.0,11.0,5.0
-13,-8.0,-3.0,13.0
-12,-15.0,10.0,2.0
-3,-17.0,17.0,11.0
4,-12.0,12.0,11.0
5,-12.0,11.0,5.0
-1,-13.0,9.0,17.0
-16,-6.0,11.0,19.0
-21,-14.0,9.0,10.0
-16,-5.0,10.0,4.0
-13,2.0,-3.0,4.0
-9,0.0,-8.0,5.0
0,7.0,5.0,4.0
13,4.0,11.0,4.0
12,-8.0,0.0,-17.0
-7,-16.0,-5.0,-20.0
-16,-10.0,-19.0,-3.0
-20,-13.0,-34.0,9.0
-16,-17.0,-23.0,14.0
0,-24.0,-26.0,17.0
-7,-9.0,-33.0,24.0
-9,4.0,-11.0,20.0
1,-4.0,-17.0,2.0
-7,-12.0,-34.0,-4.0
-7,-15.0,-21.0,18.0
9,-8.0,-22.0,23.0
4,-6.0,-17.0,27.0
-3,-6.0,-5.0,27.0
-12,-10.0,-6.0,14.0
-16,-5.0,-2.0,15.0
-21,14.0,8.0,-2.0
-20,9.0,12.0,-3.0
-14,22.0,18.0,-4.0
-14,26.0,12.0,-19.0
5,4.0,14.0,-19.0
9,3.0,20.0,-9.0
11,-5.0,12.0,5.0
23,-20.0,3.0,0.0
23,-17.0,-6.0,-9.0
15,-9.0,6.0,-18.0
21,-7.0,9.0,-21.0
23,-20.0,-2.0,-12.0
8,-20.0,-7.0,-15.0
10,6.0,-13.0,-19.0
-4,6.0,-17.0,-16.0
-4,5.0,-11.0,-16.0
2,6.0,-3.0,-2.0
-8,7.0,-4.0,9.0
-8,1.0,-10.0,6.0
-4,-9.0,-19.0,26.0
-1,-10.0,-10.0,30.0
-10,5.0,-3.0,25.0
-2,8.0,-6.0,35.0
-2,-14.0,-5.0,29.0
-20,-8.0,-14.0,25.0
-20,-19.0,-13.0,17.0
-13,-13.0,-28.0,9.0
-16,-3.0,-27.0,5.0
7,4.0,-21.0,9.0
27,22.0,-27.0,16.0
10,23.0,-14.0,29.0
14,24.0,-17.0,25.0
13,18.0,-20.0,17.0
3,13.0,-19.0,22.0
-11,10.0,-19.0,-1.0
-11,-3.0,-17.0,-16.0
-23,4.0,-18.0,-8.0
-25,30.0,-7.0,-6.0
-11,23.0,7.0,-12.0
-22,7.0,12.0,-11.0
-18,0.0,13.0,-9.0
-21,-5.0,4.0,-2.0
-15,1.0,-7.0,-12.0
-11,8.0,-13.0,-17.0
-12,21.0,1.0,11.0
-11,13.0,6.0,22.0
-15,-13.0,-3.0,22.0
-19,-6.0,-1.0,19.0
-22,7.0,2.0,4.0
-29,-3.0,-3.0,5.0
-23,-6.0,-3.0,12.0
-10,-11.0,-2.0,-1.0
-3,-15.0,3.0,-4.0
1,-13.0,5.0,3.0
2,-6.0,1.0,13.0
27,-10.0,-7.0,11.0
30,-14.0,-11.0,2.0
22,-9.0,-9.0,5.0
22,-12.0,-14.0,-18.0
11,-9.0,-14.0,-31.0
-4,-10.0,-26.0,-14.0
2,1.0,-18.0,-14.0
4,9.0,4.0,-13.0
-1,0.0,16.0,-14.0
9,-10.0,5.0,-4.0
0,-10.0,-11.0,6.0
5,1.0,-8.0,7.0
6,6.0,-16.0,14.0
12,7.0,-11.0,11.0
17,7.0,0.0,5.0
2,12.0,-7.0,6.0
0,10.0,-2.0,-10.0
-1,7.0,1.0,-19.0
3,2.0,-2.0,-11.0
11,-9.0,2.0,-20.0
-10,-12.0,1.0,-13.0
-2,-9.0,2.0,-15.0
7,-17.0,-10.0,-20.0
-4,-18.0,-14.0,-10.0
6,4.0,-10.0,-18.0
3,12.0,-28.0,-28.0
0,20.0,-20.0,-10.0
3,31.0,-13.0,0.0
10,36.0,-16.0,-3.0
6,42.0,-6.0,-18.0
13,36.0,3.0,-16.0
16,46.0,-8.0,1.0
12,41.0,-15.0,-10.0
21,38.0,-1.0,-20.0
14,38.0,3.0,-15.0
7,44.0,-6.0,-8.0
11,44.0,-15.0,0.0
29,24.0,-7.0,-18.0
35,21.0,5.0,-25.0
14,27.0,11.0,-14.0
5,35.0,10.0,-11.0
8,31.0,9.0,-17.0
4,28.0,-3.0,-15.0
-5,28.0,-10.0,-8.0
-5,27.0,-22.0,-9.0
3,29.0,-20.0,-10.0
-2,27.0,-21.0,-15.0
14,20.0,-24.0,-2.0
33,21.0,-8.0,4.0
30,27.0,-12.0,-13.0
31,24.0,-5.0,-21.0
25,17.0,0.0,-13.0
12,16.0,-10.0,-21.0
-3,3.0,-12.0,-31.0
1,-5.0,-23.0,-30.0
4,-2.0,-23.0,-28.0
-3,-4.0,-8.0,-20.0
-1,-4.0,-10.0,-11.0
-1,-13.0,-17.0,-1.0
10,-21.0,-17.0,-4.0
16,-20.0,-26.0,-14.0
15,-19.0,-9.0,-21.0
14,-16.0,10.0,-18.0
15,-10.0,-8.0,-9.0
14,12.0,-6.0,-20.0
15,25.0,-1.0,-30.0
13,12.0,3.0,-13.0
14,8.0,8.0,-12.0
9,15.0,1.0,-17.0
-5,7.0,2.0,-5.0
3,11.0,2.0,14.0
13,16.0,2.0,23.0
14,12.0,1.0,20.0
15,23.0,8.0,7.0
20,16.0,0.0,-3.0
30,12.0,4.0,14.0
30,3.0,12.0,13.0
26,-2.0,-4.0,6.0
10,13.0,-4.0,13.0
9,15.0,6.0,14.0
15,5.0,10.0,15.0
1,10.0,6.0,-3.0
-5,14.0,-9.0,-11.0
6,0.0,4.0,-11.0
16,-10.0,10.0,-11.0
11,-12.0,10.0,-11.0
0,4.0,9.0,-18.0
-13,-2.0,19.0,-16.0
-6,-19.0,26.0,-12.0
-6,-20.0,18.0,-18.0
-16,-20.0,16.0,-16.0
-7,-14.0,9.0,-19.0
-2,-7.0,1.0,-15.0
1,3.0,-7.0,-10.0
6,11.0,-7.0,-16.0
-6,20.0,2.0,2.0
-13,29.0,8.0,8.0
-13,39.0,10.0,7.0
-23,33.0,3.0,8.0
-5,33.0,-7.0,-9.0
