a0003,a0004,a0005,a0006
31,-48.0,-66.0,32.0
-115,14.0,-30.0,94.0
-243,32.0,24.0,125.0
55,19.0,-13.0,52.0
28,24.0,-20.0,-7.0
-69,-3.0,0.0,9.0
-58,-26.0,-22.0,32.0
-138,-6.0,-21.0,43.0
85,-2.0,-19.0,46.0
38,-26.0,-44.0,46.0
-129,-26.0,-69.0,64.0
51,-25.0,-94.0,41.0
-61,2.0,-66.0,25.0
-59,43.0,-20.0,59.0
88,12.0,-49.0,13.0
-58,-25.0,-49.0,22.0
-30,-24.0,-18.0,78.0
13,-21.0,-37.0,37.0
-83,10.0,-30.0,84.0
-32,21.0,-43.0,81.0
48,-7.0,-106.0,-27.0
-34,-16.0,-111.0,12.0
-62,-11.0,-67.0,29.0
81,-17.0,-38.0,-16.0
-22,-36.0,-29.0,0.0
-65,-7.0,-15.0,-18.0
182,14.0,-19.0,-36.0
90,-27.0,-42.0,-60.0
-12,-30.0,-29.0,-100.0
110,-26.0,-18.0,-43.0
28,-52.0,-51.0,13.0
-3,-75.0,-38.0,-14.0
25,-88.0,9.0,-41.0
-60,-85.0,6.0,-9.0
65,-52.0,-7.0,63.0
160,-51.0,-14.0,38.0
41,-102.0,-23.0,-69.0
162,-102.0,-5.0,-44.0
-57,-77.0,38.0,68.0
-361,-39.0,56.0,32.0
223,6.0,64.0,-46.0
169,-24.0,53.0,32.0
-257,-44.0,-9.0,62.0
145,-35.0,-10.0,5.0
-134,-39.0,29.0,32.0
-294,-2.0,-6.0,53.0
418,-4.0,-54.0,32.0
284,-53.0,-18.0,-3.0
-187,-35.0,29.0,-22.0
-3,-14.0,3.0,-25.0
102,-25.0,-23.0,-55.0
27,-11.0,-60.0,-5.0
136,-9.0,-131.0,55.0
41,-38.0,-151.0,34.0
30,-67.0,-120.0,73.0
161,-74.0,-85.0,98.0
-66,-54.0,-60.0,28.0
-32,-37.0,-58.0,5.0
138,-53.0,-72.0,38.0
77,-61.0,-75.0,26.0
23,-16.0,-63.0,-40.0
-155,27.0,-36.0,-95.0
-92,20.0,19.0,-53.0
117,-34.0,11.0,36.0
-10,-74.0,-68.0,8.0
52,-44.0,-82.0,-67.0
239,-3.0,-27.0,-52.0
-76,11.0,8.0,-8.0
-142,13.0,1.0,-25.0
138,11.0,-42.0,-66.0
30,11.0,-87.0,-32.0
77,-9.0,-85.0,-6.0
158,-20.0,-77.0,-2.0
-2,33.0,-69.0,43.0
-23,48.0,-42.0,75.0
-218,0.0,-46.0,132.0
-209,10.0,-22.0,109.0
103,16.0,36.0,2.0
37,17.0,-3.0,8.0
8,46.0,-80.0,24.0
40,6.0,-77.0,52.0
-78,-11.0,-50.0,117.0
47,12.0,-63.0,28.0
0,-14.0,-61.0,-25.0
-57,-14.0,-24.0,49.0
265,5.0,-44.0,-22.0
174,16.0,-94.0,-100.0
-61,-3.0,-64.0,-50.0
116,-68.0,-20.0,-34.0
79,-87.0,-45.0,-25.0
-87,-101.0,-70.0,4.0
111,-126.0,-66.0,2.0
195,-58.0,-38.0,-2.0
-92,24.0,-9.0,-17.0
-66,24.0,-15.0,-36.0
167,-2.0,-27.0,-54.0
-33,-17.0,-43.0,-82.0
-181,-43.0,-29.0,-62.0
-49,-26.0,37.0,-35.0
-81,52.0,49.0,-46.0
-25,82.0,14.0,-16.0
158,39.0,20.0,5.0
117,11.0,20.0,-12.0
58,46.0,18.0,-17.0
-84,57.0,27.0,-18.0
-83,36.0,23.0,-6.0
206,71.0,25.0,-3.0
-45,97.0,29.0,-32.0
-107,50.0,7.0,-60.0
221,-37.0,-26.0,-36.0
-171,-55.0,-28.0,6.0
-173,38.0,-2.0,-53.0
233,93.0,12.0,-82.0
-36,60.0,9.0,9.0
-55,12.0,31.0,-30.0
87,-10.0,38.0,-116.0
-139,16.0,13.0,-1.0
-216,34.0,13.0,80.0
-128,51.0,14.0,3.0
177,77.0,8.0,-51.0
181,45.0,7.0,-26.0
-154,28.0,-15.0,21.0
176,20.0,0.0,4.0
115,-21.0,36.0,-10.0
-288,-17.0,9.0,18.0
174,0.0,-12.0,-16.0
-116,-12.0,7.0,-56.0
-387,-7.0,7.0,-52.0
320,4.0,12.0,-17.0
3,38.0,36.0,-5.0
-237,79.0,30.0,-54.0
45,10.0,19.0,-58.0
-262,-79.0,24.0,-23.0
-39,-67.0,11.0,15.0
100,-15.0,35.0,56.0
-219,39.0,95.0,57.0
177,50.0,91.0,59.0
181,52.0,28.0,24.0
-251,70.0,-17.0,-26.0
53,49.0,-28.0,27.0
132,52.0,-55.0,81.0
-132,35.0,-70.0,52.0
3,-26.0,-27.0,16.0
177,-15.0,20.0,-7.0
157,-9.0,28.0,-13.0
59,-40.0,21.0,-1.0
25,-69.0,34.0,-24.0
-71,-107.0,25.0,-35.0
-176,-109.0,-16.0,8.0
-4,-86.0,-21.0,53.0
-90,-58.0,-4.0,62.0
-242,-26.0,-14.0,10.0
93,17.0,-13.0,-43.0
-38,56.0,15.0,-24.0
-209,43.0,32.0,11.0
174,22.0,12.0,-13.0
-94,25.0,-12.0,-16.0
-302,37.0,-1.0,16.0
23,24.0,0.0,-29.0
-61,-6.0,-21.0,-29.0
67,-17.0,-10.0,33.0
241,-13.0,31.0,-6.0
-86,7.0,39.0,-42.0
-65,18.0,-6.0,-16.0
-32,26.0,-40.0,-28.0
-376,3.0,-43.0,-53.0
-42,-50.0,-37.0,4.0
371,-51.0,-6.0,88.0
-41,-71.0,33.0,73.0
-110,-67.0,23.0,55.0
57,39.0,-17.0,66.0
-130,51.0,-2.0,36.0
-56,-2.0,50.0,53.0
-27,23.0,66.0,97.0
-12,21.0,88.0,114.0
39,11.0,94.0,109.0
-130,0.0,63.0,40.0
119,-36.0,87.0,18.0
85,-7.0,88.0,67.0
-253,-17.0,63.0,25.0
82,-59.0,64.0,-11.0
106,-27.0,27.0,25.0
-48,-28.0,51.0,-25.0
274,-76.0,101.0,-56.0
146,-83.0,33.0,-13.0
-31,-67.0,-46.0,-61.0
130,-70.0,-37.0,-124.0
-125,-77.0,-12.0,-111.0
0,-57.0,4.0,-99.0
303,-59.0,42.0,-79.0
-135,-68.0,25.0,-31.0
65,-20.0,-6.0,-28.0
264,14.0,12.0,-90.0
-176,12.0,15.0,-122.0
87,22.0,31.0,-71.0
-46,22.0,40.0,-34.0
-285,21.0,9.0,-40.0
196,0.0,-26.0,-23.0
52,9.0,-30.0,-30.0
-28,46.0,5.0,-54.0
191,-19.0,-16.0,-43.0
26,-46.0,-40.0,-41.0
-74,46.0,-5.0,-47.0
-106,66.0,-13.0,-39.0
67,24.0,-24.0,-40.0
78,21.0,-18.0,-19.0
-12,14.0,-51.0,9.0
177,-30.0,-61.0,12.0
29,-29.0,-42.0,3.0
75,-3.0,-18.0,-27.0
181,-11.0,10.0,11.0
-65,12.0,-2.0,38.0
107,34.0,-20.0,-27.0
-8,24.0,-4.0,13.0
-223,32.0,-9.0,14.0
199,55.0,-9.0,-76.0
180,50.0,30.0,-31.0
-50,2.0,60.0,-50.0
97,-29.0,26.0,-124.0
77,-2.0,-48.0,-75.0
96,7.0,-47.0,-84.0
108,-60.0,6.0,-89.0
-150,-75.0,19.0,-48.0
-83,-6.0,10.0,-75.0
83,4.0,-24.0,-12.0
-51,-15.0,-44.0,33.0
-24,-9.0,2.0,-49.0
75,-7.0,47.0,-14.0
99,29.0,40.0,23.0
86,68.0,13.0,-84.0
-4,42.0,22.0,-91.0
-51,-1.0,49.0,7.0
-172,-15.0,23.0,19.0
-58,-21.0,2.0,20.0
121,-3.0,17.0,36.0
-102,9.0,0.0,54.0
7,-24.0,28.0,103.0
119,-26.0,55.0,80.0
-89,7.0,-38.0,35.0
147,-2.0,-84.0,26.0
189,-32.0,-29.0,-13.0
13,-48.0,8.0,2.0
100,-49.0,-1.0,29.0
-150,-25.0,-28.0,-3.0
-173,-15.0,-22.0,51.0
201,-22.0,-21.0,90.0
57,9.0,-39.0,19.0
-62,26.0,-4.0,-19.0
83,19.0,58.0,-58.0
-47,38.0,66.0,-37.0
-42,47.0,44.0,67.0
40,34.0,34.0,33.0
-43,47.0,37.0,-21.0
82,48.0,35.0,46.0
120,2.0,9.0,25.0
57,-12.0,40.0,-73.0
194,9.0,92.0,-46.0
107,3.0,40.0,-10.0
20,-6.0,-13.0,-75.0
8,-2.0,-5.0,-110.0
-126,15.0,-13.0,-62.0
168,53.0,2.0,-50.0
138,53.0,11.0,-82.0
-184,12.0,-27.0,-9.0
124,-39.0,0.0,40.0
-94,-75.0,30.0,-15.0
-218,-42.0,-38.0,-4.0
260,0.0,-77.0,-10.0
-87,-5.0,-27.0,-4.0
-59,2.0,5.0,49.0
238,15.0,-23.0,32.0
-264,24.0,-37.0,33.0
-4,27.0,-33.0,45.0
299,-9.0,-45.0,59.0
-188,-43.0,-37.0,115.0
73,-27.0,-35.0,89.0
265,8.0,-49.0,26.0
-73,21.0,-18.0,24.0
250,-11.0,28.0,2.0
188,-21.0,55.0,-6.0
-210,1.0,34.0,31.0
107,-18.0,-39.0,13.0
27,-29.0,-30.0,27.0
-159,-2.0,10.0,70.0
120,6.0,-1.0,50.0
69,13.0,62.0,107.0
7,52.0,134.0,150.0
-105,71.0,100.0,57.0
-93,46.0,36.0,41.0
140,39.0,-8.0,97.0
-79,29.0,-28.0,58.0
-12,-13.0,-23.0,30.0
-1,-33.0,-49.0,89.0
-208,-44.0,-75.0,99.0
148,-51.0,-31.0,61.0
50,-40.0,-21.0,24.0
-64,-24.0,-64.0,-3.0
174,-12.0,-50.0,-2.0
-146,-35.0,-8.0,0.0
-152,-59.0,2.0,-6.0
52,-36.0,-11.0,-34.0
-134,-4.0,-43.0,-24.0
-67,10.0,-64.0,27.0
44,25.0,-8.0,14.0
-30,62.0,24.0,-33.0
-47,66.0,-27.0,-14.0
-92,53.0,1.0,58.0
-42,75.0,65.0,20.0
3,68.0,25.0,-60.0
-169,69.0,0.0,-15.0
6,63.0,20.0,12.0
147,27.0,-2.0,-21.0
-153,76.0,3.0,-18.0
64,111.0,50.0,1.0
133,69.0,92.0,39.0
-115,53.0,121.0,35.0
134,37.0,83.0,1.0
-37,10.0,28.0,32.0
-165,14.0,15.0,9.0
92,8.0,24.0,-43.0
-108,11.0,63.0,-2.0
-43,51.0,94.0,-24.0
98,25.0,85.0,-50.0
-96,-4.0,60.0,20.0
0,43.0,27.0,34.0
0,54.0,29.0,49.0
-41,31.0,84.0,96.0
79,54.0,55.0,31.0
-55,86.0,-8.0,-44.0
-29,73.0,77.0,31.0
-19,57.0,102.0,106.0
-158,13.0,25.0,55.0
123,-32.0,49.0,-5.0
129,24.0,20.0,-21.0
-50,25.0,-1.0,-20.0
130,-42.0,42.0,-60.0
-26,-18.0,-27.0,-115.0
-41,-7.0,-25.0,-46.0
241,-33.0,49.0,43.0
10,-51.0,72.0,45.0
-97,-89.0,108.0,37.0
78,-80.0,93.0,11.0
-41,-62.0,43.0,42.0
-74,-46.0,70.0,89.0
18,30.0,109.0,-37.0
-77,56.0,88.0,-74.0
-31,33.0,57.0,49.0
-70,17.0,74.0,57.0
-285,-23.0,102.0,50.0
-22,-38.0,52.0,72.0
78,-16.0,38.0,56.0
-68,56.0,120.0,69.0
173,125.0,140.0,36.0
17,63.0,94.0,-9.0
-286,-35.0,25.0,-1.0
-62,-54.0,-24.0,7.0
-31,-46.0,-7.0,25.0
-199,-44.0,9.0,5.0
-102,-40.0,31.0,-2.0
-74,-35.0,35.0,63.0
-155,-41.0,-10.0,70.0
-93,-53.0,3.0,14.0
0,-51.0,53.0,2.0
157,-54.0,38.0,27.0
192,-60.0,28.0,14.0
-120,-61.0,54.0,-16.0
-108,-59.0,54.0,17.0
90,-50.0,51.0,60.0
-193,-60.0,37.0,34.0
-78,-67.0,48.0,-18.0
210,-36.0,82.0,-36.0
-151,12.0,35.0,-14.0
-145,29.0,19.0,-19.0
41,9.0,66.0,-102.0
-55,-3.0,80.0,-111.0
138,-4.0,71.0,-18.0
15,4.0,12.0,-9.0
-301,15.0,-43.0,-36.0
-36,15.0,-57.0,12.0
48,20.0,-45.0,0.0
-248,37.0,21.0,-18.0
-40,14.0,61.0,65.0
151,-20.0,31.0,75.0
-185,20.0,30.0,39.0
-3,57.0,75.0,59.0
188,39.0,114.0,39.0
-225,55.0,126.0,17.0
-42,91.0,100.0,28.0
130,69.0,91.0,8.0
-189,33.0,90.0,-2.0
-61,10.0,75.0,9.0
32,-46.0,94.0,-10.0
14,-52.0,101.0,1.0
69,13.0,64.0,-31.0
-69,28.0,18.0,-109.0
64,-11.0,-6.0,-52.0
64,-52.0,27.0,-12.0
-293,-50.0,72.0,-62.0
-72,-30.0,13.0,-34.0
136,-61.0,-92.0,1.0
-214,-82.0,-79.0,25.0
-58,-73.0,-29.0,76.0
118,-53.0,-21.0,51.0
-244,1.0,29.0,24.0
0,27.0,42.0,80.0
65,9.0,-14.0,44.0
-332,-27.0,-39.0,-28.0
152,-59.0,-43.0,22.0
88,-14.0,-37.0,35.0
-293,22.0,-23.0,-3.0
307,-16.0,-29.0,-29.0
-6,8.0,-27.0,-49.0
-330,56.0,-14.0,10.0
129,36.0,2.0,4.0
-257,13.0,24.0,-69.0
-163,14.0,-36.0,-65.0
208,23.0,-111.0,-46.0
-193,6.0,-93.0,-32.0
-75,-28.0,-63.0,-49.0
86,-27.0,-24.0,-59.0
-81,-6.0,4.0,-37.0
29,1.0,-45.0,-33.0
50,-9.0,-50.0,16.0
-22,-6.0,-3.0,9.0
3,20.0,-34.0,-33.0
-90,5.0,-48.0,23.0
-197,-23.0,-20.0,-2.0
-52,6.0,-34.0,-52.0
-91,14.0,-16.0,-13.0
-137,-35.0,0.0,-48.0
102,-51.0,-25.0,-43.0
-143,-14.0,-56.0,22.0
-163,29.0,-58.0,-15.0
159,40.0,-13.0,-17.0
-160,-5.0,-44.0,0.0
-148,-30.0,-91.0,-64.0
47,-8.0,-79.0,-62.0
-117,-29.0,-68.0,-30.0
10,-20.0,-22.0,-68.0
-59,47.0,1.0,-117.0
-157,41.0,-9.0,-112.0
13,28.0,17.0,-54.0
-13,65.0,35.0,-42.0
20,37.0,0.0,-59.0
30,14.0,-21.0,-49.0
-2,33.0,47.0,-30.0
-10,25.0,82.0,12.0
-107,51.0,62.0,36.0
8,48.0,80.0,5.0
-5,0.0,33.0,-41.0
-70,20.0,-48.0,-45.0
164,6.0,-16.0,-19.0
102,-36.0,28.0,-31.0
-49,-1.0,4.0,-51.0
53,17.0,0.0,-23.0
-14,24.0,-3.0,-28.0
-77,27.0,-21.0,-51.0
-20,-21.0,-59.0,4.0
0,-29.0,-115.0,19.0
51,-28.0,-99.0,-3.0
20,-38.0,-71.0,40.0
-73,-11.0,-55.0,41.0
-180,-27.0,-28.0,14.0
-61,-49.0,-82.0,21.0
118,6.0,-85.0,-34.0
26,73.0,2.0,-52.0
72,65.0,-5.0,21.0
-50,-16.0,-29.0,2.0
-169,-68.0,-25.0,-56.0
116,-36.0,-42.0,-51.0
85,-28.0,-47.0,-42.0
-111,-73.0,-69.0,-35.0
-138,-60.0,-73.0,-57.0
-49,-14.0,-69.0,-66.0
129,-11.0,-90.0,-11.0
155,-51.0,-87.0,-22.0
153,-75.0,-94.0,-84.0
-13,-36.0,-99.0,-65.0
-213,-35.0,-50.0,-23.0
-16,-43.0,-18.0,-9.0
37,11.0,-53.0,-23.0
-71,10.0,-87.0,-48.0
6,-19.0,-84.0,-16.0
-112,-19.0,-64.0,10.0
-123,-38.0,-38.0,-25.0
-8,-58.0,-34.0,-21.0
-30,-45.0,-34.0,-8.0
80,3.0,-38.0,-45.0
38,-18.0,-46.0,1.0
20,-98.0,-12.0,32.0
33,-82.0,-13.0,-62.0
-107,-24.0,-59.0,-28.0
23,-29.0,-36.0,19.0
1,-62.0,-14.0,-93.0
-74,-77.0,-24.0,-88.0
45,-49.0,10.0,10.0
-110,1.0,14.0,4.0
-13,24.0,-24.0,-20.0
140,-4.0,-22.0,-2.0
-119,5.0,7.0,13.0
-70,76.0,-10.0,-3.0
60,71.0,-86.0,-9.0
48,30.0,-112.0,14.0
53,61.0,-91.0,-1.0
-128,77.0,-89.0,1.0
11,64.0,-78.0,52.0
109,78.0,-48.0,60.0
-170,38.0,-11.0,31.0
-60,-27.0,-30.0,23.0
27,-14.0,-101.0,-11.0
-87,1.0,-96.0,-86.0
-11,-31.0,-65.0,-90.0
-45,-36.0,-71.0,-46.0
-46,-3.0,-14.0,-41.0
38,19.0,27.0,-61.0
22,26.0,-35.0,-76.0
-34,51.0,-58.0,-16.0
-43,82.0,-10.0,57.0
-36,103.0,29.0,16.0
-255,106.0,43.0,-14.0
-222,85.0,47.0,53.0
-23,79.0,46.0,64.0
-108,101.0,46.0,-2.0
100,119.0,70.0,-20.0
101,127.0,63.0,16.0
-165,119.0,38.0,30.0
26,78.0,61.0,-6.0
84,42.0,51.0,22.0
-63,63.0,5.0,95.0
-27,99.0,-4.0,68.0
87,98.0,0.0,5.0
-43,64.0,18.0,-18.0
-153,32.0,64.0,-11.0
147,36.0,96.0,-11.0
132,31.0,94.0,-4.0
-52,23.0,69.0,73.0
-24,44.0,31.0,108.0
-65,25.0,7.0,54.0
29,24.0,15.0,10.0
-62,63.0,26.0,6.0
-157,47.0,2.0,56.0
24,43.0,-6.0,88.0
-11,33.0,30.0,84.0
141,-24.0,-3.0,76.0
191,-14.0,-52.0,21.0
-51,9.0,-13.0,-17.0
116,-19.0,8.0,-29.0
28,-30.0,-13.0,-72.0
-108,-60.0,-23.0,-101.0
67,-67.0,-31.0,-50.0
-81,-18.0,-24.0,28.0
-67,-26.0,-58.0,-10.0
25,-16.0,-94.0,-51.0
118,11.0,-68.0,-6.0
248,-45.0,-59.0,5.0
0,-53.0,-60.0,37.0
-13,-32.0,-36.0,59.0
-45,-44.0,7.0,30.0
-152,-28.0,29.0,47.0
96,-3.0,-39.0,6.0
7,39.0,-51.0,-65.0
19,76.0,34.0,15.0
234,74.0,8.0,57.0
-13,32.0,-51.0,-27.0
-97,-8.0,-20.0,-9.0
11,-3.0,-28.0,51.0
6,8.0,-67.0,67.0
117,20.0,-69.0,81.0
90,-6.0,-83.0,38.0
-36,-41.0,-90.0,58.0
44,12.0,-78.0,77.0
156,39.0,-96.0,-1.0
89,-48.0,-102.0,15.0
-35,-123.0,-52.0,3.0
-20,-70.0,-5.0,-34.0
11,16.0,18.0,22.0
30,2.0,20.0,-38.0
82,-12.0,13.0,-99.0
-16,24.0,45.0,-32.0
-112,3.0,58.0,20.0
-34,-3.0,39.0,-15.0
48,40.0,71.0,-92.0
21,20.0,104.0,-69.0
40,-3.0,92.0,-31.0
116,0.0,55.0,-75.0
-28,-19.0,7.0,-48.0
-125,4.0,-17.0,-9.0
56,24.0,-27.0,-88.0
98,-19.0,-40.0,-131.0
-73,-15.0,-68.0,-50.0
-46,23.0,-105.0,-16.0
113,55.0,-63.0,-57.0
-46,106.0,6.0,-44.0
-113,113.0,-27.0,-14.0
163,80.0,-78.0,10.0
73,54.0,-60.0,31.0
-109,45.0,-23.0,-9.0
77,57.0,7.0,-10.0
18,41.0,9.0,39.0
-52,20.0,-2.0,6.0
155,19.0,-7.0,-43.0
42,25.0,-14.0,0.0
-46,44.0,-18.0,24.0
44,57.0,-2.0,-36.0
-21,45.0,28.0,-34.0
134,3.0,24.0,-13.0
168,30.0,-16.0,-50.0
-127,90.0,-43.0,-56.0
-9,36.0,-39.0,-117.0
158,-7.0,-65.0,-166.0
-103,25.0,-87.0,-93.0
-26,31.0,-35.0,-86.0
127,-6.0,-16.0,-89.0
-83,-16.0,-30.0,-59.0
-15,22.0,-11.0,-77.0
-25,23.0,-7.0,-21.0
-139,15.0,-21.0,-14.0
22,31.0,-51.0,-85.0
8,35.0,-70.0,-97.0
4,63.0,-68.0,-118.0
19,64.0,-65.0,-66.0
-27,-2.0,-11.0,-20.0
91,-27.0,48.0,-64.0
70,-11.0,30.0,-28.0
-25,-16.0,-20.0,-33.0
-71,-15.0,-53.0,-104.0
-51,-24.0,-70.0,-87.0
22,-5.0,-66.0,-76.0
-84,44.0,-37.0,-79.0
35,15.0,-42.0,-38.0
108,-56.0,-88.0,-50.0
-167,-70.0,-49.0,-35.0
7,-30.0,27.0,28.0
123,9.0,13.0,-10.0
-59,18.0,0.0,5.0
49,52.0,25.0,71.0
-50,122.0,3.0,13.0
-78,113.0,-28.0,-30.0
7,-2.0,-24.0,-44.0
-269,-32.0,-4.0,-65.0
-108,32.0,-3.0,8.0
232,18.0,-30.0,52.0
-2,1.0,-22.0,-8.0
-70,38.0,-14.0,-50.0
78,51.0,-41.0,-37.0
-75,52.0,-34.0,1.0
-31,39.0,-34.0,22.0
112,35.0,-63.0,38.0
45,25.0,-56.0,23.0
103,2.0,-46.0,-50.0
-5,31.0,-80.0,-43.0
-154,60.0,-58.0,-27.0
-18,95.0,20.0,-60.0
51,136.0,-8.0,-10.0
62,99.0,-73.0,20.0
-11,57.0,-45.0,31.0
-4,56.0,-23.0,60.0
64,35.0,-35.0,47.0
-64,12.0,-13.0,54.0
115,16.0,3.0,16.0
120,30.0,-33.0,-29.0
-115,35.0,-76.0,46.0
85,57.0,-65.0,42.0
-30,67.0,-19.0,-65.0
-12,6.0,-29.0,-48.0
279,-18.0,-66.0,34.0
-77,-2.0,-61.0,35.0
-80,-24.0,-62.0,-24.0
86,10.0,-61.0,-16.0
-169,28.0,-48.0,30.0
30,8.0,-34.0,-13.0
125,58.0,-28.0,-39.0
-96,61.0,-30.0,-49.0
-122,52.0,1.0,-60.0
-210,90.0,23.0,-16.0
-63,61.0,29.0,-74.0
95,42.0,42.0,-146.0
-112,68.0,18.0,-78.0
-175,73.0,-11.0,-48.0
-35,90.0,-27.0,-101.0
24,101.0,-15.0,-92.0
-162,70.0,24.0,-33.0
-134,57.0,31.0,-18.0
105,42.0,27.0,-46.0
-128,-2.0,22.0,-66.0
-19,2.0,-2.0,-41.0
346,20.0,-15.0,9.0
-183,8.0,-5.0,28.0
-307,31.0,-1.0,2.0
228,58.0,5.0,-39.0
26,0.0,-6.0,-18.0
-29,-70.0,-56.0,38.0
266,1.0,-69.0,38.0
42,80.0,-33.0,-4.0
-29,30.0,10.0,-33.0
52,0.0,40.0,-39.0
40,25.0,24.0,-50.0
129,40.0,-15.0,-59.0
84,51.0,-26.0,-6.0
135,22.0,-20.0,53.0
64,-25.0,-15.0,14.0
-49,-41.0,0.0,-13.0
143,-42.0,-29.0,52.0
22,-10.0,-74.0,69.0
-24,4.0,-45.0,43.0
181,-51.0,-27.0,48.0
1,-63.0,-42.0,33.0
14,-69.0,-48.0,29.0
176,-102.0,-69.0,57.0
-19,-51.0,-80.0,77.0
-41,1.0,-59.0,93.0
61,21.0,-30.0,109.0
1,51.0,-28.0,98.0
-65,35.0,-25.0,36.0
-144,10.0,-9.0,-49.0
-96,-5.0,-40.0,-71.0
34,-19.0,-57.0,17.0
27,-20.0,-7.0,41.0
81,-20.0,33.0,-48.0
128,-11.0,23.0,5.0
-6,-35.0,-17.0,89.0
10,-34.0,-5.0,24.0
110,8.0,0.0,25.0
27,-25.0,-51.0,11.0
-74,-61.0,-48.0,-69.0
-38,-57.0,-8.0,-30.0
43,-85.0,33.0,-22.0
-8,-92.0,35.0,-51.0
-1,-23.0,-4.0,-8.0
67,23.0,16.0,-12.0
-63,1.0,53.0,3.0
-63,-9.0,67.0,36.0
50,-13.0,67.0,29.0
-150,-4.0,46.0,65.0
-5,0.0,39.0,45.0
232,-22.0,17.0,-46.0
-199,-9.0,-46.0,-81.0
-140,4.0,-51.0,-97.0
18,10.0,-2.0,-101.0
-222,13.0,-18.0,-68.0
98,8.0,-16.0,-46.0
50,16.0,33.0,-45.0
-93,-5.0,11.0,-84.0
192,-32.0,-23.0,-123.0
-81,-13.0,5.0,-61.0
-113,-15.0,-6.0,-27.0
124,-72.0,-65.0,-34.0
-47,-114.0,-40.0,38.0
43,-109.0,22.0,35.0
116,-53.0,58.0,18.0
-13,14.0,73.0,82.0
11,-22.0,64.0,74.0
-74,-78.0,46.0,73.0
64,-16.0,-9.0,113.0
267,15.0,-11.0,55.0
-19,-45.0,56.0,-41.0
-42,-86.0,60.0,-35.0
124,-90.0,47.0,13.0
-55,-72.0,69.0,17.0
2,-58.0,93.0,54.0
87,-60.0,95.0,68.0
-39,-80.0,86.0,61.0
30,-122.0,54.0,87.0
6,-129.0,-36.0,37.0
-42,-121.0,-23.0,15.0
45,-130.0,96.0,41.0
-10,-95.0,112.0,17.0
