a0003,a0004,a0005,a0006
-3,-5.0,3.0,-23.0
-1,0.0,3.0,-27.0
0,14.0,-2.0,-27.0
-5,16.0,-3.0,-27.0
-8,15.0,4.0,-18.0
-4,8.0,7.0,-10.0
-6,-6.0,7.0,-11.0
-6,-8.0,9.0,-9.0
-3,-5.0,7.0,-18.0
-1,-3.0,5.0,-38.0
-1,2.0,2.0,-43.0
-5,6.0,-1.0,-31.0
-7,4.0,2.0,-11.0
-3,1.0,5.0,-2.0
-2,-1.0,6.0,-10.0
-1,2.0,7.0,-18.0
-1,4.0,8.0,-23.0
-2,0.0,10.0,-24.0
-3,1.0,8.0,-22.0
-3,3.0,2.0,-24.0
-2,5.0,1.0,-18.0
-2,4.0,6.0,-8.0
-4,-3.0,7.0,-7.0
-4,2.0,6.0,-9.0
-1,16.0,11.0,-9.0
-1,16.0,10.0,-12.0
-2,4.0,8.0,-18.0
0,0.0,7.0,-21.0
-1,3.0,7.0,-10.0
-4,2.0,8.0,-5.0
-2,-4.0,10.0,-10.0
0,-4.0,8.0,-9.0
-1,2.0,9.0,-10.0
1,7.0,10.0,-12.0
-1,7.0,7.0,-9.0
-2,2.0,3.0,-8.0
1,1.0,4.0,-13.0
3,3.0,6.0,-21.0
1,4.0,7.0,-26.0
0,6.0,8.0,-26.0
1,9.0,11.0,-23.0
4,14.0,12.0,-26.0
4,14.0,9.0,-35.0
-1,10.0,5.0,-39.0
-2,5.0,2.0,-39.0
-1,-2.0,5.0,-40.0
-2,0.0,10.0,-41.0
-4,8.0,11.0,-42.0
-7,8.0,12.0,-42.0
-4,5.0,12.0,-40.0
-1,10.0,11.0,-36.0
-2,11.0,8.0,-32.0
0,3.0,9.0,-26.0
0,-4.0,14.0,-21.0
-4,-5.0,12.0,-24.0
-3,-4.0,9.0,-26.0
-3,1.0,9.0,-23.0
-6,6.0,8.0,-17.0
-5,7.0,13.0,-15.0
-2,3.0,12.0,-21.0
-2,0.0,9.0,-22.0
-2,3.0,9.0,-22.0
-2,11.0,7.0,-27.0
-1,16.0,7.0,-29.0
0,13.0,8.0,-32.0
2,11.0,6.0,-37.0
2,8.0,6.0,-37.0
-3,5.0,6.0,-36.0
-3,7.0,9.0,-30.0
2,10.0,12.0,-27.0
0,8.0,7.0,-32.0
-1,6.0,5.0,-35.0
-2,8.0,5.0,-39.0
-3,11.0,3.0,-40.0
-2,9.0,4.0,-34.0
-5,1.0,2.0,-28.0
-6,-5.0,-1.0,-27.0
-3,-11.0,5.0,-30.0
-4,-9.0,10.0,-31.0
-6,0.0,10.0,-29.0
-10,2.0,12.0,-30.0
-10,1.0,10.0,-37.0
-4,3.0,6.0,-46.0
-5,1.0,11.0,-46.0
-4,-3.0,14.0,-35.0
-1,-8.0,14.0,-24.0
-7,-9.0,12.0,-21.0
-7,-1.0,6.0,-21.0
-2,4.0,4.0,-21.0
1,-3.0,7.0,-20.0
-2,-19.0,11.0,-22.0
-5,-24.0,11.0,-25.0
0,-12.0,8.0,-22.0
2,-8.0,11.0,-17.0
0,-8.0,16.0,-22.0
3,-3.0,14.0,-29.0
4,-4.0,9.0,-27.0
4,-4.0,7.0,-27.0
5,3.0,7.0,-33.0
4,2.0,5.0,-38.0
4,-12.0,7.0,-37.0
7,-19.0,10.0,-38.0
3,-13.0,9.0,-44.0
1,-3.0,10.0,-48.0
3,2.0,10.0,-48.0
4,4.0,11.0,-48.0
9,2.0,13.0,-42.0
10,-7.0,12.0,-38.0
8,-13.0,13.0,-49.0
7,-11.0,14.0,-57.0
3,-7.0,11.0,-52.0
0,1.0,9.0,-46.0
5,9.0,11.0,-40.0
10,0.0,13.0,-42.0
11,-15.0,15.0,-48.0
5,-14.0,17.0,-49.0
3,0.0,17.0,-49.0
9,7.0,14.0,-49.0
12,7.0,14.0,-48.0
13,8.0,16.0,-50.0
12,0.0,16.0,-46.0
12,-13.0,12.0,-38.0
11,-7.0,10.0,-33.0
10,1.0,12.0,-34.0
10,2.0,15.0,-45.0
9,5.0,20.0,-55.0
13,6.0,21.0,-52.0
15,4.0,20.0,-46.0
13,1.0,19.0,-45.0
15,1.0,15.0,-42.0
17,0.0,13.0,-41.0
13,-6.0,12.0,-40.0
10,-7.0,14.0,-31.0
14,0.0,18.0,-32.0
14,2.0,17.0,-45.0
14,6.0,13.0,-45.0
18,10.0,11.0,-38.0
17,5.0,11.0,-39.0
18,-1.0,13.0,-47.0
20,1.0,17.0,-53.0
23,3.0,16.0,-57.0
24,3.0,13.0,-60.0
20,-1.0,10.0,-54.0
17,-14.0,9.0,-49.0
18,-20.0,11.0,-55.0
18,-15.0,15.0,-65.0
17,-8.0,17.0,-70.0
16,-4.0,13.0,-71.0
17,1.0,13.0,-69.0
21,6.0,13.0,-69.0
22,-2.0,9.0,-69.0
17,-10.0,14.0,-62.0
14,-4.0,16.0,-60.0
19,4.0,13.0,-62.0
21,8.0,16.0,-64.0
17,3.0,18.0,-69.0
16,-5.0,15.0,-68.0
17,-2.0,14.0,-61.0
18,4.0,17.0,-56.0
24,3.0,18.0,-53.0
22,0.0,13.0,-61.0
18,-4.0,9.0,-70.0
23,-8.0,13.0,-76.0
23,-8.0,14.0,-82.0
21,-1.0,17.0,-74.0
26,-1.0,19.0,-65.0
25,-8.0,14.0,-64.0
22,-3.0,12.0,-56.0
21,4.0,11.0,-58.0
21,-7.0,7.0,-68.0
22,-16.0,6.0,-69.0
21,-6.0,8.0,-67.0
24,4.0,11.0,-64.0
29,1.0,12.0,-59.0
29,-4.0,12.0,-50.0
26,-9.0,12.0,-37.0
23,-11.0,9.0,-35.0
22,-11.0,8.0,-46.0
20,-5.0,13.0,-57.0
21,2.0,13.0,-67.0
25,-2.0,7.0,-63.0
25,-7.0,8.0,-53.0
23,-10.0,11.0,-54.0
25,-8.0,12.0,-60.0
25,-6.0,13.0,-65.0
23,-4.0,15.0,-70.0
22,-7.0,13.0,-70.0
23,-13.0,11.0,-73.0
21,-13.0,16.0,-76.0
19,-9.0,16.0,-78.0
20,-8.0,9.0,-82.0
24,-12.0,6.0,-77.0
29,-21.0,10.0,-67.0
29,-23.0,12.0,-57.0
28,-14.0,12.0,-48.0
24,-13.0,9.0,-59.0
22,-16.0,11.0,-72.0
25,-14.0,13.0,-73.0
24,-20.0,10.0,-73.0
23,-22.0,8.0,-66.0
24,-16.0,7.0,-58.0
22,-10.0,9.0,-49.0
22,-4.0,13.0,-35.0
25,-6.0,13.0,-40.0
25,-11.0,13.0,-64.0
24,-11.0,11.0,-81.0
24,-6.0,10.0,-80.0
26,2.0,12.0,-65.0
26,6.0,12.0,-46.0
22,-6.0,10.0,-34.0
23,-20.0,12.0,-31.0
25,-23.0,12.0,-41.0
27,-21.0,14.0,-59.0
27,-21.0,22.0,-68.0
25,-21.0,20.0,-59.0
26,-15.0,17.0,-47.0
26,-12.0,21.0,-44.0
24,-19.0,19.0,-45.0
25,-25.0,16.0,-43.0
24,-21.0,16.0,-37.0
26,-13.0,13.0,-40.0
29,-9.0,13.0,-52.0
28,-15.0,15.0,-56.0
24,-19.0,16.0,-49.0
23,-16.0,20.0,-37.0
25,-12.0,20.0,-26.0
27,-7.0,15.0,-29.0
26,-9.0,12.0,-38.0
24,-15.0,15.0,-29.0
23,-17.0,17.0,-18.0
24,-17.0,12.0,-23.0
27,-13.0,9.0,-32.0
24,-8.0,9.0,-45.0
22,-6.0,10.0,-55.0
25,-7.0,10.0,-51.0
25,-10.0,12.0,-43.0
23,-15.0,12.0,-35.0
25,-20.0,12.0,-30.0
29,-17.0,12.0,-34.0
27,-10.0,10.0,-43.0
26,-6.0,9.0,-58.0
25,1.0,8.0,-73.0
25,4.0,8.0,-75.0
23,-6.0,11.0,-70.0
18,-11.0,12.0,-64.0
19,-6.0,13.0,-51.0
21,-2.0,14.0,-44.0
18,3.0,11.0,-50.0
19,11.0,9.0,-59.0
19,7.0,10.0,-64.0
21,-2.0,12.0,-64.0
24,-3.0,16.0,-57.0
22,-8.0,19.0,-51.0
20,-16.0,15.0,-44.0
22,-12.0,9.0,-38.0
24,-3.0,10.0,-39.0
23,2.0,17.0,-41.0
23,11.0,16.0,-47.0
26,12.0,12.0,-54.0
25,0.0,10.0,-55.0
25,-11.0,9.0,-62.0
26,-12.0,11.0,-66.0
23,-7.0,10.0,-54.0
24,-1.0,9.0,-44.0
22,-1.0,13.0,-53.0
18,3.0,20.0,-64.0
22,0.0,26.0,-65.0
26,-11.0,22.0,-70.0
23,-13.0,14.0,-71.0
22,-9.0,12.0,-70.0
22,-7.0,12.0,-65.0
22,-3.0,14.0,-53.0
24,4.0,13.0,-46.0
25,2.0,14.0,-46.0
26,-6.0,15.0,-49.0
26,-8.0,13.0,-66.0
29,-8.0,16.0,-76.0
29,-15.0,23.0,-67.0
23,-19.0,22.0,-53.0
23,-14.0,20.0,-41.0
24,-5.0,19.0,-37.0
24,1.0,18.0,-44.0
25,1.0,16.0,-52.0
22,-8.0,12.0,-56.0
20,-20.0,14.0,-55.0
24,-21.0,19.0,-52.0
29,-9.0,20.0,-50.0
25,3.0,21.0,-49.0
16,9.0,19.0,-48.0
17,11.0,18.0,-49.0
22,8.0,16.0,-52.0
23,5.0,13.0,-56.0
25,6.0,19.0,-56.0
30,2.0,24.0,-59.0
26,-10.0,21.0,-70.0
21,-8.0,21.0,-75.0
20,-1.0,21.0,-68.0
16,0.0,22.0,-51.0
19,2.0,27.0,-43.0
23,5.0,27.0,-52.0
23,5.0,25.0,-61.0
23,-2.0,20.0,-65.0
21,-11.0,16.0,-62.0
23,-7.0,18.0,-66.0
27,2.0,22.0,-68.0
23,5.0,22.0,-55.0
19,6.0,19.0,-36.0
18,0.0,18.0,-25.0
16,0.0,19.0,-30.0
15,7.0,24.0,-36.0
15,0.0,23.0,-39.0
16,-9.0,20.0,-44.0
17,-10.0,21.0,-45.0
18,-7.0,24.0,-43.0
17,-1.0,24.0,-43.0
10,-1.0,21.0,-42.0
9,-4.0,21.0,-38.0
16,-5.0,24.0,-34.0
16,-6.0,22.0,-29.0
16,-8.0,22.0,-28.0
16,-11.0,19.0,-37.0
12,-8.0,13.0,-38.0
12,1.0,16.0,-36.0
14,3.0,20.0,-39.0
12,3.0,22.0,-33.0
12,-1.0,24.0,-29.0
14,-5.0,23.0,-39.0
15,-1.0,22.0,-46.0
17,1.0,17.0,-44.0
14,-2.0,15.0,-52.0
10,-6.0,16.0,-62.0
11,-3.0,15.0,-58.0
10,0.0,18.0,-51.0
11,-1.0,20.0,-45.0
15,-1.0,17.0,-38.0
16,-5.0,15.0,-39.0
15,-11.0,18.0,-46.0
14,-8.0,24.0,-51.0
13,2.0,26.0,-47.0
10,5.0,22.0,-39.0
6,8.0,21.0,-23.0
7,16.0,21.0,-10.0
9,8.0,19.0,-18.0
7,-6.0,19.0,-32.0
7,-4.0,17.0,-34.0
7,2.0,21.0,-33.0
5,3.0,24.0,-33.0
7,3.0,19.0,-35.0
8,6.0,19.0,-32.0
4,5.0,20.0,-24.0
2,0.0,21.0,-20.0
1,2.0,27.0,-17.0
0,6.0,27.0,-23.0
4,2.0,25.0,-35.0
9,5.0,25.0,-34.0
9,13.0,21.0,-35.0
6,16.0,23.0,-40.0
7,15.0,28.0,-39.0
8,14.0,26.0,-36.0
6,14.0,25.0,-24.0
5,11.0,25.0,-9.0
2,13.0,25.0,-13.0
0,19.0,26.0,-23.0
3,12.0,28.0,-25.0
7,12.0,26.0,-29.0
9,22.0,24.0,-32.0
6,18.0,28.0,-28.0
4,15.0,31.0,-29.0
4,18.0,24.0,-30.0
3,15.0,19.0,-25.0
3,10.0,20.0,-21.0
-2,9.0,18.0,-23.0
-3,13.0,18.0,-20.0
1,11.0,22.0,-16.0
0,6.0,21.0,-19.0
0,15.0,20.0,-19.0
3,26.0,25.0,-12.0
4,15.0,26.0,-9.0
3,0.0,23.0,-14.0
-1,-6.0,21.0,-21.0
-3,-7.0,21.0,-17.0
-4,-1.0,23.0,-12.0
-7,15.0,19.0,-19.0
-5,23.0,19.0,-31.0
-1,19.0,25.0,-35.0
0,21.0,23.0,-28.0
0,16.0,18.0,-27.0
-1,-1.0,17.0,-37.0
-4,-3.0,19.0,-39.0
-3,7.0,18.0,-30.0
-3,10.0,16.0,-29.0
-4,8.0,18.0,-37.0
-4,3.0,17.0,-45.0
-6,0.0,15.0,-44.0
-5,1.0,15.0,-42.0
-3,3.0,14.0,-37.0
-3,3.0,17.0,-28.0
-3,-3.0,18.0,-31.0
-5,-6.0,15.0,-38.0
-5,1.0,15.0,-39.0
-4,0.0,11.0,-35.0
-8,-7.0,8.0,-21.0
-8,3.0,12.0,-10.0
-5,14.0,16.0,-14.0
-8,12.0,18.0,-20.0
-6,10.0,16.0,-20.0
-2,8.0,18.0,-25.0
-1,4.0,22.0,-26.0
0,9.0,18.0,-14.0
-1,20.0,14.0,-9.0
-5,21.0,14.0,-9.0
-9,10.0,14.0,-3.0
-11,5.0,16.0,-4.0
-8,9.0,18.0,-7.0
-4,10.0,16.0,-8.0
-2,9.0,17.0,-14.0
-1,11.0,17.0,-20.0
-4,11.0,15.0,-19.0
-7,12.0,15.0,-13.0
-8,13.0,15.0,-11.0
-6,16.0,11.0,-13.0
-2,14.0,7.0,-15.0
0,5.0,9.0,-18.0
1,4.0,12.0,-15.0
1,12.0,16.0,-11.0
0,16.0,19.0,-10.0
-2,23.0,18.0,-6.0
1,28.0,19.0,-6.0
2,23.0,16.0,-10.0
3,25.0,13.0,-12.0
5,29.0,15.0,-18.0
4,21.0,12.0,-18.0
3,14.0,10.0,-10.0
4,20.0,13.0,-8.0
6,23.0,13.0,-8.0
3,20.0,11.0,-7.0
-4,20.0,12.0,-4.0
-3,20.0,19.0,-2.0
0,15.0,20.0,-4.0
2,3.0,15.0,0.0
4,0.0,15.0,2.0
5,11.0,14.0,0.0
6,17.0,10.0,3.0
1,18.0,10.0,4.0
-1,23.0,12.0,8.0
1,20.0,12.0,20.0
-1,16.0,12.0,30.0
-4,17.0,12.0,24.0
-3,18.0,9.0,9.0
-2,23.0,7.0,0.0
2,19.0,12.0,-9.0
3,14.0,14.0,-15.0
-2,25.0,9.0,-6.0
0,29.0,5.0,6.0
1,16.0,8.0,3.0
-2,12.0,15.0,-8.0
0,15.0,19.0,-11.0
1,13.0,20.0,-4.0
-1,15.0,17.0,6.0
-2,19.0,12.0,11.0
-1,15.0,11.0,6.0
0,14.0,10.0,0.0
1,17.0,8.0,9.0
-1,17.0,6.0,18.0
-1,15.0,8.0,18.0
1,14.0,12.0,25.0
2,13.0,12.0,34.0
-1,9.0,8.0,29.0
-2,8.0,8.0,15.0
-1,16.0,11.0,8.0
-4,11.0,7.0,6.0
-5,3.0,7.0,4.0
-3,11.0,10.0,10.0
-4,14.0,12.0,21.0
-4,9.0,14.0,21.0
-4,8.0,14.0,11.0
-6,5.0,12.0,3.0
-10,-1.0,8.0,-7.0
-11,-2.0,8.0,-20.0
-8,4.0,12.0,-13.0
-4,5.0,9.0,0.0
-2,3.0,6.0,3.0
-6,11.0,9.0,6.0
-11,10.0,7.0,8.0
-8,-3.0,7.0,13.0
-3,-8.0,14.0,18.0
-7,-3.0,13.0,12.0
-11,5.0,12.0,9.0
-7,10.0,14.0,10.0
-5,11.0,14.0,7.0
-5,7.0,10.0,-1.0
-4,2.0,7.0,-2.0
-2,2.0,8.0,7.0
0,5.0,11.0,14.0
-3,5.0,9.0,18.0
-4,0.0,9.0,17.0
-1,-2.0,10.0,12.0
-3,0.0,7.0,3.0
-2,4.0,4.0,-5.0
-1,9.0,5.0,-10.0
-5,14.0,6.0,-8.0
-7,16.0,6.0,5.0
-10,10.0,1.0,11.0
-12,5.0,0.0,7.0
-9,6.0,6.0,4.0
-7,10.0,9.0,3.0
-9,17.0,5.0,-2.0
-11,20.0,2.0,-4.0
-12,16.0,4.0,6.0
-12,9.0,5.0,15.0
-12,0.0,5.0,19.0
-11,1.0,5.0,26.0
-10,7.0,7.0,37.0
-12,5.0,11.0,49.0
-12,2.0,10.0,56.0
-9,-2.0,6.0,54.0
-10,-2.0,10.0,51.0
-10,3.0,15.0,47.0
-9,3.0,11.0,39.0
-11,5.0,7.0,36.0
-11,12.0,7.0,36.0
-10,12.0,5.0,37.0
-12,9.0,8.0,41.0
-14,8.0,12.0,36.0
-9,7.0,11.0,25.0
-6,6.0,11.0,17.0
-9,3.0,12.0,18.0
-9,5.0,14.0,22.0
-8,7.0,16.0,23.0
-9,4.0,14.0,23.0
-9,8.0,13.0,22.0
-10,10.0,13.0,16.0
-10,3.0,9.0,12.0
-10,-2.0,4.0,14.0
-13,0.0,4.0,13.0
-11,8.0,11.0,7.0
-9,16.0,13.0,-3.0
-8,15.0,9.0,0.0
-6,9.0,4.0,15.0
-8,4.0,5.0,17.0
-14,-3.0,9.0,13.0
-15,-6.0,9.0,19.0
-15,-1.0,7.0,28.0
-14,11.0,6.0,31.0
-11,23.0,4.0,35.0
-10,20.0,6.0,33.0
-11,6.0,9.0,31.0
-16,-2.0,6.0,38.0
-16,4.0,9.0,49.0
-8,8.0,13.0,52.0
-9,4.0,10.0,46.0
-15,5.0,9.0,46.0
-16,3.0,7.0,41.0
-13,-2.0,2.0,24.0
-7,0.0,5.0,23.0
-7,0.0,12.0,27.0
-9,-2.0,13.0,23.0
-9,-3.0,5.0,25.0
-11,-3.0,0.0,26.0
-7,-1.0,4.0,31.0
-3,-2.0,6.0,39.0
-9,-3.0,8.0,32.0
-10,-3.0,7.0,22.0
-8,-6.0,0.0,21.0
-8,-6.0,0.0,28.0
-6,-1.0,5.0,31.0
-8,2.0,3.0,26.0
-11,0.0,1.0,27.0
-12,0.0,2.0,35.0
-14,-2.0,1.0,43.0
-14,-5.0,1.0,41.0
-14,0.0,0.0,32.0
-10,8.0,-4.0,32.0
-9,4.0,-4.0,32.0
-15,-4.0,2.0,35.0
-17,-4.0,4.0,50.0
-15,-1.0,1.0,53.0
-13,2.0,-1.0,47.0
-12,8.0,1.0,50.0
-17,8.0,1.0,48.0
-17,3.0,0.0,38.0
-10,1.0,-1.0,36.0
-7,4.0,-2.0,33.0
-7,7.0,-2.0,33.0
-11,6.0,-2.0,41.0
-16,6.0,-2.0,43.0
-14,10.0,-4.0,39.0
-15,10.0,-1.0,36.0
-17,8.0,5.0,35.0
-16,8.0,4.0,32.0
-17,11.0,2.0,26.0
-18,9.0,0.0,33.0
-15,3.0,-4.0,42.0
-14,-2.0,-5.0,41.0
-15,-3.0,-1.0,38.0
-15,-5.0,3.0,34.0
-12,-1.0,5.0,36.0
-9,5.0,3.0,42.0
-11,1.0,-3.0,41.0
-13,0.0,-2.0,41.0
-17,4.0,3.0,46.0
-22,-7.0,5.0,50.0
-21,-17.0,2.0,53.0
-16,-13.0,-3.0,58.0
-12,-10.0,-4.0,65.0
-9,-8.0,-5.0,68.0
-11,0.0,-7.0,67.0
-14,3.0,-6.0,63.0
-15,-9.0,-5.0,55.0
-19,-18.0,-2.0,50.0
-20,-11.0,2.0,45.0
-18,-1.0,-3.0,40.0
-16,3.0,-5.0,36.0
-10,1.0,-2.0,28.0
-9,-5.0,-4.0,20.0
-13,-7.0,-7.0,18.0
-14,-6.0,-6.0,13.0
-16,-5.0,-6.0,3.0
-22,-7.0,-2.0,2.0
-24,-11.0,-2.0,15.0
-19,-11.0,-9.0,29.0
-17,-6.0,-7.0,34.0
-20,-5.0,-3.0,33.0
-16,-6.0,-3.0,36.0
-13,-5.0,-1.0,43.0
-13,-10.0,-1.0,37.0
-12,-14.0,-3.0,25.0
-18,-12.0,-9.0,31.0
-24,-8.0,-13.0,46.0
-22,-2.0,-7.0,49.0
-21,-1.0,0.0,49.0
-20,-3.0,3.0,56.0
-17,-9.0,0.0,56.0
-17,-12.0,-4.0,52.0
-20,-4.0,-7.0,48.0
-18,5.0,-10.0,48.0
-19,5.0,-13.0,64.0
-23,0.0,-15.0,76.0
-22,-4.0,-17.0,71.0
-23,-9.0,-20.0,66.0
-26,-8.0,-17.0,62.0
-23,1.0,-13.0,51.0
-21,4.0,-13.0,46.0
-27,3.0,-13.0,42.0
-27,6.0,-6.0,37.0
-26,2.0,-6.0,37.0
-28,-3.0,-12.0,38.0
-27,3.0,-18.0,42.0
-25,10.0,-18.0,49.0
-25,7.0,-14.0,47.0
-20,2.0,-13.0,37.0
-15,-1.0,-8.0,35.0
-19,-4.0,-4.0,47.0
-21,-3.0,-6.0,55.0
-21,4.0,-6.0,55.0
-21,7.0,-6.0,56.0
-25,4.0,-10.0,59.0
-28,2.0,-12.0,66.0
-23,6.0,-10.0,74.0
-19,4.0,-11.0,74.0
-19,1.0,-13.0,75.0
-18,-1.0,-8.0,79.0
-25,-9.0,-6.0,72.0
-32,-14.0,-8.0,66.0
-29,-7.0,-12.0,71.0
-26,6.0,-15.0,77.0
-26,13.0,-14.0,77.0
-26,1.0,-12.0,69.0
-25,-15.0,-13.0,57.0
-24,-13.0,-15.0,54.0
-24,-4.0,-14.0,57.0
-24,-3.0,-15.0,54.0
-25,-2.0,-13.0,55.0
-25,4.0,-12.0,62.0
-22,3.0,-13.0,62.0
-23,-3.0,-13.0,58.0
-27,-2.0,-12.0,51.0
-24,1.0,-14.0,40.0
-20,-1.0,-19.0,36.0
-21,6.0,-22.0,39.0
-20,8.0,-21.0,35.0
-22,-2.0,-17.0,26.0
-26,-2.0,-16.0,25.0
-25,8.0,-17.0,29.0
-25,10.0,-14.0,33.0
-30,7.0,-15.0,38.0
-31,4.0,-19.0,41.0
-28,2.0,-21.0,44.0
-24,5.0,-22.0,46.0
-22,17.0,-19.0,44.0
-21,21.0,-14.0,43.0
-22,8.0,-15.0,37.0
-21,0.0,-19.0,36.0
-21,3.0,-19.0,52.0
-23,3.0,-18.0,56.0
-25,6.0,-20.0,46.0
-24,11.0,-19.0,42.0
-23,7.0,-14.0,42.0
-25,-5.0,-13.0,50.0
-24,-12.0,-14.0,57.0
-17,-6.0,-16.0,52.0
-13,3.0,-20.0,44.0
-16,7.0,-19.0,43.0
-19,13.0,-16.0,51.0
-21,12.0,-18.0,54.0
-24,6.0,-20.0,47.0
-24,7.0,-18.0,46.0
-23,10.0,-19.0,54.0
-22,10.0,-22.0,67.0
