a0003,a0004,a0005,a0006
19,24.0,15.0,10
0,32.0,9.0,12
-13,37.0,0.0,19
-12,43.0,-1.0,25
-10,43.0,-1.0,25
-9,36.0,2.0,18
-9,35.0,4.0,14
-8,31.0,2.0,25
-3,27.0,3.0,33
1,29.0,2.0,23
0,31.0,-2.0,23
-9,30.0,0.0,30
-19,30.0,-2.0,28
-18,36.0,-11.0,30
-18,43.0,-11.0,33
-19,46.0,-9.0,24
-14,46.0,-9.0,24
-23,41.0,-4.0,36
-30,38.0,0.0,35
-28,43.0,-5.0,30
-34,46.0,-3.0,34
-30,42.0,-2.0,48
-29,41.0,-9.0,54
-36,40.0,-7.0,39
-34,40.0,-2.0,36
-29,40.0,-4.0,48
-32,39.0,-9.0,48
-34,42.0,-13.0,42
-30,44.0,-13.0,36
-29,41.0,-13.0,42
-30,39.0,-14.0,60
-33,36.0,-9.0,71
-36,39.0,-10.0,66
-35,47.0,-17.0,62
-36,50.0,-14.0,60
-35,44.0,-10.0,43
-29,38.0,-14.0,34
-27,40.0,-21.0,39
-28,43.0,-24.0,33
-25,40.0,-24.0,29
-23,43.0,-22.0,37
-28,44.0,-20.0,43
-34,41.0,-24.0,42
-35,38.0,-30.0,48
-33,36.0,-31.0,57
-38,34.0,-30.0,59
-38,32.0,-30.0,54
-35,36.0,-29.0,49
-36,45.0,-34.0,46
-34,46.0,-43.0,40
-33,47.0,-40.0,41
-36,48.0,-35.0,47
-39,41.0,-38.0,50
-43,31.0,-35.0,56
-50,29.0,-34.0,65
-52,36.0,-40.0,68
-50,42.0,-44.0,60
-48,45.0,-45.0,58
-42,42.0,-44.0,57
-38,41.0,-49.0,36
-35,43.0,-57.0,24
-36,39.0,-48.0,27
-38,38.0,-42.0,19
-37,38.0,-47.0,17
-44,26.0,-43.0,29
-53,21.0,-44.0,40
-56,30.0,-52.0,49
-56,35.0,-45.0,60
-56,36.0,-41.0,68
-56,36.0,-45.0,64
-54,32.0,-41.0,56
-50,32.0,-42.0,51
-42,35.0,-44.0,37
-36,32.0,-42.0,25
-46,30.0,-40.0,28
-58,27.0,-41.0,33
-54,23.0,-42.0,30
-46,26.0,-41.0,27
-48,26.0,-43.0,35
-54,19.0,-45.0,44
-55,20.0,-43.0,41
-43,22.0,-42.0,38
-32,15.0,-42.0,42
-33,12.0,-37.0,46
-37,15.0,-31.0,48
-41,16.0,-32.0,42
-44,17.0,-33.0,35
-48,19.0,-32.0,42
-54,19.0,-35.0,49
-54,10.0,-34.0,49
-49,5.0,-33.0,57
-36,12.0,-38.0,55
-26,15.0,-38.0,45
-33,11.0,-44.0,46
-47,11.0,-51.0,43
-47,14.0,-50.0,41
-42,13.0,-51.0,44
-41,10.0,-52.0,44
-36,10.0,-42.0,41
-31,7.0,-33.0,34
-28,1.0,-40.0,33
-31,5.0,-44.0,35
-31,8.0,-39.0,31
-25,5.0,-41.0,28
-25,7.0,-43.0,30
-35,13.0,-45.0,36
-45,12.0,-52.0,43
-44,9.0,-47.0,50
-27,8.0,-41.0,50
-17,8.0,-40.0,42
-19,2.0,-40.0,33
-21,-3.0,-43.0,35
-23,1.0,-47.0,32
-24,2.0,-50.0,31
-30,-2.0,-56.0,40
-44,-2.0,-56.0,37
-52,-8.0,-46.0,35
-42,-14.0,-46.0,45
-29,-12.0,-49.0,44
-24,-8.0,-47.0,39
-21,-11.0,-47.0,36
-26,-16.0,-44.0,27
-32,-19.0,-38.0,23
-29,-20.0,-45.0,26
-20,-19.0,-54.0,28
-10,-15.0,-49.0,25
-9,-13.0,-41.0,23
-19,-17.0,-44.0,24
-24,-24.0,-44.0,28
-17,-34.0,-36.0,38
-14,-33.0,-35.0,38
-18,-25.0,-42.0,29
-12,-29.0,-44.0,25
-6,-27.0,-41.0,26
-5,-25.0,-38.0,31
0,-30.0,-34.0,38
2,-31.0,-31.0,36
-4,-27.0,-35.0,27
-10,-29.0,-38.0,23
-11,-32.0,-35.0,20
-9,-29.0,-35.0,19
-13,-29.0,-41.0,21
-17,-31.0,-43.0,18
-12,-32.0,-41.0,19
-6,-33.0,-37.0,26
1,-33.0,-30.0,27
4,-31.0,-28.0,24
-12,-28.0,-33.0,22
-23,-24.0,-39.0,26
-18,-19.0,-37.0,18
-13,-20.0,-30.0,6
-6,-24.0,-27.0,10
-3,-27.0,-28.0,7
-6,-27.0,-30.0,2
-5,-25.0,-34.0,8
-6,-20.0,-32.0,9
-1,-20.0,-22.0,3
1,-27.0,-18.0,-4
-15,-30.0,-21.0,-6
-20,-30.0,-24.0,-3
-10,-34.0,-27.0,-2
1,-32.0,-24.0,-4
11,-36.0,-23.0,-7
17,-46.0,-26.0,-14
21,-46.0,-23.0,-11
24,-40.0,-19.0,-2
20,-39.0,-17.0,0
14,-37.0,-13.0,3
8,-32.0,-11.0,4
-2,-28.0,-14.0,4
-4,-28.0,-17.0,10
6,-31.0,-17.0,10
18,-34.0,-11.0,2
24,-39.0,-2.0,1
20,-42.0,-2.0,2
15,-38.0,-2.0,-3
16,-36.0,0.0,-13
23,-33.0,-8.0,-20
23,-29.0,-19.0,-17
30,-31.0,-22.0,-18
38,-35.0,-9.0,-25
30,-37.0,3.0,-20
32,-37.0,5.0,-12
37,-34.0,3.0,-9
34,-32.0,-4.0,-12
35,-32.0,-9.0,-16
36,-33.0,-7.0,-8
34,-37.0,-7.0,-1
34,-37.0,8.0,2
31,-33.0,11.0,2
32,-32.0,-19.0,-12
37,-27.0,-9.0,-29
37,-26.0,26.0,-29
36,-33.0,-3.0,-33
35,-38.0,-17.0,-44
35,-35.0,17.0,-36
36,-29.0,9.0,-23
36,-25.0,-6.0,-23
31,-27.0,17.0,-31
29,-32.0,14.0,-35
31,-35.0,-6.0,-30
30,-35.0,6.0,-30
31,-29.0,15.0,-32
32,-24.0,9.0,-35
31,-25.0,14.0,-41
26,-21.0,21.0,-38
25,-16.0,15.0,-29
28,-17.0,11.0,-24
22,-21.0,24.0,-21
17,-28.0,35.0,-19
20,-30.0,19.0,-19
24,-29.0,14.0,-25
30,-24.0,27.0,-36
45,-19.0,20.0,-43
57,-22.0,13.0,-43
53,-23.0,26.0,-37
49,-22.0,35.0,-31
45,-23.0,29.0,-32
35,-18.0,27.0,-33
33,-16.0,44.0,-23
33,-21.0,47.0,-18
33,-26.0,29.0,-17
34,-29.0,31.0,-8
33,-23.0,40.0,-3
37,-15.0,32.0,-13
42,-16.0,26.0,-27
42,-23.0,33.0,-43
41,-29.0,35.0,-55
42,-26.0,34.0,-63
44,-20.0,41.0,-63
42,-17.0,39.0,-52
34,-16.0,32.0,-41
32,-18.0,33.0,-32
38,-22.0,33.0,-20
42,-27.0,30.0,-19
45,-24.0,29.0,-28
49,-16.0,33.0,-41
52,-16.0,36.0,-54
53,-13.0,30.0,-62
55,-7.0,28.0,-60
48,-10.0,29.0,-54
37,-10.0,26.0,-46
37,-8.0,28.0,-37
40,-8.0,31.0,-24
40,-10.0,32.0,-4
44,-11.0,33.0,1
48,-13.0,31.0,-11
53,-12.0,27.0,-20
58,-10.0,28.0,-24
56,-6.0,31.0,-38
48,-3.0,32.0,-51
41,-4.0,36.0,-46
40,-4.0,37.0,-43
43,-6.0,44.0,-42
46,-8.0,50.0,-34
47,-9.0,49.0,-26
45,-9.0,49.0,-25
38,-8.0,44.0,-22
32,-10.0,37.0,-20
30,-11.0,40.0,-27
28,-7.0,43.0,-37
25,-5.0,45.0,-46
20,-5.0,45.0,-48
15,-4.0,44.0,-47
23,-6.0,44.0,-42
34,-3.0,45.0,-31
35,2.0,47.0,-27
30,4.0,46.0,-22
20,4.0,45.0,-12
19,-3.0,46.0,-7
22,-6.0,44.0,-11
20,3.0,42.0,-15
27,2.0,46.0,-19
33,-2.0,51.0,-27
33,2.0,49.0,-33
41,4.0,44.0,-33
51,10.0,45.0,-34
42,19.0,50.0,-35
22,20.0,54.0,-38
12,18.0,55.0,-33
14,16.0,54.0,-26
27,16.0,49.0,-25
38,15.0,45.0,-23
35,18.0,45.0,-19
23,23.0,45.0,-19
13,22.0,50.0,-21
16,26.0,57.0,-22
21,28.0,51.0,-19
16,34.0,36.0,-14
10,42.0,32.0,-7
12,32.0,36.0,-4
17,26.0,42.0,0
16,32.0,46.0,7
12,30.0,47.0,9
11,30.0,39.0,-1
3,33.0,32.0,-17
-4,38.0,31.0,-19
5,39.0,29.0,-4
17,35.0,28.0,7
20,37.0,33.0,5
22,37.0,41.0,1
24,35.0,45.0,-5
22,34.0,42.0,-11
16,31.0,35.0,-12
8,29.0,32.0,-13
-1,29.0,29.0,-17
1,29.0,27.0,-4
12,30.0,29.0,19
17,29.0,31.0,17
13,23.0,32.0,-3
3,24.0,29.0,-10
-3,30.0,22.0,-9
-3,29.0,25.0,-13
2,25.0,31.0,-22
7,25.0,31.0,-28
5,23.0,27.0,-22
-5,21.0,18.0,-9
-5,23.0,16.0,5
6,26.0,25.0,12
9,26.0,32.0,7
6,29.0,34.0,0
0,37.0,32.0,0
-10,40.0,24.0,2
-13,45.0,17.0,-5
-17,48.0,21.0,-15
-22,43.0,22.0,-7
-22,40.0,21.0,12
-23,36.0,25.0,8
-16,27.0,25.0,0
-6,28.0,19.0,11
-11,33.0,17.0,18
-18,33.0,15.0,9
-25,31.0,13.0,-1
-30,35.0,10.0,0
-26,42.0,13.0,6
-20,44.0,13.0,5
-24,43.0,8.0,0
-34,38.0,13.0,-2
-35,37.0,21.0,3
-36,42.0,17.0,9
-44,42.0,10.0,13
-35,42.0,10.0,9
-34,43.0,7.0,6
-45,36.0,5.0,20
-36,32.0,10.0,31
-34,38.0,15.0,27
-39,45.0,17.0,18
-35,49.0,17.0,11
-33,49.0,14.0,4
-32,47.0,11.0,4
-30,48.0,11.0,16
-32,41.0,7.0,31
-33,39.0,0.0,34
-29,44.0,-2.0,40
-27,42.0,7.0,49
-30,40.0,9.0,43
-32,36.0,1.0,45
-32,33.0,-1.0,58
-31,38.0,-3.0,55
-30,39.0,1.0,45
-28,41.0,8.0,43
-29,44.0,3.0,41
-26,41.0,-2.0,34
-23,41.0,-6.0,33
-27,37.0,-11.0,49
-28,32.0,-13.0,63
-29,31.0,-13.0,59
-35,29.0,-15.0,55
-34,33.0,-17.0,54
-26,38.0,-24.0,49
-26,40.0,-30.0,40
-29,39.0,-28.0,32
-27,32.0,-22.0,29
-38,29.0,-19.0,30
-44,29.0,-22.0,29
-36,28.0,-25.0,30
-36,30.0,-28.0,34
-35,31.0,-34.0,36
-33,32.0,-32.0,34
-36,31.0,-39.0,34
-35,31.0,-46.0,30
-36,32.0,-31.0,25
-36,29.0,-30.0,30
-32,21.0,-38.0,34
-37,13.0,-39.0,35
-38,14.0,-41.0,40
-34,18.0,-35.0,46
-34,19.0,-34.0,56
-40,17.0,-40.0,63
-46,18.0,-38.0,58
-44,19.0,-38.0,52
-37,13.0,-42.0,52
-34,10.0,-40.0,46
-34,15.0,-38.0,38
-33,13.0,-39.0,32
-32,12.0,-36.0,28
-34,15.0,-34.0,35
-39,14.0,-37.0,47
-45,14.0,-35.0,49
-45,8.0,-33.0,46
-41,1.0,-36.0,45
-38,-1.0,-37.0,56
-32,-6.0,-33.0,66
-26,-9.0,-31.0,58
-27,-2.0,-36.0,47
-34,-2.0,-34.0,43
-39,-1.0,-33.0,42
-40,5.0,-38.0,44
-46,-1.0,-36.0,45
-46,-8.0,-31.0,42
-40,-8.0,-35.0,41
-30,-5.0,-40.0,42
-22,3.0,-38.0,42
-23,5.0,-40.0,37
-31,-1.0,-47.0,25
-36,-2.0,-47.0,23
-33,0.0,-47.0,29
-22,-1.0,-45.0,30
-16,-6.0,-40.0,32
-23,-5.0,-40.0,38
-37,-7.0,-41.0,42
-41,-9.0,-41.0,44
-30,-5.0,-42.0,39
-28,-4.0,-42.0,35
-37,-5.0,-40.0,33
-36,-5.0,-39.0,33
-31,-4.0,-43.0,44
-29,-9.0,-45.0,49
-23,-13.0,-41.0,36
-18,-9.0,-39.0,20
-19,-9.0,-41.0,11
-21,-15.0,-38.0,14
-25,-19.0,-40.0,24
-31,-18.0,-43.0,31
-38,-13.0,-41.0,27
-46,-15.0,-39.0,21
-49,-20.0,-35.0,23
-35,-22.0,-35.0,25
-20,-26.0,-39.0,16
-12,-26.0,-38.0,7
-10,-24.0,-41.0,5
-18,-23.0,-38.0,3
-29,-25.0,-29.0,0
-28,-31.0,-30.0,2
-16,-33.0,-33.0,10
-10,-30.0,-40.0,19
-13,-34.0,-41.0,17
-19,-34.0,-28.0,20
-22,-34.0,-22.0,35
-16,-44.0,-26.0,44
-13,-36.0,-29.0,38
-16,-26.0,-35.0,22
-16,-33.0,-36.0,2
-15,-34.0,-30.0,-12
-13,-34.0,-24.0,-6
-5,-39.0,-19.0,2
-5,-39.0,-21.0,-14
-12,-41.0,-28.0,-26
-9,-40.0,-30.0,-21
-8,-37.0,-29.0,-17
-13,-36.0,-28.0,-16
-19,-34.0,-26.0,-12
-25,-34.0,-24.0,-2
-25,-38.0,-24.0,6
-17,-36.0,-27.0,-4
-8,-31.0,-22.0,-22
-4,-33.0,-15.0,-30
-9,-35.0,-19.0,-39
-19,-34.0,-21.0,-34
-19,-35.0,-14.0,-12
-11,-37.0,-12.0,-12
-3,-31.0,-17.0,-17
0,-26.0,-25.0,-4
-6,-30.0,-29.0,9
-11,-28.0,-29.0,10
-3,-21.0,-20.0,8
7,-24.0,-9.0,5
3,-29.0,-7.0,-4
-8,-32.0,-13.0,-7
-11,-37.0,-20.0,-3
-2,-41.0,-20.0,-8
4,-38.0,-17.0,-13
9,-37.0,-12.0,-10
15,-44.0,-3.0,-13
13,-47.0,-6.0,-18
13,-46.0,-13.0,-15
16,-48.0,-14.0,-11
13,-45.0,-13.0,-7
8,-40.0,-11.0,-4
4,-36.0,-11.0,-2
6,-34.0,-10.0,-2
10,-39.0,-8.0,-9
14,-42.0,-4.0,-20
17,-42.0,-2.0,-31
16,-44.0,-9.0,-36
12,-44.0,-7.0,-33
18,-43.0,3.0,-21
25,-40.0,0.0,-13
22,-40.0,-8.0,-16
25,-45.0,-11.0,-20
23,-46.0,-8.0,-24
13,-49.0,0.0,-23
21,-50.0,4.0,-26
25,-48.0,4.0,-38
19,-51.0,1.0,-48
23,-47.0,0.0,-50
28,-49.0,2.0,-48
25,-57.0,6.0,-41
23,-52.0,6.0,-32
24,-48.0,6.0,-28
25,-48.0,13.0,-28
29,-48.0,12.0,-36
32,-54.0,7.0,-41
30,-58.0,6.0,-41
27,-58.0,6.0,-53
26,-57.0,11.0,-56
28,-49.0,10.0,-54
30,-45.0,9.0,-60
27,-49.0,16.0,-55
24,-55.0,18.0,-55
29,-57.0,14.0,-54
28,-52.0,10.0,-46
19,-49.0,14.0,-48
17,-46.0,22.0,-48
19,-41.0,23.0,-53
20,-43.0,26.0,-64
22,-48.0,25.0,-62
22,-50.0,21.0,-60
23,-54.0,27.0,-61
25,-58.0,37.0,-51
24,-64.0,38.0,-42
27,-63.0,31.0,-39
37,-55.0,26.0,-38
41,-50.0,30.0,-44
44,-47.0,32.0,-47
43,-52.0,27.0,-43
34,-54.0,31.0,-42
31,-47.0,34.0,-36
32,-45.0,37.0,-33
31,-45.0,51.0,-41
34,-43.0,49.0,-46
34,-46.0,39.0,-43
31,-48.0,43.0,-43
32,-40.0,44.0,-49
31,-30.0,42.0,-53
30,-31.0,46.0,-58
32,-37.0,45.0,-60
35,-38.0,39.0,-60
39,-34.0,39.0,-71
42,-29.0,41.0,-70
38,-27.0,38.0,-56
30,-30.0,37.0,-51
31,-34.0,37.0,-48
37,-37.0,39.0,-55
41,-34.0,40.0,-60
40,-29.0,36.0,-58
36,-29.0,36.0,-67
36,-29.0,33.0,-75
40,-25.0,32.0,-69
39,-23.0,38.0,-59
38,-25.0,35.0,-54
38,-24.0,29.0,-49
33,-26.0,26.0,-47
29,-23.0,28.0,-55
31,-10.0,35.0,-58
34,-21.0,35.0,-55
34,-44.0,34.0,-61
32,-34.0,36.0,-69
37,-13.0,33.0,-72
40,-12.0,31.0,-66
37,-12.0,37.0,-62
32,-10.0,39.0,-64
27,-21.0,46.0,-59
28,-19.0,53.0,-51
35,-9.0,49.0,-52
36,-19.0,47.0,-50
30,-25.0,45.0,-53
22,-14.0,39.0,-58
17,-6.0,41.0,-59
25,-11.0,45.0,-67
33,-21.0,51.0,-72
26,-13.0,55.0,-68
17,-3.0,52.0,-65
14,-18.0,50.0,-61
23,-27.0,47.0,-50
35,-11.0,46.0,-43
32,-3.0,47.0,-47
25,-7.0,46.0,-50
15,0.0,50.0,-48
4,-6.0,48.0,-44
7,-20.0,40.0,-41
14,-2.0,42.0,-39
14,11.0,46.0,-35
14,-9.0,49.0,-40
22,-8.0,51.0,-44
36,6.0,46.0,-40
35,1.0,44.0,-40
16,-3.0,45.0,-37
-2,7.0,46.0,-29
-8,10.0,48.0,-30
2,0.0,44.0,-35
19,-1.0,41.0,-31
27,7.0,45.0,-32
24,6.0,43.0,-42
13,0.0,42.0,-48
-1,9.0,47.0,-43
2,21.0,48.0,-36
14,17.0,45.0,-34
14,22.0,38.0,-36
8,30.0,31.0,-36
6,16.0,32.0,-27
7,12.0,43.0,-15
4,21.0,46.0,-9
1,23.0,38.0,-12
-4,20.0,36.0,-19
-10,16.0,34.0,-27
-13,17.0,30.0,-34
-6,21.0,27.0,-28
-2,16.0,27.0,-21
-6,17.0,32.0,-23
0,22.0,34.0,-19
8,18.0,35.0,-12
11,15.0,38.0,-12
10,15.0,31.0,-13
-1,13.0,26.0,-14
-12,18.0,26.0,-15
-10,19.0,24.0,-11
0,14.0,26.0,-9
6,13.0,30.0,-20
2,14.0,28.0,-25
-7,15.0,23.0,-14
-12,17.0,18.0,-15
-9,18.0,22.0,-17
-6,17.0,28.0,-5
-7,15.0,29.0,-1
-13,12.0,26.0,-5
-13,6.0,18.0,-11
-9,10.0,13.0,-12
-5,19.0,11.0,-3
-1,20.0,17.0,-8
-6,25.0,25.0,-18
-15,28.0,23.0,-19
-18,30.0,15.0,-21
-19,40.0,10.0,-15
-23,41.0,8.0,-9
-24,36.0,8.0,-14
-24,35.0,10.0,-11
-23,31.0,12.0,1
-20,29.0,7.0,-4
-18,26.0,6.0,-15
-17,24.0,9.0,-13
-25,25.0,7.0,-9
-37,27.0,1.0,-12
-35,31.0,-1.0,-13
-23,32.0,3.0,-5
-18,30.0,4.0,5
-25,31.0,-1.0,6
-37,30.0,3.0,10
-38,30.0,10.0,12
-40,32.0,8.0,5
-42,32.0,4.0,7
-38,33.0,2.0,10
-42,33.0,-2.0,5
-43,35.0,-3.0,10
-37,34.0,3.0,16
-41,32.0,8.0,15
-43,37.0,-1.0,18
-43,38.0,-5.0,20
-43,32.0,1.0,19
-37,31.0,1.0,19
-37,29.0,-2.0,25
-40,27.0,-4.0,32
-42,31.0,-7.0,30
-37,35.0,-7.0,33
-34,35.0,-4.0,38
-39,28.0,-1.0,27
-40,24.0,0.0,28
-41,27.0,-8.0,38
-40,26.0,-14.0,30
-34,25.0,-12.0,29
-35,32.0,-11.0,45
-34,35.0,-9.0,51
-32,32.0,-10.0,42
-31,26.0,-17.0,38
-28,26.0,-21.0,33
-31,27.0,-17.0,26
-31,26.0,-17.0,23
-29,26.0,-19.0,17
-31,26.0,-20.0,10
-31,31.0,-25.0,9
-31,34.0,-27.0,11
-33,32.0,-26.0,18
-40,27.0,-27.0,24
-51,21.0,-24.0,27
-59,18.0,-23.0,29
-57,22.0,-30.0,30
-50,24.0,-34.0,21
-49,24.0,-34.0,12
-45,23.0,-34.0,13
-46,25.0,-44.0,17
-49,31.0,-46.0,18
-51,31.0,-35.0,22
-54,22.0,-39.0,30
-53,13.0,-39.0,32
-47,8.0,-36.0,30
-43,10.0,-45.0,32
-45,20.0,-46.0,32
-49,28.0,-42.0,27
-52,28.0,-41.0,24
-55,24.0,-37.0,23
-55,22.0,-37.0,25
-49,24.0,-39.0,27
-45,27.0,-40.0,26
-48,26.0,-43.0,26
-48,23.0,-39.0,34
-50,25.0,-36.0,39
-58,23.0,-36.0,32
-58,17.0,-34.0,24
-56,16.0,-36.0,21
-54,18.0,-38.0,22
-49,17.0,-38.0,23
-46,12.0,-38.0,22
-42,3.0,-36.0,27
-44,0.0,-37.0,41
-50,-1.0,-36.0,45
-52,-2.0,-31.0,44
-55,5.0,-28.0,47
-58,7.0,-28.0,36
-58,1.0,-31.0,23
-54,0.0,-31.0,20
-51,0.0,-34.0,17
-45,3.0,-42.0,20
-40,4.0,-43.0,28
-49,2.0,-45.0,33
-52,5.0,-53.0,39
-46,4.0,-53.0,44
-45,1.0,-47.0,46
-39,3.0,-44.0,45
-37,1.0,-43.0,39
-42,-4.0,-40.0,33
-41,-6.0,-42.0,30
-38,-9.0,-44.0,27
-34,-1.0,-45.0,20
-32,9.0,-48.0,12
-38,4.0,-46.0,14
-43,-7.0,-45.0,25
-41,-13.0,-49.0,34
-34,-13.0,-48.0,42
-27,-9.0,-46.0,37
-25,-8.0,-42.0,19
-24,-10.0,-41.0,8
-24,-16.0,-46.0,5
-26,-20.0,-48.0,3
-31,-16.0,-46.0,2
-40,-14.0,-45.0,7
-48,-21.0,-42.0,21
-49,-27.0,-45.0,28
-39,-29.0,-49.0,28
-24,-31.0,-50.0,30
-14,-28.0,-49.0,32
-20,-25.0,-45.0,26
-33,-30.0,-41.0,13
-36,-31.0,-42.0,4
-31,-35.0,-42.0,2
-22,-37.0,-46.0,8
-17,-32.0,-50.0,12
-17,-36.0,-44.0,13
-17,-34.0,-39.0,18
-19,-33.0,-34.0,26
-19,-44.0,-25.0,29
-19,-37.0,-31.0,21
-23,-28.0,-42.0,11
-20,-38.0,-38.0,5
-12,-41.0,-35.0,1
-7,-39.0,-33.0,9
-4,-36.0,-28.0,19
-5,-36.0,-26.0,19
-9,-36.0,-29.0,19
-9,-32.0,-33.0,13
-9,-34.0,-34.0,1
-13,-42.0,-34.0,2
-21,-38.0,-36.0,7
-25,-34.0,-34.0,1
-22,-34.0,-29.0,-5
-14,-30.0,-25.0,-8
-8,-29.0,-22.0,-15
-12,-32.0,-28.0,-19
-19,-34.0,-34.0,-17
-18,-37.0,-34.0,-11
-18,-34.0,-28.0,0
-12,-30.0,-20.0,9
-7,-31.0,-20.0,13
-14,-33.0,-26.0,9
-16,-31.0,-29.0,4
-9,-31.0,-29.0,9
-3,-37.0,-24.0,7
1,-44.0,-16.0,-9
-3,-44.0,-11.0,-22
-11,-40.0,-15.0,-23
-16,-43.0,-22.0,-14
-9,-46.0,-27.0,-9
8,-44.0,-23.0,-9
14,-49.0,-14.0,-2
12,-55.0,-14.0,7
