a0003,a0004,a0005,a0006
19,6.0,-35.0,18.0
16,-11.0,-42.0,22.0
5,6.0,-39.0,38.0
1,20.0,-31.0,33.0
4,-7.0,-30.0,40.0
8,11.0,-32.0,55.0
7,12.0,-50.0,48.0
7,-9.0,-46.0,35.0
2,4.0,-26.0,59.0
2,24.0,-22.0,58.0
-2,19.0,-17.0,43.0
-4,40.0,-17.0,65.0
-7,56.0,-5.0,60.0
7,51.0,-10.0,52.0
5,41.0,-18.0,64.0
-11,49.0,-25.0,57.0
-12,37.0,-19.0,43.0
-8,40.0,-14.0,49.0
-10,37.0,-9.0,53.0
-20,27.0,3.0,45.0
-19,43.0,12.0,54.0
-23,19.0,17.0,71.0
8,13.0,2.0,51.0
1,34.0,-5.0,44.0
-7,24.0,-1.0,73.0
0,16.0,18.0,55.0
-1,22.0,22.0,53.0
21,11.0,10.0,63.0
15,20.0,15.0,51.0
8,36.0,25.0,50.0
6,44.0,30.0,58.0
18,48.0,30.0,57.0
31,60.0,38.0,35.0
19,53.0,42.0,36.0
6,58.0,48.0,44.0
8,44.0,40.0,26.0
18,30.0,54.0,46.0
24,39.0,68.0,41.0
15,31.0,54.0,23.0
17,42.0,46.0,43.0
16,45.0,42.0,31.0
17,30.0,42.0,15.0
21,15.0,53.0,33.0
22,16.0,49.0,36.0
1,7.0,44.0,47.0
0,-1.0,45.0,53.0
6,4.0,42.0,49.0
-11,4.0,56.0,50.0
-22,-6.0,68.0,42.0
-39,-3.0,68.0,59.0
-38,13.0,62.0,39.0
-19,25.0,61.0,43.0
-23,5.0,55.0,38.0
-54,0.0,50.0,20.0
-45,-6.0,54.0,25.0
-49,-9.0,56.0,13.0
-62,-6.0,56.0,18.0
-59,-11.0,64.0,15.0
-47,-2.0,59.0,0.0
-61,-18.0,53.0,22.0
-76,-28.0,51.0,13.0
-58,-36.0,51.0,2.0
-56,-42.0,62.0,42.0
-57,-49.0,67.0,33.0
-54,-59.0,65.0,24.0
-64,-54.0,59.0,34.0
-70,-53.0,46.0,19.0
-62,-48.0,30.0,8.0
-66,-42.0,43.0,17.0
-59,-47.0,55.0,15.0
-56,-49.0,31.0,20.0
-68,-51.0,36.0,3.0
-55,-55.0,36.0,-1.0
-49,-72.0,21.0,-5.0
-47,-56.0,32.0,-17.0
-42,-49.0,20.0,-18.0
-46,-60.0,2.0,-16.0
-45,-56.0,12.0,-22.0
-37,-71.0,4.0,-23.0
-17,-76.0,0.0,-12.0
-22,-63.0,13.0,-22.0
-36,-72.0,-7.0,-23.0
-39,-66.0,-15.0,-33.0
-35,-51.0,-1.0,-18.0
-28,-57.0,-10.0,-21.0
-25,-56.0,-7.0,-19.0
-28,-44.0,7.0,-31.0
-27,-59.0,-7.0,-21.0
-27,-64.0,3.0,-16.0
-29,-49.0,13.0,-23.0
-27,-58.0,-13.0,-29.0
-22,-63.0,-20.0,-34.0
-19,-54.0,-16.0,-29.0
-28,-60.0,-31.0,-36.0
-25,-45.0,-17.0,-23.0
0,-34.0,-27.0,-50.0
7,-45.0,-45.0,-58.0
-1,-30.0,-26.0,-54.0
-3,-44.0,-22.0,-55.0
-6,-50.0,-23.0,-45.0
-19,-26.0,-32.0,-45.0
-14,-24.0,-36.0,-47.0
4,-29.0,-24.0,-35.0
7,-22.0,-14.0,-25.0
15,-17.0,-28.0,-38.0
24,-29.0,-26.0,-45.0
25,-20.0,-30.0,-39.0
3,-12.0,-38.0,-48.0
11,-16.0,-28.0,-39.0
15,-13.0,-18.0,-47.0
15,-27.0,-44.0,-44.0
19,-9.0,-37.0,-35.0
9,7.0,-10.0,-57.0
22,14.0,-28.0,-64.0
33,3.0,-20.0,-59.0
41,0.0,-6.0,-54.0
47,2.0,-13.0,-62.0
52,1.0,-7.0,-63.0
50,13.0,-17.0,-62.0
36,10.0,-33.0,-59.0
38,27.0,-31.0,-62.0
45,26.0,-24.0,-66.0
31,28.0,-15.0,-60.0
33,38.0,-17.0,-43.0
47,24.0,-17.0,-34.0
33,41.0,-13.0,-32.0
31,48.0,-2.0,-50.0
41,40.0,-13.0,-40.0
22,46.0,-25.0,-31.0
29,58.0,-32.0,-37.0
34,48.0,-33.0,-12.0
32,27.0,-24.0,-24.0
46,53.0,-18.0,-38.0
50,56.0,-25.0,-34.0
63,65.0,-8.0,-40.0
52,64.0,-6.0,-43.0
57,50.0,-27.0,-37.0
67,54.0,-26.0,-20.0
73,73.0,-32.0,-26.0
88,65.0,-37.0,-9.0
80,69.0,-31.0,-12.0
82,73.0,-18.0,-21.0
82,71.0,-25.0,-5.0
79,89.0,-42.0,-16.0
67,80.0,-39.0,-15.0
68,70.0,-38.0,10.0
68,55.0,-34.0,32.0
59,57.0,-18.0,10.0
44,51.0,-31.0,6.0
39,54.0,-35.0,-12.0
33,47.0,-33.0,4.0
20,57.0,-11.0,19.0
17,70.0,-23.0,19.0
12,57.0,-23.0,20.0
6,64.0,-16.0,21.0
-1,60.0,-40.0,30.0
1,68.0,-32.0,27.0
-7,60.0,-22.0,45.0
-9,59.0,-25.0,28.0
-1,60.0,-38.0,34.0
5,48.0,-19.0,58.0
-10,55.0,-27.0,46.0
-3,52.0,-28.0,56.0
0,52.0,-3.0,64.0
2,36.0,-23.0,62.0
0,36.0,-21.0,76.0
-7,53.0,-9.0,68.0
-20,42.0,-27.0,78.0
-23,37.0,-27.0,82.0
-17,37.0,-16.0,70.0
-31,28.0,-20.0,49.0
-37,21.0,-22.0,72.0
-38,28.0,-4.0,74.0
-43,30.0,8.0,56.0
-38,30.0,7.0,70.0
-10,6.0,-8.0,66.0
-21,13.0,0.0,63.0
-23,19.0,5.0,68.0
-21,-1.0,-7.0,72.0
-48,-3.0,18.0,55.0
-46,-7.0,16.0,64.0
-35,-20.0,12.0,71.0
-29,-26.0,18.0,55.0
-26,-9.0,27.0,59.0
-34,-28.0,19.0,56.0
-51,-34.0,26.0,54.0
-53,-18.0,32.0,55.0
-46,-41.0,20.0,33.0
-46,-34.0,30.0,35.0
-44,-17.0,30.0,32.0
-33,-53.0,24.0,19.0
-18,-39.0,29.0,21.0
-28,-25.0,44.0,16.0
-31,-53.0,40.0,16.0
-30,-57.0,50.0,26.0
-29,-50.0,44.0,13.0
-17,-56.0,37.0,-5.0
-20,-59.0,35.0,-3.0
-30,-51.0,25.0,5.0
-30,-69.0,24.0,0.0
-42,-68.0,28.0,-11.0
-39,-65.0,15.0,-10.0
-31,-75.0,21.0,-12.0
-31,-74.0,20.0,-13.0
-28,-73.0,19.0,-10.0
-44,-78.0,30.0,-13.0
-45,-74.0,34.0,-13.0
-35,-71.0,35.0,-10.0
-5,-82.0,55.0,-23.0
-3,-82.0,49.0,-36.0
-14,-75.0,28.0,-26.0
-12,-67.0,59.0,-29.0
-6,-66.0,61.0,-37.0
-7,-75.0,69.0,-42.0
-3,-69.0,79.0,-50.0
1,-54.0,70.0,-58.0
-5,-56.0,44.0,-67.0
0,-57.0,54.0,-46.0
0,-66.0,46.0,-58.0
-1,-75.0,18.0,-64.0
-19,-69.0,25.0,-44.0
-10,-71.0,28.0,-56.0
-8,-69.0,14.0,-69.0
-13,-65.0,12.0,-54.0
-11,-57.0,7.0,-41.0
-13,-51.0,-1.0,-38.0
-10,-58.0,0.0,-32.0
9,-61.0,8.0,-30.0
25,-49.0,5.0,-35.0
20,-45.0,-1.0,-24.0
8,-39.0,20.0,-19.0
2,-31.0,0.0,-27.0
27,-29.0,-10.0,-18.0
23,-20.0,3.0,-26.0
17,10.0,0.0,-31.0
5,3.0,-2.0,-36.0
7,4.0,0.0,-20.0
26,11.0,-10.0,-24.0
12,-6.0,-33.0,-40.0
12,2.0,-34.0,-43.0
19,17.0,-34.0,-51.0
22,28.0,-43.0,-51.0
23,24.0,-37.0,-51.0
22,32.0,-25.0,-47.0
25,37.0,-28.0,-54.0
25,27.0,-13.0,-62.0
32,20.0,-12.0,-55.0
34,32.0,-39.0,-42.0
15,45.0,-48.0,-43.0
9,45.0,-35.0,-51.0
22,48.0,-18.0,-48.0
18,54.0,-26.0,-43.0
11,41.0,-14.0,-44.0
5,58.0,-18.0,-24.0
5,44.0,-28.0,-27.0
8,29.0,-14.0,-34.0
14,42.0,-21.0,-20.0
30,23.0,-39.0,-20.0
23,30.0,-31.0,-29.0
18,35.0,-33.0,-32.0
30,37.0,-52.0,-42.0
37,38.0,-44.0,-39.0
44,39.0,-24.0,-15.0
50,37.0,-25.0,-7.0
42,35.0,-21.0,-11.0
49,51.0,-15.0,-6.0
45,61.0,-24.0,-20.0
42,44.0,-30.0,-16.0
48,45.0,-32.0,11.0
44,58.0,-48.0,6.0
39,44.0,-60.0,2.0
36,31.0,-46.0,16.0
34,35.0,-48.0,27.0
25,39.0,-59.0,32.0
35,31.0,-51.0,46.0
37,35.0,-50.0,38.0
26,32.0,-48.0,24.0
15,19.0,-32.0,36.0
20,39.0,-41.0,40.0
23,31.0,-32.0,28.0
20,21.0,-22.0,37.0
21,35.0,-19.0,44.0
14,26.0,-27.0,46.0
7,25.0,-14.0,47.0
3,42.0,0.0,59.0
-5,28.0,-23.0,41.0
11,14.0,-30.0,51.0
10,34.0,-16.0,78.0
-6,38.0,4.0,66.0
5,32.0,9.0,53.0
6,40.0,-5.0,52.0
4,35.0,-11.0,47.0
-5,22.0,-1.0,42.0
-16,28.0,-2.0,61.0
-12,21.0,-5.0,55.0
0,10.0,-3.0,59.0
9,5.0,-3.0,65.0
1,9.0,6.0,63.0
-6,3.0,12.0,56.0
-13,-24.0,4.0,54.0
-30,-11.0,1.0,66.0
-34,-9.0,9.0,66.0
-37,-6.0,18.0,66.0
-30,11.0,28.0,60.0
-18,-4.0,24.0,47.0
-14,-4.0,12.0,60.0
-31,-2.0,18.0,63.0
-28,-1.0,29.0,51.0
-18,-7.0,40.0,57.0
-32,6.0,44.0,64.0
-28,0.0,39.0,49.0
-34,-14.0,31.0,46.0
-27,-12.0,36.0,46.0
-13,-16.0,49.0,47.0
-26,-9.0,48.0,42.0
-27,-15.0,51.0,39.0
-35,-16.0,68.0,29.0
-40,-9.0,53.0,24.0
-30,-16.0,49.0,31.0
-42,-22.0,41.0,23.0
-52,-15.0,41.0,26.0
-51,-27.0,49.0,5.0
-58,-34.0,46.0,15.0
-63,-21.0,42.0,18.0
-60,-33.0,52.0,10.0
-49,-42.0,64.0,18.0
-40,-15.0,52.0,24.0
-39,-29.0,58.0,27.0
-35,-37.0,67.0,18.0
-42,-18.0,62.0,12.0
-46,-36.0,43.0,7.0
-45,-49.0,48.0,12.0
-37,-41.0,52.0,7.0
-42,-22.0,54.0,-9.0
-40,-35.0,77.0,-14.0
-29,-38.0,65.0,-24.0
-25,-22.0,61.0,-23.0
-18,-44.0,69.0,-2.0
-17,-49.0,56.0,-12.0
-33,-24.0,50.0,-29.0
-39,-26.0,49.0,-30.0
-18,-34.0,39.0,-38.0
-11,-19.0,29.0,-48.0
-14,-35.0,40.0,-49.0
0,-31.0,34.0,-31.0
-4,-34.0,31.0,-45.0
-5,-35.0,45.0,-42.0
11,-20.0,45.0,-24.0
-3,-25.0,40.0,-28.0
-4,-36.0,33.0,-36.0
2,-40.0,24.0,-41.0
2,-33.0,19.0,-39.0
-2,-30.0,34.0,-43.0
5,-18.0,23.0,-32.0
5,-24.0,1.0,-44.0
-5,-24.0,20.0,-49.0
1,-29.0,10.0,-43.0
5,-22.0,3.0,-41.0
6,-27.0,16.0,-42.0
10,-26.0,-7.0,-39.0
8,-28.0,-14.0,-52.0
4,-22.0,-8.0,-38.0
10,-9.0,-20.0,-36.0
8,-20.0,-28.0,-44.0
-8,-23.0,-32.0,-43.0
-15,-20.0,-29.0,-53.0
1,-12.0,-31.0,-54.0
13,-11.0,-25.0,-65.0
2,-12.0,-38.0,-56.0
8,-13.0,-58.0,-64.0
6,0.0,-52.0,-53.0
0,1.0,-68.0,-43.0
-3,7.0,-67.0,-54.0
-2,-7.0,-58.0,-49.0
1,-16.0,-51.0,-64.0
5,4.0,-49.0,-69.0
31,1.0,-46.0,-49.0
29,5.0,-48.0,-50.0
26,16.0,-43.0,-56.0
17,12.0,-32.0,-63.0
8,17.0,-26.0,-38.0
10,30.0,-53.0,-26.0
12,23.0,-51.0,-36.0
15,26.0,-43.0,-33.0
21,37.0,-52.0,-27.0
24,28.0,-41.0,-26.0
26,27.0,-49.0,-17.0
21,35.0,-49.0,-8.0
12,37.0,-51.0,-22.0
16,31.0,-58.0,-24.0
16,40.0,-76.0,-17.0
13,32.0,-70.0,-12.0
17,30.0,-61.0,-17.0
25,50.0,-59.0,-10.0
32,53.0,-69.0,-7.0
33,47.0,-60.0,-25.0
27,40.0,-63.0,-28.0
32,42.0,-51.0,-4.0
20,44.0,-38.0,-9.0
28,55.0,-52.0,4.0
18,52.0,-65.0,13.0
4,47.0,-60.0,13.0
18,55.0,-54.0,10.0
20,47.0,-55.0,5.0
28,54.0,-26.0,17.0
32,71.0,-35.0,15.0
23,77.0,-27.0,30.0
19,62.0,-31.0,23.0
24,49.0,-38.0,20.0
17,45.0,-41.0,21.0
16,46.0,-26.0,26.0
15,63.0,-18.0,25.0
16,52.0,-36.0,33.0
42,44.0,-23.0,38.0
47,56.0,-30.0,39.0
28,60.0,-25.0,51.0
24,54.0,-12.0,38.0
25,52.0,-6.0,39.0
16,48.0,3.0,44.0
20,39.0,9.0,51.0
18,25.0,6.0,54.0
7,40.0,13.0,57.0
25,46.0,0.0,45.0
21,33.0,-4.0,41.0
2,26.0,18.0,53.0
-3,22.0,25.0,47.0
4,25.0,19.0,37.0
0,10.0,25.0,54.0
-1,-2.0,28.0,59.0
3,-10.0,15.0,55.0
-6,8.0,35.0,53.0
-11,0.0,25.0,58.0
-6,-3.0,22.0,53.0
-8,0.0,28.0,54.0
-24,-10.0,17.0,60.0
-31,-6.0,30.0,46.0
-36,1.0,52.0,50.0
-33,-6.0,31.0,48.0
-38,-7.0,21.0,50.0
-51,1.0,41.0,55.0
-53,-5.0,31.0,73.0
-58,-7.0,33.0,63.0
-53,-23.0,38.0,63.0
-39,-24.0,26.0,57.0
-42,-28.0,23.0,54.0
-45,-40.0,36.0,64.0
-44,-47.0,27.0,43.0
-47,-37.0,24.0,45.0
-45,-37.0,37.0,39.0
-43,-46.0,32.0,42.0
-28,-31.0,41.0,56.0
-22,-36.0,55.0,34.0
-17,-38.0,50.0,32.0
-21,-27.0,42.0,28.0
-37,-38.0,39.0,7.0
-38,-44.0,55.0,6.0
-17,-38.0,50.0,1.0
-5,-39.0,50.0,3.0
-19,-38.0,62.0,5.0
-8,-38.0,60.0,5.0
-10,-53.0,49.0,4.0
-15,-52.0,53.0,-1.0
-27,-35.0,52.0,-18.0
-18,-49.0,29.0,-27.0
-12,-49.0,36.0,-18.0
-35,-30.0,47.0,-33.0
-25,-38.0,31.0,-42.0
-27,-37.0,34.0,-26.0
-29,-26.0,38.0,-27.0
-15,-42.0,35.0,-34.0
-21,-36.0,61.0,-44.0
-29,-34.0,64.0,-48.0
-37,-45.0,44.0,-43.0
-46,-30.0,43.0,-37.0
-46,-38.0,36.0,-54.0
-45,-49.0,20.0,-50.0
-35,-50.0,32.0,-43.0
-34,-52.0,24.0,-40.0
-35,-46.0,7.0,-27.0
-15,-49.0,14.0,-29.0
-6,-54.0,12.0,-46.0
-23,-63.0,3.0,-51.0
-10,-56.0,23.0,-51.0
-13,-53.0,25.0,-56.0
-14,-63.0,14.0,-56.0
-16,-56.0,7.0,-53.0
-2,-58.0,1.0,-40.0
17,-46.0,-9.0,-51.0
16,-34.0,-13.0,-51.0
35,-43.0,-7.0,-49.0
30,-43.0,-12.0,-42.0
18,-49.0,-17.0,-42.0
18,-49.0,-23.0,-41.0
24,-39.0,-16.0,-39.0
19,-42.0,-19.0,-35.0
21,-35.0,-32.0,-42.0
39,-17.0,-33.0,-39.0
44,-12.0,-15.0,-37.0
41,-32.0,-5.0,-55.0
43,-19.0,-3.0,-44.0
53,-12.0,-19.0,-46.0
62,-21.0,-40.0,-54.0
63,-5.0,-32.0,-58.0
75,-5.0,-26.0,-53.0
74,-8.0,-13.0,-50.0
61,6.0,-30.0,-58.0
48,22.0,-36.0,-44.0
52,15.0,-30.0,-41.0
44,15.0,-38.0,-47.0
46,33.0,-45.0,-47.0
46,31.0,-63.0,-50.0
49,40.0,-56.0,-49.0
41,51.0,-48.0,-47.0
37,39.0,-38.0,-41.0
42,31.0,-43.0,-44.0
34,37.0,-49.0,-51.0
43,40.0,-38.0,-46.0
54,34.0,-35.0,-35.0
61,34.0,-47.0,-34.0
58,40.0,-54.0,-39.0
59,39.0,-50.0,-58.0
54,34.0,-49.0,-42.0
51,30.0,-48.0,-21.0
45,8.0,-36.0,-25.0
46,38.0,-40.0,-27.0
32,51.0,-49.0,-25.0
41,41.0,-42.0,-10.0
24,49.0,-54.0,-13.0
13,52.0,-49.0,-11.0
10,52.0,-44.0,-15.0
-7,40.0,-46.0,-2.0
1,38.0,-33.0,10.0
13,33.0,-33.0,17.0
19,52.0,-47.0,26.0
11,61.0,-38.0,7.0
4,61.0,-29.0,-3.0
-9,61.0,-33.0,17.0
-2,71.0,-37.0,30.0
-1,70.0,-50.0,34.0
12,69.0,-75.0,21.0
12,71.0,-62.0,31.0
12,65.0,-44.0,36.0
23,83.0,-38.0,23.0
33,78.0,-24.0,27.0
21,72.0,-31.0,32.0
25,72.0,-37.0,43.0
17,67.0,-30.0,47.0
16,71.0,-45.0,59.0
19,77.0,-37.0,48.0
23,74.0,-18.0,36.0
36,55.0,-18.0,18.0
26,42.0,-14.0,32.0
23,48.0,-25.0,52.0
-1,51.0,-28.0,43.0
-3,50.0,-23.0,33.0
0,52.0,-20.0,39.0
0,43.0,-33.0,47.0
-11,38.0,-29.0,50.0
3,39.0,-35.0,45.0
8,21.0,-14.0,35.0
0,18.0,-16.0,38.0
-7,24.0,-37.0,43.0
-5,27.0,-15.0,44.0
2,23.0,-3.0,65.0
3,6.0,-10.0,71.0
-4,0.0,-15.0,62.0
-4,6.0,-8.0,91.0
-13,-3.0,0.0,84.0
-18,-25.0,-2.0,74.0
3,-20.0,3.0,52.0
-7,-21.0,10.0,51.0
0,-17.0,7.0,58.0
-9,-15.0,16.0,56.0
-18,-22.0,3.0,65.0
-20,-11.0,-4.0,60.0
-5,-15.0,7.0,57.0
-15,-19.0,25.0,63.0
-15,-14.0,30.0,63.0
-3,-29.0,37.0,57.0
-4,-23.0,41.0,54.0
-4,-23.0,48.0,37.0
-10,-19.0,47.0,40.0
-12,-14.0,50.0,54.0
-24,-15.0,54.0,59.0
-25,-15.0,53.0,45.0
-41,-32.0,60.0,38.0
-49,-23.0,77.0,39.0
-42,-31.0,69.0,48.0
-29,-36.0,61.0,43.0
-44,-29.0,82.0,32.0
-51,-28.0,66.0,20.0
-52,-39.0,62.0,10.0
-64,-34.0,80.0,3.0
-65,-28.0,62.0,8.0
-71,-51.0,60.0,12.0
-80,-46.0,85.0,1.0
-84,-40.0,67.0,6.0
-66,-49.0,74.0,0.0
-67,-57.0,68.0,-20.0
-66,-50.0,61.0,-23.0
-52,-40.0,74.0,-9.0
-59,-53.0,71.0,-5.0
-59,-69.0,62.0,-11.0
-54,-73.0,66.0,-17.0
-52,-78.0,85.0,-19.0
-50,-67.0,81.0,-22.0
-62,-60.0,69.0,-20.0
-61,-78.0,67.0,-35.0
-58,-69.0,79.0,-43.0
-60,-77.0,77.0,-33.0
-52,-71.0,78.0,-29.0
-51,-68.0,60.0,-36.0
-53,-69.0,65.0,-32.0
-38,-67.0,83.0,-34.0
-34,-71.0,67.0,-51.0
-29,-49.0,65.0,-55.0
-15,-59.0,68.0,-65.0
-15,-64.0,78.0,-62.0
1,-60.0,76.0,-64.0
3,-45.0,71.0,-60.0
6,-49.0,54.0,-59.0
16,-49.0,25.0,-59.0
10,-49.0,20.0,-46.0
9,-55.0,9.0,-40.0
3,-59.0,2.0,-48.0
-1,-52.0,11.0,-54.0
2,-57.0,13.0,-53.0
10,-65.0,15.0,-60.0
13,-44.0,5.0,-57.0
14,-41.0,0.0,-60.0
12,-41.0,-9.0,-65.0
8,-40.0,-10.0,-55.0
29,-22.0,0.0,-71.0
48,-26.0,0.0,-75.0
49,-31.0,0.0,-66.0
29,-20.0,1.0,-67.0
35,-9.0,-7.0,-72.0
42,-2.0,-17.0,-55.0
42,-5.0,-13.0,-62.0
55,2.0,-23.0,-66.0
48,-1.0,-31.0,-58.0
47,1.0,-30.0,-55.0
57,7.0,-41.0,-43.0
54,10.0,-51.0,-60.0
51,19.0,-40.0,-62.0
50,17.0,-47.0,-57.0
53,26.0,-38.0,-46.0
72,24.0,-24.0,-49.0
83,20.0,-36.0,-51.0
87,18.0,-37.0,-34.0
74,21.0,-47.0,-21.0
66,40.0,-53.0,-6.0
69,42.0,-56.0,-3.0
53,49.0,-45.0,-14.0
56,53.0,-55.0,-5.0
50,36.0,-65.0,5.0
38,32.0,-55.0,13.0
51,32.0,-62.0,12.0
55,39.0,-67.0,12.0
47,41.0,-77.0,18.0
51,30.0,-85.0,13.0
58,38.0,-96.0,16.0
50,41.0,-97.0,20.0
45,47.0,-74.0,10.0
37,60.0,-75.0,18.0
40,58.0,-75.0,28.0
22,57.0,-69.0,19.0
26,61.0,-74.0,33.0
32,61.0,-81.0,22.0
21,59.0,-75.0,10.0
18,63.0,-81.0,25.0
12,71.0,-83.0,34.0
14,63.0,-74.0,39.0
5,71.0,-66.0,28.0
10,69.0,-58.0,30.0
7,67.0,-67.0,39.0
10,63.0,-59.0,49.0
0,51.0,-69.0,63.0
-5,51.0,-51.0,49.0
-18,44.0,-39.0,48.0
-9,47.0,-52.0,66.0
-6,47.0,-62.0,51.0
-13,58.0,-70.0,30.0
-9,58.0,-54.0,46.0
-26,48.0,-34.0,46.0
-6,50.0,-17.0,52.0
-7,55.0,-27.0,52.0
-17,41.0,-27.0,52.0
-31,33.0,-14.0,72.0
-28,48.0,-1.0,68.0
-28,46.0,-5.0,75.0
-37,36.0,-8.0,72.0
-30,41.0,4.0,68.0
-32,36.0,12.0,68.0
-21,23.0,5.0,55.0
-22,39.0,-3.0,56.0
-14,31.0,2.0,49.0
-9,13.0,20.0,56.0
-16,18.0,33.0,73.0
-19,16.0,34.0,59.0
-21,18.0,20.0,53.0
-18,34.0,5.0,57.0
-17,25.0,9.0,50.0
-2,9.0,21.0,52.0
1,14.0,35.0,58.0
4,2.0,19.0,33.0
2,-3.0,33.0,38.0
-8,4.0,53.0,56.0
-22,20.0,59.0,49.0
-28,12.0,57.0,45.0
-24,9.0,48.0,51.0
-31,9.0,54.0,39.0
-22,-6.0,52.0,21.0
-33,-1.0,66.0,19.0
-42,-13.0,65.0,8.0
-39,-5.0,58.0,7.0
-36,-11.0,57.0,22.0
-30,-19.0,55.0,28.0
-25,-11.0,61.0,37.0
-15,-14.0,59.0,26.0
-24,-21.0,57.0,15.0
-22,-31.0,74.0,9.0
-16,-30.0,79.0,2.0
-23,-32.0,74.0,12.0
-29,-38.0,76.0,17.0
-33,-30.0,74.0,15.0
-31,-38.0,79.0,10.0
-38,-46.0,80.0,15.0
-40,-33.0,69.0,5.0
-40,-36.0,62.0,10.0
-29,-39.0,61.0,-6.0
-35,-46.0,56.0,-1.0
-21,-43.0,43.0,1.0
-18,-43.0,57.0,4.0
-29,-36.0,66.0,-7.0
-27,-45.0,59.0,-21.0
-42,-57.0,73.0,-2.0
-36,-51.0,65.0,-7.0
-43,-56.0,55.0,-6.0
-46,-56.0,42.0,-14.0
-44,-49.0,51.0,-20.0
-28,-45.0,56.0,-27.0
-37,-41.0,57.0,-37.0
-51,-50.0,55.0,-40.0
-54,-56.0,40.0,-36.0
-56,-62.0,35.0,-51.0
-55,-71.0,28.0,-37.0
-43,-53.0,31.0,-38.0
-43,-45.0,12.0,-44.0
-39,-40.0,3.0,-56.0
-26,-62.0,20.0,-57.0
-30,-57.0,20.0,-45.0
-33,-48.0,19.0,-52.0
-44,-33.0,14.0,-35.0
-36,-24.0,-3.0,-55.0
-27,-43.0,-6.0,-59.0
-24,-43.0,0.0,-41.0
-20,-42.0,-7.0,-43.0
-20,-24.0,-16.0,-61.0
-26,-24.0,4.0,-63.0
-36,-37.0,-14.0,-50.0
