a0003,a0004,a0005,a0006
15,195.0,-42.0,-132
29,281.0,-90.0,-201
71,194.0,-85.0,-209
101,5.0,-109.0,-274
115,-97.0,-51.0,-326
134,-109.0,-84.0,-211
132,-40.0,-119.0,-187
66,98.0,-85.0,-145
30,189.0,-82.0,-160
-17,102.0,-128.0,-165
-70,88.0,-125.0,-190
-97,79.0,-106.0,-218
-102,220.0,-117.0,-107
-57,246.0,-117.0,-34
-11,202.0,-55.0,-50
13,245.0,-16.0,-146
61,314.0,5.0,-142
13,350.0,36.0,-213
51,278.0,-4.0,-240
71,200.0,58.0,-333
29,143.0,44.0,-313
84,168.0,-16.0,-216
-2,63.0,-47.0,-168
-10,119.0,-97.0,-91
-17,162.0,-101.0,-146
-56,173.0,-95.0,-213
-56,85.0,-116.0,-243
-72,58.0,-116.0,-244
-35,73.0,-131.0,-272
-32,116.0,-93.0,-225
-23,86.0,-60.0,-197
40,-32.0,-29.0,-201
56,-117.0,53.0,-191
76,-153.0,41.0,-162
171,-103.0,33.0,-149
208,-31.0,4.0,-240
266,-38.0,22.0,-257
324,-34.0,22.0,-213
332,-78.0,10.0,-190
300,-114.0,20.0,-140
310,26.0,-11.0,-124
291,37.0,-16.0,-78
323,411.0,-79.0,-93
344,924.0,-95.0,-144
293,1134.0,-98.0,-131
317,737.0,-108.0,-146
257,294.0,-62.0,-206
252,45.0,-47.0,-178
298,-181.0,-8.0,-183
327,-303.0,-31.0,-176
339,-383.0,-49.0,-91
305,-457.0,-13.0,-69
263,-443.0,-106.0,-68
225,-210.0,-131.0,-94
230,132.0,-159.0,-148
246,340.0,-190.0,-229
288,281.0,-129.0,-224
281,274.0,-140.0,-248
364,255.0,-133.0,-185
377,155.0,-134.0,-112
352,-97.0,-141.0,-166
357,-339.0,-146.0,-151
308,-543.0,-145.0,-56
308,-546.0,-119.0,26
276,-439.0,-123.0,76
268,-319.0,-113.0,89
273,-157.0,-109.0,64
254,-136.0,-123.0,112
249,-148.0,-124.0,196
280,-147.0,-72.0,183
299,-60.0,-3.0,169
390,29.0,-30.0,77
350,-73.0,-57.0,-46
353,-231.0,-58.0,8
357,-347.0,-46.0,57
304,-324.0,-35.0,33
273,-149.0,-57.0,9
208,-52.0,-21.0,-39
196,-45.0,-67.0,-70
121,45.0,-89.0,-109
119,87.0,-51.0,-92
89,39.0,-50.0,-35
87,-75.0,-124.0,54
117,-205.0,-139.0,95
159,-371.0,-79.0,66
127,-444.0,-138.0,694
61,-399.0,-155.0,1305
78,-343.0,-121.0,1022
38,-118.0,-71.0,-113
28,58.0,-54.0,-639
24,146.0,-38.0,-250
-5,58.0,-11.0,353
-11,33.0,-37.0,746
-94,14.0,-47.0,396
-98,-77.0,-23.0,79
-85,-166.0,-27.0,113
-107,-245.0,-53.0,284
-124,-246.0,-75.0,-158
-139,-257.0,-85.0,-454
-120,-94.0,-74.0,-167
-118,83.0,-103.0,460
-68,170.0,-120.0,826
-8,134.0,-114.0,705
32,124.0,-112.0,294
24,216.0,-105.0,-112
-20,246.0,-105.0,-104
7,130.0,-74.0,-91
22,-53.0,-106.0,7
-33,-119.0,-128.0,16
-9,-253.0,-111.0,252
-24,-336.0,-116.0,307
-47,-210.0,-125.0,169
-63,-88.0,-121.0,30
-38,-103.0,-100.0,-128
-34,-88.0,-96.0,-30
-62,30.0,-57.0,5
-67,52.0,-26.0,-15
-70,-24.0,-11.0,-134
-55,-73.0,-2.0,-179
-76,-64.0,42.0,19
-115,-132.0,62.0,366
-135,-197.0,29.0,452
-144,-186.0,-23.0,144
-144,-111.0,-30.0,-155
-143,-7.0,-47.0,-279
-117,-13.0,-10.0,-149
-78,-5.0,-13.0,-137
-51,16.0,-48.0,-198
-45,59.0,-27.0,-74
-65,12.0,-45.0,243
-63,-111.0,-43.0,369
-39,-159.0,-43.0,151
-21,-134.0,-11.0,-104
-34,-49.0,20.0,-316
-14,-51.0,20.0,-251
-46,23.0,22.0,-130
-41,159.0,49.0,-19
-113,176.0,46.0,132
-121,75.0,81.0,350
-42,-21.0,82.0,397
-34,-20.0,114.0,140
-57,15.0,113.0,-147
-80,-39.0,147.0,-337
-70,-71.0,163.0,-317
-95,-160.0,166.0,-172
-132,-220.0,179.0,-46
-157,-180.0,147.0,131
-160,-89.0,184.0,265
-211,58.0,162.0,351
-265,77.0,213.0,207
-277,111.0,224.0,-11
-244,142.0,201.0,-27
-241,191.0,179.0,-28
-243,115.0,145.0,41
-208,48.0,133.0,199
-171,68.0,104.0,352
-164,-4.0,48.0,371
-153,-2.0,48.0,367
-94,-6.0,43.0,173
-82,66.0,30.0,-41
-94,126.0,58.0,-137
-143,198.0,97.0,-59
-157,225.0,153.0,72
-180,216.0,145.0,106
-205,247.0,161.0,167
-129,161.0,169.0,124
-104,104.0,135.0,74
-56,4.0,122.0,-66
-39,-24.0,124.0,-136
-6,6.0,109.0,-171
27,61.0,125.0,-149
63,131.0,179.0,-150
85,141.0,164.0,-166
113,80.0,161.0,-54
116,68.0,144.0,-24
99,174.0,161.0,64
119,91.0,172.0,50
112,-30.0,119.0,32
55,-69.0,121.0,-34
27,-75.0,84.0,-8
53,-83.0,98.0,34
8,-44.0,73.0,-15
-43,36.0,23.0,5
-41,110.0,38.0,-14
-32,114.0,41.0,89
-55,81.0,85.0,89
-22,77.0,100.0,-35
29,61.0,98.0,-158
74,60.0,96.0,-173
55,27.0,86.0,-147
42,-10.0,116.0,-91
20,-57.0,124.0,54
36,-83.0,150.0,109
9,-63.0,164.0,52
-27,30.0,151.0,-11
-50,78.0,135.0,-80
-81,90.0,64.0,-158
-147,100.0,115.0,-242
-140,79.0,98.0,-147
-98,59.0,81.0,42
-102,1.0,121.0,122
-70,-93.0,95.0,71
-7,-128.0,76.0,-10
-12,-77.0,45.0,16
-41,-73.0,29.0,146
18,-25.0,-15.0,174
-37,-51.0,13.0,1
-60,-88.0,3.0,21
-78,-34.0,-41.0,61
-70,-50.0,-63.0,137
-120,-58.0,-26.0,199
-137,-55.0,-14.0,104
-162,-113.0,-24.0,-51
-163,-160.0,-36.0,-123
-169,-58.0,-38.0,-44
-172,94.0,-34.0,-100
-194,118.0,-41.0,-152
-216,72.0,1.0,-52
-140,45.0,3.0,20
-154,7.0,-27.0,77
-145,38.0,-2.0,53
-153,22.0,28.0,-86
-138,-64.0,-34.0,-139
-99,-142.0,-44.0,-89
-66,-189.0,-54.0,-54
5,-179.0,-62.0,-57
37,-156.0,-65.0,-9
78,-95.0,-68.0,53
120,-77.0,-86.0,116
131,-48.0,-68.0,44
115,-93.0,-66.0,-77
103,-66.0,-89.0,-47
67,22.0,-83.0,11
6,-12.0,-76.0,65
18,-67.0,-37.0,60
-43,-95.0,-27.0,-17
-27,-46.0,0.0,-88
7,-28.0,-15.0,-19
25,-62.0,28.0,85
3,-59.0,52.0,49
81,-47.0,-2.0,-23
164,-78.0,53.0,-84
150,-69.0,39.0,-162
111,-38.0,33.0,-218
97,-55.0,23.0,-222
82,-100.0,-1.0,-202
41,-195.0,30.0,-131
32,-165.0,49.0,-73
6,-85.0,73.0,-11
75,-56.0,110.0,-74
23,-85.0,129.0,-145
38,-133.0,146.0,-159
38,-34.0,141.0,-164
14,-15.0,137.0,-109
6,75.0,107.0,-67
-10,112.0,136.0,-57
-22,62.0,148.0,-24
-25,90.0,89.0,51
-17,138.0,69.0,16
16,128.0,50.0,-91
35,-17.0,90.0,-221
64,-62.0,39.0,-199
100,-43.0,63.0,-100
55,74.0,78.0,-33
21,90.0,103.0,-119
-37,38.0,116.0,-221
-17,53.0,87.0,-128
-42,35.0,83.0,-64
-88,106.0,43.0,-66
-113,240.0,35.0,-145
-106,211.0,37.0,-233
-116,148.0,114.0,-163
-74,145.0,108.0,-67
-62,139.0,100.0,-63
-64,120.0,168.0,-79
-35,65.0,192.0,-150
-37,-2.0,197.0,-183
-49,-47.0,199.0,-176
-50,-43.0,157.0,-221
-50,16.0,129.0,-278
-44,8.0,80.0,-218
1,-56.0,36.0,-109
34,-60.0,83.0,-65
91,-47.0,43.0,-77
45,-31.0,8.0,-107
86,5.0,-2.0,-65
24,37.0,-23.0,-44
-23,11.0,-23.0,-110
-14,26.0,-44.0,-117
-85,54.0,-62.0,-139
-80,89.0,-24.0,-67
-94,30.0,-20.0,-18
-91,-54.0,-47.0,-43
-91,-117.0,7.0,11
-87,-79.0,-12.0,62
-68,-3.0,-81.0,69
-35,30.0,-48.0,21
-86,51.0,-20.0,12
-113,21.0,-30.0,-59
-103,-44.0,9.0,-20
-120,-87.0,36.0,85
-133,-23.0,79.0,-12
-145,-46.0,51.0,-65
-120,-127.0,61.0,-23
-95,-176.0,72.0,-71
-60,-91.0,92.0,-68
-59,-27.0,107.0,-96
-69,14.0,72.0,-17
-54,119.0,74.0,-4
-78,142.0,92.0,6
-98,100.0,63.0,18
-89,4.0,31.0,-51
-113,-79.0,72.0,-39
-122,-98.0,58.0,-61
-24,-164.0,33.0,0
-63,-141.0,36.0,85
-132,-43.0,79.0,78
-40,60.0,36.0,81
-42,112.0,65.0,101
-88,139.0,151.0,29
-124,149.0,145.0,51
-176,114.0,111.0,64
-198,119.0,96.0,98
-99,46.0,99.0,100
-18,29.0,132.0,80
-1,18.0,120.0,73
-23,80.0,115.0,118
-137,194.0,122.0,160
-76,245.0,165.0,108
17,250.0,177.0,53
17,195.0,145.0,-20
7,220.0,141.0,-28
-30,188.0,68.0,9
-12,151.0,115.0,65
-16,126.0,112.0,31
-21,74.0,134.0,-5
-33,53.0,161.0,55
-4,32.0,154.0,96
11,11.0,155.0,88
23,-30.0,116.0,58
57,-37.0,99.0,5
-24,-51.0,79.0,-6
-15,-13.0,44.0,35
-16,72.0,67.0,15
-57,105.0,52.0,-25
-49,160.0,11.0,-40
-48,255.0,35.0,-66
-25,217.0,58.0,-81
5,204.0,32.0,-13
8,154.0,-35.0,5
-17,65.0,-47.0,-71
-37,25.0,-76.0,-68
0,-5.0,-18.0,-52
28,11.0,-1.0,11
14,28.0,17.0,12
2,56.0,41.0,20
-62,62.0,55.0,5
-49,42.0,40.0,-49
-18,-11.0,23.0,-29
-45,-21.0,30.0,-91
-66,-91.0,4.0,-109
-19,-95.0,3.0,-99
14,-104.0,24.0,-85
-6,-119.0,36.0,-60
2,-107.0,69.0,-13
33,-70.0,89.0,30
22,-34.0,56.0,68
53,-84.0,22.0,108
55,-117.0,-27.0,84
27,-114.0,-84.0,21
32,-147.0,-130.0,-64
17,-137.0,-133.0,-78
-14,-80.0,-140.0,-119
-48,-114.0,-124.0,-145
-30,-107.0,-131.0,-71
-20,-98.0,-137.0,12
23,-21.0,-163.0,96
33,-10.0,-157.0,32
54,-38.0,-170.0,-33
-15,-104.0,-133.0,-38
0,-104.0,-103.0,-13
10,2.0,-90.0,32
-11,84.0,-76.0,78
-2,148.0,-75.0,165
-19,79.0,-77.0,158
-21,82.0,-101.0,148
-7,123.0,-120.0,72
-7,14.0,-162.0,-29
-30,-118.0,-142.0,-51
-30,-70.0,-156.0,-47
-45,56.0,-142.0,-47
-7,124.0,-123.0,23
-75,60.0,-151.0,84
-37,-5.0,-121.0,129
-11,-45.0,-99.0,128
17,-68.0,-119.0,84
6,-63.0,-141.0,59
16,6.0,-171.0,57
-5,91.0,-123.0,28
-50,123.0,-52.0,-8
28,202.0,-37.0,31
12,210.0,-24.0,97
53,178.0,-15.0,94
86,132.0,-13.0,55
112,75.0,-36.0,44
102,82.0,4.0,-25
75,17.0,22.0,-5
39,-62.0,16.0,-68
37,-144.0,30.0,-63
49,-186.0,21.0,-42
57,-184.0,18.0,31
23,-113.0,-21.0,43
99,-4.0,-22.0,34
148,3.0,-60.0,22
116,-24.0,-88.0,-32
165,-61.0,-95.0,-86
181,-69.0,-91.0,-131
199,-34.0,-87.0,-87
128,13.0,-88.0,-121
146,-6.0,-110.0,-63
122,-11.0,-109.0,-9
118,-77.0,-104.0,69
115,-86.0,-101.0,43
101,-45.0,-89.0,17
115,33.0,-100.0,-54
115,19.0,-93.0,-39
141,-40.0,-120.0,-4
127,-51.0,-129.0,-39
157,-104.0,-147.0,-19
175,-90.0,-168.0,29
180,-121.0,-181.0,60
180,-123.0,-182.0,67
180,-107.0,-184.0,53
163,-130.0,-200.0,-22
127,-139.0,-191.0,-62
149,-86.0,-191.0,-96
197,-120.0,-190.0,-85
184,-116.0,-163.0,-105
189,-146.0,-162.0,-10
150,-150.0,-98.0,79
145,-133.0,-90.0,147
174,-219.0,-61.0,140
180,-241.0,-34.0,56
165,-240.0,-51.0,-33
165,-173.0,11.0,-140
184,-116.0,15.0,-154
139,-64.0,-20.0,-95
143,-68.0,17.0,-48
186,-88.0,5.0,-46
178,-61.0,-15.0,-48
160,-87.0,26.0,-51
187,-51.0,41.0,-63
201,-73.0,37.0,-94
185,-122.0,61.0,-129
188,-91.0,79.0,-105
173,-69.0,4.0,13
147,-22.0,21.0,85
196,15.0,59.0,99
244,46.0,36.0,118
184,89.0,20.0,95
134,129.0,50.0,0
140,103.0,40.0,-42
124,33.0,9.0,-68
126,15.0,28.0,-108
110,41.0,47.0,-136
77,57.0,69.0,-51
76,67.0,100.0,67
77,52.0,83.0,124
82,16.0,82.0,189
141,39.0,96.0,150
172,34.0,104.0,91
193,30.0,131.0,21
220,18.0,137.0,0
212,14.0,130.0,30
193,34.0,122.0,64
133,34.0,71.0,99
95,41.0,85.0,133
63,33.0,94.0,182
82,64.0,34.0,173
88,15.0,54.0,182
55,-9.0,38.0,98
49,-41.0,37.0,87
16,-59.0,43.0,149
7,-79.0,59.0,155
-17,-62.0,65.0,284
-57,-38.0,59.0,310
-24,0.0,38.0,222
-14,68.0,32.0,146
8,71.0,57.0,127
2,124.0,66.0,20
-39,41.0,41.0,-26
-68,3.0,17.0,19
-133,-9.0,-25.0,91
-86,-74.0,13.0,242
-63,-37.0,23.0,271
-84,14.0,-24.0,241
-72,11.0,-14.0,200
-43,-45.0,-34.0,172
-48,-57.0,-42.0,163
-76,-61.0,-68.0,201
-96,-43.0,-69.0,170
-85,20.0,-69.0,144
-114,10.0,-89.0,169
-113,-1.0,-66.0,225
-74,-8.0,-8.0,214
-59,-12.0,-3.0,133
-53,28.0,36.0,124
-95,29.0,67.0,68
-85,14.0,70.0,47
-143,56.0,58.0,53
-125,54.0,-24.0,59
-133,57.0,-34.0,110
-146,89.0,-82.0,165
-136,139.0,-161.0,209
-185,154.0,-121.0,205
-182,186.0,-159.0,200
-144,216.0,-170.0,87
-133,175.0,-163.0,13
-194,133.0,-134.0,-11
-176,102.0,-137.0,-6
-165,109.0,-116.0,76
-213,97.0,-94.0,51
-212,94.0,-156.0,60
-256,112.0,-133.0,32
-265,130.0,-163.0,3
-220,70.0,-165.0,-8
-199,42.0,-154.0,-50
-155,7.0,-144.0,-19
-138,-12.0,-144.0,-24
-65,43.0,-110.0,-57
-9,170.0,-157.0,-74
33,254.0,-165.0,-63
38,201.0,-135.0,-111
25,122.0,-128.0,-124
1,22.0,-128.0,-98
-43,-52.0,-164.0,-48
-29,-29.0,-135.0,18
-18,-9.0,-43.0,7
-4,-43.0,-37.0,18
-29,-68.0,-95.0,-21
-46,-14.0,-84.0,25
-25,79.0,-119.0,95
-2,87.0,-106.0,85
5,23.0,-142.0,27
14,3.0,-137.0,36
41,26.0,-151.0,46
32,62.0,-129.0,-5
-7,85.0,-142.0,-58
-7,47.0,-169.0,-54
10,57.0,-172.0,21
-9,19.0,-171.0,13
-53,47.0,-147.0,-30
-47,86.0,-164.0,-162
-80,68.0,-208.0,-214
-100,38.0,-252.0,-177
-98,36.0,-220.0,-133
-121,87.0,-234.0,-40
-100,70.0,-207.0,53
-98,10.0,-176.0,54
-112,-45.0,-139.0,-9
-119,-69.0,-127.0,-56
-108,-42.0,-78.0,-156
-97,-10.0,-25.0,-182
-79,7.0,-14.0,-154
-88,-6.0,-32.0,-100
-28,-53.0,-4.0,-88
21,-36.0,-1.0,-79
-51,-92.0,-2.0,-20
-57,-119.0,40.0,-16
-16,-27.0,-8.0,-72
-24,-47.0,-64.0,-124
-32,-59.0,-40.0,-166
-60,-3.0,7.0,-115
-60,-28.0,-7.0,-27
-38,13.0,17.0,24
-41,20.0,27.0,48
-22,69.0,9.0,43
-22,167.0,28.0,110
16,183.0,6.0,62
56,122.0,-36.0,46
49,6.0,-64.0,-33
14,-29.0,-109.0,-39
44,-93.0,-133.0,-23
43,-102.0,-120.0,-49
60,-97.0,-140.0,23
48,-75.0,-192.0,56
77,-62.0,-185.0,47
114,-71.0,-181.0,-51
110,-43.0,-149.0,-120
164,21.0,-132.0,-165
144,75.0,-86.0,-233
215,-37.0,-60.0,-236
181,-128.0,-90.0,-144
158,-155.0,-74.0,-90
212,-163.0,-39.0,80
244,-114.0,-24.0,94
227,-75.0,-1.0,36
237,-78.0,11.0,7
279,-62.0,41.0,38
243,-69.0,78.0,40
225,-35.0,68.0,-25
226,26.0,86.0,4
188,-48.0,21.0,8
191,-81.0,21.0,5
208,-151.0,29.0,-21
216,-178.0,45.0,53
270,-115.0,85.0,26
250,-104.0,63.0,19
237,-137.0,33.0,-9
236,-135.0,6.0,-26
249,-140.0,-58.0,-2
217,-101.0,-133.0,39
191,-18.0,-126.0,62
195,-80.0,-69.0,22
185,-106.0,-47.0,33
187,-169.0,-54.0,-21
162,-155.0,-5.0,7
192,-111.0,21.0,-46
194,-102.0,32.0,-132
211,-84.0,39.0,-135
191,-119.0,67.0,-87
192,-129.0,77.0,11
194,-68.0,67.0,8
144,-35.0,109.0,-31
170,-69.0,136.0,-47
150,-98.0,129.0,-69
142,-113.0,166.0,-98
113,-119.0,134.0,-97
131,-175.0,117.0,-96
146,-216.0,101.0,-79
209,-275.0,105.0,-13
172,-251.0,109.0,20
185,-173.0,51.0,37
201,-79.0,77.0,114
191,9.0,65.0,180
227,36.0,64.0,175
188,25.0,52.0,173
156,-44.0,-29.0,203
85,-97.0,29.0,209
143,-188.0,65.0,129
86,-264.0,28.0,18
61,-290.0,35.0,-29
60,-274.0,6.0,-20
76,-216.0,3.0,60
95,-177.0,-4.0,102
117,-87.0,23.0,87
150,-58.0,27.0,71
161,-23.0,40.0,6
212,-23.0,37.0,-62
183,-62.0,64.0,-161
143,-125.0,81.0,-106
152,-202.0,78.0,23
177,-177.0,84.0,25
123,-124.0,52.0,75
115,-10.0,57.0,82
94,11.0,89.0,64
76,17.0,71.0,151
115,22.0,49.0,261
90,20.0,37.0,281
71,94.0,45.0,248
109,60.0,69.0,222
81,-45.0,46.0,201
90,-102.0,61.0,171
82,-62.0,79.0,128
65,-30.0,65.0,134
24,-33.0,23.0,104
-39,-72.0,40.0,166
-8,-76.0,7.0,184
-20,-11.0,-37.0,109
-50,18.0,-76.0,77
-31,35.0,-91.0,56
-6,4.0,-51.0,71
-15,-44.0,-66.0,71
35,-13.0,-58.0,71
-18,46.0,-41.0,48
-35,62.0,-20.0,84
-5,62.0,-1.0,102
-17,39.0,-32.0,119
6,-35.0,48.0,140
-12,-70.0,82.0,124
-55,-61.0,93.0,157
-118,-32.0,136.0,143
-89,29.0,162.0,153
-99,60.0,173.0,155
-157,83.0,141.0,151
-122,56.0,166.0,204
-98,94.0,139.0,193
-123,87.0,113.0,214
-140,37.0,124.0,183
-143,34.0,93.0,163
-112,82.0,80.0,126
-94,107.0,101.0,55
-82,79.0,100.0,-26
-86,89.0,121.0,-66
-122,83.0,131.0,33
-96,86.0,121.0,137
-68,72.0,63.0,211
-52,100.0,46.0,166
-19,87.0,45.0,124
24,74.0,27.0,163
0,74.0,32.0,112
-13,103.0,91.0,7
2,157.0,70.0,-25
-29,110.0,57.0,71
0,1.0,38.0,215
-40,22.0,12.0,238
-76,64.0,23.0,223
-107,155.0,14.0,174
-152,210.0,75.0,154
-176,180.0,81.0,87
-165,206.0,143.0,18
-156,234.0,109.0,-24
-202,258.0,111.0,-54
-204,286.0,128.0,-3
-213,285.0,93.0,58
-209,243.0,130.0,54
-222,254.0,128.0,-14
-237,287.0,119.0,-6
-231,288.0,94.0,-10
-187,228.0,121.0,-41
-158,174.0,117.0,-30
-117,103.0,131.0,16
-65,151.0,116.0,49
-57,153.0,96.0,70
-50,126.0,106.0,153
-69,130.0,82.0,128
-88,82.0,77.0,-2
-39,108.0,12.0,-70
-38,105.0,-1.0,-121
-47,98.0,-8.0,-113
-21,36.0,-43.0,-72
24,34.0,-28.0,-4
3,4.0,15.0,61
39,122.0,14.0,152
71,230.0,20.0,165
42,212.0,76.0,97
69,89.0,80.0,-51
80,-70.0,98.0,-167
88,-31.0,86.0,-127
41,-74.0,42.0,-101
13,-13.0,61.0,-62
-26,-47.0,18.0,-2
-49,-80.0,-23.0,27
-79,-109.0,-28.0,49
-50,-46.0,-36.0,41
-58,27.0,24.0,-19
-33,42.0,50.0,-94
-72,94.0,85.0,-172
-80,14.0,115.0,-126
-108,-1.0,97.0,-95
-113,-31.0,98.0,-76
-82,-51.0,78.0,-84
-113,-6.0,51.0,-80
-56,-48.0,17.0,-92
-73,-29.0,27.0,-163
4,-47.0,-2.0,-184
-6,-141.0,-21.0,-212
38,-44.0,-5.0,-257
41,-30.0,-49.0,-210
49,28.0,-57.0,-98
84,88.0,-66.0,-10
39,138.0,-79.0,69
58,142.0,-66.0,88
42,29.0,-96.0,91
33,-79.0,-107.0,30
40,-142.0,-81.0,-2
50,-144.0,-101.0,-56
54,-106.0,-108.0,-41
51,-64.0,-135.0,-16
40,-12.0,-177.0,80
41,-9.0,-174.0,137
9,-6.0,-180.0,38
22,46.0,-144.0,-56
42,27.0,-146.0,-140
-11,4.0,-158.0,-169
-22,-14.0,-147.0,-164
-29,0.0,-116.0,-136
-29,-32.0,-75.0,-133
5,-46.0,-55.0,-136
26,-48.0,-35.0,-93
13,15.0,-14.0,-44
4,32.0,-16.0,-95
24,-28.0,-44.0,-90
21,-73.0,-60.0,-77
-5,-60.0,-87.0,-77
15,-130.0,-69.0,-105
46,-141.0,-57.0,-124
49,-66.0,-42.0,-84
89,-32.0,-36.0,-7
102,-6.0,-17.0,55
144,12.0,-21.0,0
126,99.0,-23.0,-27
121,127.0,4.0,-38
103,140.0,11.0,1
61,78.0,-15.0,-13
59,31.0,-10.0,-16
52,7.0,1.0,45
40,-25.0,-40.0,66
14,8.0,-38.0,108
27,56.0,-40.0,80
4,20.0,-67.0,68
39,4.0,-22.0,62
19,20.0,11.0,18
44,3.0,-24.0,-5
40,-1.0,27.0,-91
-28,-5.0,41.0,-126
-7,-7.0,81.0,-62
-68,36.0,124.0,-14
-29,83.0,118.0,-27
14,51.0,103.0,-96
2,-42.0,112.0,-92
-2,-91.0,115.0,-66
-36,-58.0,70.0,-80
6,-54.0,66.0,-142
-31,-50.0,72.0,-58
-37,27.0,62.0,12
9,94.0,59.0,46
-4,100.0,66.0,55
21,136.0,118.0,27
22,214.0,139.0,42
20,275.0,189.0,45
44,226.0,244.0,122
24,138.0,207.0,139
27,65.0,212.0,202
63,59.0,215.0,250
58,6.0,206.0,273
73,23.0,161.0,218
92,81.0,132.0,161
90,86.0,130.0,148
59,129.0,160.0,149
88,147.0,187.0,116
58,166.0,175.0,102
36,179.0,200.0,59
40,204.0,213.0,29
18,193.0,174.0,-6
14,161.0,113.0,29
-34,123.0,131.0,137
8,139.0,91.0,157
-49,152.0,18.0,148
-80,130.0,86.0,111
-58,93.0,41.0,48
-16,56.0,9.0,52
39,34.0,75.0,119
-7,23.0,69.0,20
8,75.0,4.0,-21
5,169.0,23.0,-63
-25,170.0,43.0,-58
-8,176.0,38.0,-42
-9,135.0,90.0,29
-7,102.0,86.0,14
14,117.0,98.0,12
23,114.0,137.0,67
