a0003,a0004,a0005,a0006
-13,36.0,-11.0,-3.0
-5,28.0,-9.0,-8.0
-24,16.0,5.0,-10.0
-29,-10.0,3.0,-14.0
-4,-39.0,-1.0,-37.0
-24,-26.0,-10.0,-53.0
-33,-33.0,-17.0,-66.0
0,-46.0,3.0,-79.0
18,-35.0,42.0,-64.0
0,-34.0,41.0,-34.0
-28,-30.0,36.0,-36.0
-19,-7.0,45.0,-7.0
-27,-10.0,35.0,46.0
-43,-23.0,25.0,67.0
-18,-4.0,11.0,70.0
-34,10.0,7.0,45.0
-36,-1.0,9.0,20.0
-23,-11.0,8.0,12.0
-10,-3.0,-20.0,-1.0
18,-24.0,-46.0,-9.0
25,-40.0,-32.0,-8.0
41,-19.0,-9.0,-28.0
36,-25.0,11.0,-41.0
22,-23.0,20.0,-19.0
-9,-1.0,14.0,-1.0
-14,24.0,15.0,0.0
-1,38.0,20.0,2.0
-1,1.0,9.0,7.0
10,-7.0,6.0,1.0
-11,-3.0,2.0,-13.0
-8,-21.0,-2.0,-18.0
24,-40.0,1.0,-9.0
39,-62.0,-13.0,-3.0
12,-51.0,-12.0,-4.0
6,-34.0,14.0,-4.0
18,-11.0,28.0,-2.0
1,16.0,15.0,8.0
-4,28.0,8.0,16.0
-2,35.0,21.0,15.0
-13,22.0,15.0,13.0
-37,-6.0,12.0,16.0
-8,2.0,19.0,39.0
10,22.0,3.0,35.0
-1,12.0,-2.0,0.0
17,-2.0,14.0,-12.0
46,-13.0,3.0,-3.0
66,-28.0,-20.0,1.0
50,-36.0,-15.0,-20.0
39,-32.0,16.0,-53.0
23,-2.0,44.0,-51.0
5,5.0,44.0,-27.0
0,-13.0,20.0,-4.0
-33,-16.0,19.0,10.0
-49,3.0,30.0,8.0
-47,32.0,31.0,26.0
-37,51.0,21.0,24.0
6,39.0,4.0,6.0
15,-22.0,-8.0,0.0
17,-38.0,-20.0,-13.0
28,-19.0,13.0,-6.0
31,-18.0,23.0,-7.0
15,-40.0,24.0,-10.0
-31,-29.0,61.0,-9.0
-58,0.0,60.0,3.0
-74,5.0,51.0,33.0
-75,36.0,28.0,58.0
-81,37.0,5.0,42.0
-75,38.0,-23.0,27.0
-58,51.0,-45.0,8.0
-42,29.0,-61.0,-8.0
-19,3.0,-100.0,4.0
10,1.0,-95.0,-14.0
32,18.0,-88.0,-43.0
26,17.0,-71.0,-57.0
33,-3.0,-40.0,-45.0
24,15.0,-33.0,-13.0
-9,31.0,-7.0,15.0
-33,6.0,58.0,31.0
-47,1.0,103.0,51.0
-48,14.0,91.0,51.0
-35,0.0,70.0,37.0
-4,-35.0,33.0,32.0
-1,-33.0,39.0,33.0
3,-24.0,56.0,42.0
14,-20.0,36.0,53.0
-4,-7.0,2.0,41.0
-10,-3.0,-41.0,8.0
7,15.0,-41.0,-27.0
16,35.0,-34.0,-36.0
-3,36.0,-14.0,-2.0
-13,33.0,-3.0,28.0
-7,50.0,-18.0,28.0
-21,62.0,-5.0,5.0
-28,51.0,4.0,4.0
-32,15.0,-14.0,28.0
-29,10.0,-37.0,17.0
-3,26.0,-48.0,-8.0
10,23.0,-56.0,-32.0
-3,24.0,-34.0,-47.0
8,32.0,-6.0,-51.0
30,50.0,-17.0,-37.0
39,43.0,-14.0,-15.0
57,41.0,18.0,-6.0
36,46.0,43.0,18.0
19,39.0,53.0,33.0
-4,31.0,47.0,27.0
-46,14.0,27.0,41.0
-39,-2.0,29.0,61.0
-31,1.0,45.0,51.0
-11,17.0,26.0,39.0
-10,23.0,-1.0,24.0
0,18.0,-39.0,-17.0
6,15.0,-33.0,-44.0
-31,21.0,-1.0,-33.0
-33,33.0,19.0,-15.0
-30,53.0,21.0,9.0
-40,76.0,8.0,40.0
-54,92.0,27.0,42.0
-64,84.0,32.0,26.0
-42,47.0,32.0,16.0
-18,13.0,8.0,18.0
-1,-3.0,-23.0,6.0
11,-13.0,-19.0,-4.0
21,1.0,-11.0,-11.0
19,32.0,-32.0,-20.0
-4,13.0,-21.0,-31.0
-33,5.0,18.0,-23.0
-26,43.0,-7.0,-3.0
-15,59.0,-10.0,19.0
-41,47.0,14.0,51.0
-45,32.0,10.0,65.0
-27,33.0,-10.0,44.0
-20,5.0,6.0,28.0
-32,-18.0,19.0,26.0
-32,-31.0,-22.0,13.0
-20,-50.0,-36.0,10.0
-29,-29.0,-15.0,1.0
-24,-9.0,13.0,-12.0
-27,10.0,22.0,-19.0
-60,34.0,14.0,-5.0
-81,44.0,-5.0,17.0
-59,55.0,-25.0,30.0
-33,75.0,-18.0,38.0
-28,74.0,-20.0,15.0
-25,47.0,-26.0,9.0
1,13.0,-27.0,24.0
23,1.0,-18.0,27.0
21,0.0,-3.0,13.0
22,-14.0,-6.0,-18.0
15,-9.0,-3.0,-27.0
19,-24.0,-9.0,-37.0
6,-50.0,-9.0,-31.0
-9,-14.0,0.0,-18.0
-27,38.0,7.0,-5.0
-22,72.0,-1.0,2.0
-8,55.0,-20.0,-9.0
-9,16.0,-22.0,3.0
-7,-13.0,-44.0,0.0
-12,-30.0,-63.0,-13.0
-14,-37.0,-85.0,-17.0
8,-59.0,-88.0,-16.0
7,-79.0,-69.0,-9.0
-10,-72.0,-53.0,-2.0
5,-60.0,-49.0,-1.0
30,-57.0,-44.0,-4.0
34,-29.0,-33.0,2.0
25,9.0,-14.0,-5.0
7,20.0,-5.0,5.0
-46,-10.0,-16.0,20.0
-24,-13.0,-24.0,2.0
0,13.0,-17.0,21.0
-14,14.0,-14.0,20.0
-26,10.0,-17.0,-11.0
-17,-17.0,-10.0,-24.0
9,-64.0,-19.0,-1.0
28,-78.0,-21.0,-3.0
45,-71.0,-15.0,-46.0
21,-49.0,-17.0,-54.0
-5,-25.0,-20.0,-47.0
-11,-11.0,-12.0,-28.0
-26,-2.0,10.0,-15.0
-49,2.0,38.0,-17.0
-52,28.0,61.0,-5.0
-39,20.0,51.0,9.0
-10,-4.0,34.0,5.0
0,-15.0,44.0,-28.0
3,-32.0,33.0,-61.0
29,-32.0,-1.0,-70.0
48,-20.0,-23.0,-48.0
32,-29.0,-22.0,-16.0
18,-56.0,-23.0,-17.0
19,-19.0,-29.0,-23.0
8,6.0,-24.0,-3.0
-22,-23.0,-34.0,36.0
-28,-42.0,-40.0,36.0
-27,-18.0,-27.0,17.0
-35,-21.0,-11.0,-5.0
-22,-65.0,-6.0,-15.0
3,-17.0,9.0,-10.0
11,-58.0,12.0,-20.0
21,-71.0,0.0,-40.0
50,-22.0,1.0,-73.0
48,-56.0,6.0,-71.0
31,-72.0,17.0,-42.0
3,-62.0,19.0,-41.0
-9,-5.0,-3.0,-37.0
-38,-7.0,10.0,-14.0
-53,-17.0,33.0,-9.0
-53,-5.0,19.0,-11.0
-40,-32.0,8.0,-31.0
-14,6.0,21.0,-32.0
3,14.0,42.0,-39.0
31,-20.0,37.0,-51.0
59,-41.0,23.0,-43.0
66,-56.0,6.0,-64.0
83,-53.0,-2.0,-65.0
83,-20.0,32.0,-28.0
35,7.0,52.0,6.0
15,2.0,25.0,28.0
-6,16.0,20.0,19.0
-23,0.0,36.0,-3.0
-32,28.0,67.0,-8.0
-39,57.0,56.0,-17.0
-52,26.0,17.0,-45.0
-33,-9.0,10.0,-58.0
9,-52.0,-10.0,-49.0
10,-67.0,-16.0,-51.0
15,-76.0,-17.0,-37.0
45,-82.0,-35.0,-31.0
36,-85.0,-43.0,-19.0
-4,-91.0,-19.0,3.0
-5,-67.0,-5.0,9.0
-26,-35.0,-9.0,15.0
-68,-12.0,23.0,9.0
-62,-4.0,58.0,25.0
-84,-6.0,45.0,22.0
-62,-20.0,0.0,20.0
16,-2.0,-5.0,31.0
56,-1.0,-13.0,15.0
69,-34.0,-4.0,-3.0
39,-54.0,25.0,3.0
35,-57.0,-11.0,5.0
30,-58.0,-4.0,-15.0
29,-36.0,33.0,-4.0
15,26.0,88.0,43.0
-44,44.0,92.0,65.0
-33,34.0,66.0,45.0
-32,9.0,60.0,34.0
-44,8.0,24.0,20.0
-24,19.0,47.0,24.0
-35,2.0,-2.0,25.0
-37,-23.0,-64.0,16.0
-8,-19.0,-43.0,-24.0
10,-38.0,-41.0,-56.0
11,-18.0,-39.0,-31.0
4,8.0,-25.0,-5.0
-5,-3.0,4.0,16.0
5,24.0,34.0,15.0
-14,7.0,63.0,19.0
-26,10.0,79.0,27.0
-18,22.0,47.0,33.0
-27,9.0,18.0,45.0
-34,-23.0,23.0,47.0
-26,-51.0,-1.0,22.0
0,-12.0,-21.0,-25.0
8,-20.0,-17.0,-43.0
-3,-51.0,-14.0,-43.0
4,-41.0,2.0,-48.0
6,-38.0,17.0,-30.0
7,-19.0,31.0,-3.0
26,3.0,47.0,-13.0
15,13.0,50.0,-19.0
-18,13.0,61.0,7.0
-50,16.0,48.0,36.0
-57,7.0,28.0,48.0
-64,5.0,24.0,25.0
-53,-33.0,-1.0,-20.0
-39,-66.0,-26.0,-45.0
-35,-60.0,-56.0,-17.0
-20,-67.0,-67.0,-7.0
-19,-45.0,-60.0,-23.0
-25,-16.0,-56.0,11.0
-14,-11.0,-40.0,30.0
-15,-24.0,-9.0,45.0
-10,-6.0,19.0,69.0
-18,23.0,25.0,76.0
-45,35.0,13.0,77.0
-32,62.0,14.0,88.0
-22,66.0,28.0,82.0
-3,38.0,30.0,47.0
-21,47.0,19.0,25.0
-48,61.0,-18.0,9.0
-55,41.0,-48.0,-6.0
-58,10.0,-55.0,-17.0
-39,-13.0,-26.0,-4.0
-41,-27.0,0.0,21.0
-66,-41.0,6.0,42.0
-46,-35.0,8.0,56.0
-25,-19.0,24.0,36.0
-32,-12.0,50.0,7.0
-8,4.0,45.0,-4.0
5,8.0,20.0,-17.0
13,4.0,-28.0,-38.0
30,-27.0,-40.0,-36.0
27,-37.0,-41.0,-41.0
18,-11.0,-31.0,-57.0
-3,-10.0,-22.0,-40.0
-3,7.0,-43.0,-16.0
18,22.0,-48.0,7.0
28,-1.0,-38.0,2.0
13,30.0,-12.0,10.0
10,69.0,0.0,52.0
59,11.0,-25.0,77.0
57,-6.0,-41.0,64.0
-2,-20.0,-37.0,44.0
-15,-62.0,-45.0,26.0
9,-85.0,-48.0,40.0
10,-78.0,-44.0,40.0
-1,-91.0,-44.0,13.0
-20,-63.0,-16.0,6.0
-1,20.0,-1.0,-1.0
32,2.0,0.0,-3.0
49,13.0,3.0,0.0
42,21.0,-1.0,16.0
1,-20.0,-4.0,5.0
-16,-34.0,-4.0,-7.0
-20,-15.0,4.0,-2.0
-11,-50.0,-33.0,5.0
-3,-97.0,-55.0,-12.0
3,-56.0,-63.0,-45.0
16,-85.0,-75.0,-60.0
51,-97.0,-56.0,-42.0
80,-68.0,-47.0,-34.0
83,-79.0,-50.0,-37.0
81,-54.0,-14.0,-15.0
82,-45.0,17.0,17.0
82,-56.0,9.0,28.0
59,-49.0,15.0,34.0
42,-40.0,2.0,53.0
46,-50.0,-17.0,64.0
54,-52.0,-35.0,59.0
50,-77.0,-45.0,57.0
38,-76.0,-51.0,43.0
40,-50.0,-41.0,4.0
82,-53.0,-11.0,20.0
83,-55.0,0.0,45.0
44,-43.0,7.0,25.0
47,-2.0,7.0,0.0
34,21.0,15.0,5.0
-5,20.0,20.0,24.0
-24,16.0,14.0,10.0
-19,1.0,8.0,-9.0
-12,-7.0,-3.0,-32.0
10,-7.0,-17.0,-58.0
54,-23.0,-35.0,-33.0
71,-43.0,-15.0,-19.0
90,-67.0,9.0,-45.0
123,-72.0,-1.0,-42.0
132,-68.0,1.0,-12.0
121,-59.0,22.0,-7.0
73,-49.0,22.0,-10.0
48,-47.0,6.0,-14.0
36,-37.0,21.0,3.0
24,-44.0,16.0,12.0
17,-29.0,-11.0,20.0
12,-3.0,-17.0,24.0
26,7.0,-18.0,-3.0
62,-9.0,-28.0,3.0
81,-28.0,-28.0,27.0
46,-20.0,-12.0,27.0
13,-21.0,-4.0,13.0
-1,-27.0,1.0,34.0
1,-30.0,14.0,60.0
17,-20.0,33.0,58.0
30,-3.0,45.0,38.0
27,20.0,50.0,18.0
19,14.0,14.0,-6.0
50,-17.0,18.0,-28.0
51,-52.0,16.0,-36.0
28,-73.0,20.0,-28.0
41,-51.0,56.0,-4.0
55,-63.0,24.0,-14.0
56,-79.0,13.0,-26.0
42,-39.0,20.0,-34.0
45,-19.0,35.0,-24.0
33,3.0,41.0,-13.0
43,36.0,19.0,-18.0
49,21.0,18.0,-4.0
32,5.0,8.0,-3.0
21,5.0,7.0,-16.0
6,26.0,21.0,-44.0
21,-6.0,8.0,-51.0
36,-16.0,10.0,-48.0
39,1.0,18.0,-66.0
42,-22.0,9.0,-61.0
42,-3.0,8.0,-32.0
45,18.0,21.0,-4.0
47,19.0,32.0,-2.0
45,28.0,22.0,8.0
33,28.0,11.0,44.0
12,21.0,8.0,63.0
21,35.0,-10.0,39.0
18,22.0,-9.0,4.0
2,14.0,7.0,-11.0
-11,26.0,18.0,-7.0
2,2.0,19.0,-13.0
30,2.0,-3.0,-25.0
45,8.0,-5.0,-46.0
42,27.0,13.0,-62.0
24,53.0,15.0,-53.0
37,56.0,14.0,-33.0
58,49.0,19.0,-20.0
49,6.0,14.0,-5.0
39,-20.0,22.0,18.0
37,-27.0,30.0,23.0
29,-30.0,42.0,-8.0
24,-12.0,41.0,-19.0
19,8.0,52.0,-14.0
11,17.0,59.0,-13.0
2,36.0,44.0,-14.0
15,50.0,20.0,-31.0
32,49.0,1.0,-37.0
33,42.0,-7.0,-21.0
11,31.0,-18.0,15.0
29,17.0,-7.0,20.0
40,-1.0,0.0,23.0
22,-8.0,7.0,46.0
48,-21.0,19.0,37.0
39,-6.0,37.0,31.0
30,28.0,26.0,31.0
22,25.0,8.0,31.0
34,15.0,18.0,12.0
37,37.0,17.0,-20.0
8,41.0,29.0,-28.0
12,9.0,18.0,-57.0
-7,-26.0,22.0,-62.0
-20,-44.0,26.0,-24.0
-28,-32.0,19.0,-10.0
-28,-28.0,40.0,-38.0
-18,-18.0,23.0,-48.0
-10,-11.0,32.0,-14.0
18,-6.0,45.0,5.0
8,14.0,35.0,-5.0
-8,28.0,36.0,3.0
24,34.0,47.0,7.0
-3,-13.0,34.0,-34.0
-23,-8.0,15.0,-45.0
-8,4.0,13.0,-53.0
-32,-29.0,-17.0,-50.0
-51,-24.0,-27.0,-33.0
-33,-4.0,-8.0,-34.0
-2,3.0,19.0,4.0
-2,-9.0,22.0,23.0
20,0.0,22.0,29.0
25,-19.0,32.0,31.0
0,-6.0,13.0,26.0
15,26.0,32.0,22.0
29,-4.0,33.0,8.0
8,-15.0,-10.0,6.0
-20,-2.0,-32.0,7.0
-41,-8.0,-55.0,5.0
-42,-14.0,-48.0,10.0
-38,-1.0,3.0,27.0
-43,36.0,-1.0,50.0
-22,59.0,-4.0,45.0
-4,40.0,25.0,21.0
6,9.0,4.0,14.0
38,-3.0,-8.0,15.0
41,-12.0,-11.0,4.0
23,-3.0,-34.0,-4.0
16,-10.0,-53.0,-8.0
42,-48.0,-27.0,-35.0
52,-53.0,0.0,-42.0
38,-38.0,-21.0,-24.0
27,-2.0,-3.0,-5.0
15,21.0,4.0,15.0
12,17.0,-17.0,16.0
25,-5.0,9.0,13.0
23,-11.0,-2.0,18.0
6,2.0,-31.0,29.0
-1,-24.0,-20.0,42.0
13,-47.0,-13.0,43.0
21,-44.0,-8.0,41.0
20,-28.0,-5.0,41.0
30,-31.0,-11.0,26.0
30,-3.0,-7.0,7.0
27,29.0,7.0,-11.0
27,33.0,26.0,-17.0
-2,28.0,11.0,-24.0
-10,9.0,-36.0,-16.0
24,5.0,-49.0,18.0
-11,-8.0,-47.0,41.0
-22,-11.0,-46.0,49.0
15,-17.0,-32.0,37.0
25,-23.0,-27.0,26.0
32,-21.0,-10.0,27.0
70,-26.0,-6.0,20.0
99,-25.0,-6.0,0.0
66,-7.0,-1.0,-17.0
70,16.0,-28.0,-13.0
80,39.0,-48.0,-6.0
50,31.0,-46.0,-6.0
37,15.0,-40.0,10.0
27,7.0,-56.0,32.0
17,-5.0,-61.0,18.0
17,-23.0,-39.0,-4.0
3,-44.0,-29.0,-12.0
-16,-49.0,-51.0,-2.0
-6,-39.0,-27.0,-11.0
3,-41.0,-15.0,-37.0
17,-23.0,-11.0,-33.0
42,3.0,17.0,-17.0
32,0.0,-14.0,-5.0
51,22.0,-45.0,23.0
52,26.0,-51.0,57.0
10,35.0,-25.0,61.0
-8,21.0,-27.0,43.0
1,4.0,-20.0,32.0
7,-21.0,-19.0,40.0
-25,-37.0,-61.0,31.0
-24,0.0,-44.0,27.0
14,-14.0,-12.0,16.0
36,-22.0,-8.0,13.0
79,-17.0,-15.0,22.0
92,-9.0,-37.0,23.0
75,19.0,-44.0,22.0
59,19.0,-26.0,15.0
60,16.0,-4.0,21.0
47,32.0,11.0,26.0
15,44.0,12.0,25.0
-15,15.0,-8.0,25.0
-39,0.0,-23.0,23.0
-30,-12.0,-43.0,10.0
-35,-4.0,-50.0,-11.0
-30,-1.0,-54.0,-4.0
2,-8.0,-53.0,0.0
42,13.0,-38.0,-4.0
63,10.0,-37.0,2.0
56,21.0,-13.0,-3.0
21,25.0,10.0,-13.0
16,28.0,16.0,-10.0
0,27.0,22.0,-8.0
-32,26.0,45.0,-14.0
-35,32.0,55.0,-6.0
-37,15.0,32.0,18.0
-30,-17.0,5.0,31.0
-31,-24.0,-17.0,28.0
-6,-8.0,-33.0,25.0
14,10.0,-21.0,30.0
31,-6.0,-25.0,22.0
52,-12.0,-56.0,16.0
26,16.0,-60.0,2.0
-8,41.0,-70.0,-12.0
-49,59.0,-65.0,-5.0
-41,37.0,-5.0,22.0
-4,4.0,56.0,32.0
-7,-26.0,79.0,23.0
-2,-34.0,63.0,40.0
-19,-33.0,40.0,60.0
-53,-19.0,26.0,50.0
-45,-10.0,6.0,21.0
-11,3.0,11.0,5.0
-12,28.0,17.0,-22.0
-1,22.0,4.0,-50.0
40,15.0,-18.0,-35.0
41,61.0,0.0,-32.0
34,83.0,40.0,-49.0
39,42.0,61.0,-34.0
16,25.0,63.0,-23.0
-12,-1.0,29.0,-10.0
-18,-27.0,1.0,-19.0
-23,-10.0,10.0,-47.0
-47,-1.0,-6.0,-60.0
-27,-33.0,-34.0,-40.0
15,-25.0,-47.0,-7.0
44,-36.0,-59.0,-20.0
58,-46.0,-40.0,-27.0
65,-14.0,-24.0,6.0
60,11.0,-10.0,43.0
30,2.0,-3.0,37.0
27,-2.0,22.0,32.0
14,30.0,72.0,12.0
-11,-1.0,73.0,-8.0
-16,1.0,77.0,-13.0
-22,19.0,70.0,-14.0
-33,-16.0,55.0,-23.0
-50,-8.0,51.0,-42.0
-28,14.0,25.0,-47.0
1,27.0,-4.0,-41.0
11,49.0,3.0,-13.0
36,55.0,10.0,-4.0
35,44.0,8.0,-20.0
22,39.0,27.0,-47.0
10,23.0,33.0,-46.0
0,22.0,64.0,-30.0
-5,16.0,69.0,-30.0
-7,-4.0,41.0,-37.0
-12,13.0,27.0,-43.0
-30,25.0,8.0,-40.0
-23,28.0,-7.0,-17.0
1,7.0,-20.0,3.0
14,0.0,-45.0,-7.0
11,5.0,-32.0,-12.0
-6,2.0,-15.0,-18.0
-27,25.0,-7.0,-4.0
-41,9.0,-1.0,15.0
-34,-39.0,26.0,7.0
-29,-18.0,67.0,-13.0
-29,21.0,69.0,-2.0
-16,15.0,53.0,10.0
-2,12.0,17.0,7.0
5,24.0,3.0,-8.0
12,16.0,6.0,-2.0
15,12.0,12.0,4.0
19,25.0,-10.0,-42.0
9,15.0,-24.0,-51.0
-6,14.0,-3.0,-37.0
-8,28.0,1.0,-1.0
-20,25.0,1.0,35.0
-14,30.0,34.0,16.0
4,66.0,73.0,-21.0
13,89.0,94.0,-31.0
8,60.0,77.0,-21.0
5,34.0,43.0,-27.0
6,12.0,11.0,-43.0
17,-24.0,-16.0,-46.0
47,-43.0,-24.0,-54.0
39,-32.0,-42.0,-29.0
13,-35.0,-45.0,21.0
8,-65.0,-36.0,15.0
6,-68.0,-19.0,0.0
14,-54.0,-5.0,15.0
15,-32.0,-6.0,9.0
17,-1.0,15.0,-10.0
4,-2.0,12.0,-17.0
3,-5.0,-34.0,-17.0
22,3.0,-14.0,-18.0
21,8.0,-6.0,-22.0
6,23.0,-44.0,-19.0
-15,19.0,-20.0,-9.0
-25,-1.0,-1.0,-9.0
-14,-4.0,-8.0,6.0
13,12.0,8.0,32.0
21,34.0,16.0,47.0
9,36.0,-17.0,48.0
-11,36.0,-7.0,33.0
-8,24.0,52.0,9.0
3,12.0,45.0,-6.0
6,22.0,21.0,2.0
-3,13.0,34.0,5.0
-18,-20.0,23.0,2.0
-15,-21.0,-3.0,-1.0
-7,-3.0,-14.0,6.0
-9,-25.0,-37.0,-4.0
3,-40.0,-59.0,-3.0
7,-11.0,-56.0,2.0
3,21.0,-39.0,2.0
2,14.0,-27.0,-3.0
-7,2.0,-60.0,0.0
-2,4.0,-62.0,9.0
0,9.0,-29.0,-10.0
-12,31.0,-38.0,4.0
-10,53.0,-46.0,43.0
9,57.0,-35.0,46.0
27,50.0,-27.0,35.0
31,39.0,-32.0,28.0
28,36.0,-28.0,13.0
29,35.0,-4.0,6.0
14,23.0,-11.0,6.0
7,18.0,-17.0,10.0
9,16.0,-20.0,-8.0
2,36.0,-32.0,-11.0
-1,52.0,-40.0,-2.0
15,38.0,-40.0,-2.0
-7,14.0,-41.0,8.0
-31,-8.0,-36.0,-10.0
-20,-27.0,-19.0,-49.0
3,-38.0,-39.0,-85.0
43,-41.0,-64.0,-75.0
56,-63.0,-62.0,-62.0
60,-78.0,-59.0,-44.0
49,-62.0,-73.0,-6.0
45,-36.0,-71.0,-22.0
25,-21.0,-55.0,-17.0
-2,-10.0,-50.0,13.0
-6,3.0,-40.0,-7.0
-41,4.0,-21.0,11.0
-34,6.0,-16.0,26.0
2,23.0,-22.0,11.0
11,23.0,-14.0,7.0
42,18.0,1.0,4.0
82,19.0,12.0,-7.0
103,7.0,19.0,-28.0
131,-10.0,-4.0,21.0
131,-17.0,-10.0,19.0
72,5.0,6.0,-26.0
47,14.0,4.0,-3.0
24,16.0,-4.0,23.0
-9,-2.0,-18.0,38.0
-14,-14.0,-31.0,34.0
-34,-22.0,-17.0,-13.0
-38,-33.0,-8.0,-18.0
-3,-11.0,-63.0,6.0
24,-29.0,-53.0,-28.0
37,-32.0,-14.0,-38.0
44,3.0,0.0,-22.0
60,25.0,21.0,-11.0
69,12.0,13.0,-1.0
64,0.0,-14.0,10.0
48,7.0,-31.0,8.0
9,0.0,5.0,-7.0
3,12.0,-6.0,21.0
-12,27.0,-43.0,47.0
-24,20.0,-30.0,29.0
-35,24.0,-27.0,41.0
-51,22.0,-29.0,20.0
-35,0.0,-18.0,-21.0
-3,-24.0,3.0,-30.0
8,-42.0,22.0,-43.0
6,-48.0,9.0,-39.0
16,-35.0,-8.0,-27.0
29,-20.0,3.0,1.0
38,-8.0,40.0,14.0
21,0.0,65.0,-2.0
-12,-2.0,77.0,11.0
-42,-23.0,65.0,-6.0
-49,-31.0,51.0,-28.0
-38,-22.0,57.0,-35.0
-18,-31.0,53.0,-47.0
-6,-34.0,16.0,-41.0
10,-33.0,-9.0,-33.0
34,-8.0,-13.0,-23.0
51,16.0,-25.0,-1.0
48,17.0,-23.0,3.0
46,8.0,-5.0,-6.0
26,4.0,3.0,22.0
-12,4.0,-1.0,23.0
-54,-5.0,15.0,-1.0
-69,-19.0,24.0,-26.0
-76,-31.0,18.0,-30.0
-83,-27.0,-17.0,-53.0
-59,-27.0,-10.0,-75.0
-38,-16.0,2.0,-64.0
-38,3.0,-30.0,-60.0
-50,15.0,-30.0,-49.0
-33,15.0,-19.0,-21.0
-13,19.0,5.0,-17.0
-13,19.0,46.0,1.0
-7,12.0,79.0,25.0
-10,3.0,64.0,3.0
-31,4.0,55.0,8.0
-37,10.0,69.0,5.0
-35,1.0,54.0,-7.0
