a0003,a0004,a0005,a0006
-97,10.0,-46.0,94.0
-101,14.0,-53.0,114.0
-119,-3.0,-78.0,118.0
-98,-4.0,-88.0,113.0
-88,10.0,-82.0,114.0
-90,8.0,-115.0,109.0
-75,8.0,-144.0,77.0
-40,5.0,-138.0,68.0
-11,-11.0,-140.0,71.0
-17,-29.0,-138.0,41.0
-8,-21.0,-122.0,20.0
32,-14.0,-118.0,22.0
34,-28.0,-136.0,28.0
10,-12.0,-145.0,30.0
27,-3.0,-125.0,0.0
42,-26.0,-93.0,-31.0
23,-30.0,-92.0,-32.0
12,-12.0,-110.0,-35.0
4,-10.0,-85.0,-35.0
-14,-54.0,-82.0,-39.0
-30,-82.0,-120.0,-29.0
-22,-68.0,-110.0,-6.0
10,-59.0,-98.0,-22.0
23,-69.0,-106.0,-30.0
10,-75.0,-106.0,-12.0
-1,-57.0,-98.0,-13.0
8,-45.0,-49.0,-12.0
18,-41.0,-11.0,-23.0
10,-23.0,14.0,-48.0
19,-19.0,73.0,-49.0
31,-40.0,86.0,-49.0
20,-55.0,79.0,-42.0
16,-60.0,114.0,-17.0
23,-83.0,114.0,-30.0
15,-92.0,98.0,-34.0
-5,-70.0,134.0,-16.0
0,-63.0,150.0,-43.0
27,-60.0,154.0,-48.0
36,-53.0,182.0,-36.0
32,-58.0,175.0,-39.0
39,-58.0,163.0,-19.0
47,-68.0,181.0,-32.0
46,-91.0,180.0,-42.0
51,-86.0,184.0,-14.0
64,-73.0,205.0,-9.0
59,-70.0,200.0,-12.0
45,-33.0,183.0,-21.0
53,14.0,179.0,-34.0
76,10.0,180.0,-28.0
83,8.0,176.0,-10.0
72,19.0,173.0,7.0
67,1.0,193.0,28.0
71,-5.0,214.0,43.0
52,-4.0,203.0,26.0
29,12.0,197.0,21.0
39,48.0,201.0,63.0
49,28.0,162.0,78.0
50,12.0,125.0,57.0
45,36.0,102.0,48.0
8,29.0,67.0,59.0
-9,17.0,69.0,77.0
9,21.0,83.0,65.0
-8,31.0,80.0,43.0
-43,35.0,79.0,39.0
-29,21.0,72.0,46.0
-3,22.0,57.0,53.0
-8,29.0,29.0,39.0
-13,21.0,9.0,33.0
-4,30.0,4.0,48.0
30,41.0,-8.0,56.0
65,51.0,-16.0,46.0
63,57.0,-12.0,1.0
47,38.0,-20.0,-24.0
46,39.0,-25.0,-24.0
44,51.0,-25.0,-38.0
41,48.0,-53.0,-27.0
56,56.0,-81.0,-27.0
49,52.0,-89.0,-44.0
31,38.0,-122.0,-45.0
51,46.0,-143.0,-60.0
56,41.0,-130.0,-45.0
41,31.0,-132.0,-1.0
47,50.0,-135.0,13.0
44,42.0,-140.0,1.0
22,28.0,-156.0,4.0
11,73.0,-153.0,30.0
0,91.0,-170.0,43.0
-29,56.0,-205.0,31.0
-32,39.0,-209.0,1.0
-23,48.0,-189.0,-23.0
-50,49.0,-163.0,-31.0
-72,36.0,-151.0,-22.0
-60,44.0,-155.0,-18.0
-66,38.0,-146.0,-36.0
-97,18.0,-112.0,-50.0
-105,8.0,-83.0,-56.0
-89,-19.0,-75.0,-57.0
-74,-39.0,-69.0,-55.0
-55,-55.0,-47.0,-53.0
-29,-69.0,-12.0,-54.0
-27,-68.0,-15.0,-52.0
-30,-84.0,-36.0,-38.0
-7,-72.0,-20.0,-37.0
-15,-59.0,-2.0,-57.0
-64,-81.0,-18.0,-68.0
-71,-62.0,-42.0,-72.0
-43,-60.0,-28.0,-68.0
-19,-95.0,-6.0,-52.0
17,-80.0,-12.0,-50.0
24,-69.0,-20.0,-54.0
13,-91.0,-23.0,-60.0
60,-89.0,-15.0,-77.0
94,-92.0,-10.0,-72.0
80,-101.0,-8.0,-65.0
89,-81.0,6.0,-82.0
121,-72.0,3.0,-102.0
138,-86.0,-14.0,-109.0
135,-81.0,-17.0,-83.0
137,-69.0,-9.0,-76.0
127,-70.0,6.0,-113.0
97,-67.0,8.0,-108.0
104,-48.0,-3.0,-81.0
115,-20.0,6.0,-83.0
76,2.0,12.0,-54.0
54,11.0,-23.0,-37.0
67,11.0,-35.0,-55.0
60,34.0,-7.0,-28.0
63,77.0,-19.0,4.0
67,100.0,-44.0,-10.0
45,96.0,-57.0,-5.0
64,78.0,-67.0,37.0
100,77.0,-49.0,73.0
88,103.0,-53.0,96.0
70,110.0,-75.0,106.0
64,80.0,-64.0,104.0
57,57.0,-53.0,93.0
50,37.0,-52.0,85.0
37,36.0,-30.0,91.0
40,56.0,-5.0,81.0
42,29.0,-12.0,63.0
36,28.0,-15.0,72.0
40,58.0,2.0,70.0
25,42.0,21.0,56.0
14,45.0,31.0,78.0
18,60.0,43.0,92.0
6,46.0,60.0,86.0
-3,57.0,58.0,102.0
-17,74.0,65.0,116.0
-20,56.0,76.0,116.0
0,41.0,50.0,114.0
-7,23.0,44.0,101.0
-12,-12.0,46.0,100.0
2,-9.0,21.0,104.0
-2,-15.0,31.0,95.0
-4,-49.0,59.0,89.0
9,-54.0,66.0,72.0
10,-56.0,69.0,41.0
-19,-69.0,58.0,31.0
-32,-73.0,58.0,43.0
-6,-51.0,57.0,39.0
-2,-14.0,37.0,29.0
-2,3.0,55.0,45.0
-3,3.0,76.0,20.0
-33,-6.0,62.0,4.0
-56,-15.0,38.0,45.0
-73,-21.0,24.0,41.0
-55,-23.0,41.0,31.0
-41,-8.0,72.0,61.0
-75,0.0,103.0,57.0
-80,-17.0,117.0,38.0
-85,-38.0,95.0,37.0
-109,-46.0,86.0,29.0
-111,-47.0,98.0,15.0
-125,-65.0,91.0,3.0
-130,-67.0,69.0,-17.0
-124,-27.0,45.0,-11.0
-133,-14.0,31.0,-4.0
-110,-33.0,14.0,-37.0
-71,-45.0,4.0,-49.0
-66,-41.0,8.0,-48.0
-57,-27.0,2.0,-49.0
-41,-34.0,16.0,-47.0
-41,-30.0,24.0,-88.0
-36,-9.0,21.0,-121.0
-29,-5.0,36.0,-109.0
-22,6.0,29.0,-99.0
-41,20.0,2.0,-114.0
-73,23.0,-28.0,-137.0
-58,12.0,-39.0,-130.0
-50,4.0,-36.0,-120.0
-53,16.0,-39.0,-119.0
-21,15.0,-41.0,-112.0
1,1.0,-55.0,-114.0
20,-12.0,-74.0,-93.0
38,-9.0,-83.0,-62.0
42,6.0,-89.0,-70.0
65,-13.0,-103.0,-72.0
97,-16.0,-110.0,-56.0
99,26.0,-98.0,-49.0
101,42.0,-75.0,-48.0
109,34.0,-77.0,-57.0
117,30.0,-99.0,-41.0
151,35.0,-98.0,-15.0
166,54.0,-103.0,-17.0
153,70.0,-127.0,-10.0
166,75.0,-130.0,0.0
190,65.0,-115.0,27.0
192,56.0,-105.0,78.0
171,53.0,-97.0,67.0
150,28.0,-94.0,44.0
144,31.0,-91.0,74.0
138,81.0,-60.0,95.0
120,95.0,-28.0,104.0
93,96.0,-12.0,111.0
79,90.0,20.0,99.0
61,52.0,36.0,92.0
29,51.0,14.0,91.0
22,69.0,3.0,80.0
30,54.0,36.0,74.0
28,38.0,69.0,67.0
13,41.0,60.0,51.0
5,52.0,37.0,32.0
4,42.0,29.0,13.0
-15,35.0,40.0,26.0
-12,60.0,47.0,28.0
0,55.0,59.0,12.0
-15,38.0,80.0,47.0
-11,47.0,71.0,73.0
-20,29.0,67.0,60.0
-50,-9.0,86.0,60.0
-32,-35.0,90.0,61.0
-38,-33.0,88.0,51.0
-99,-30.0,84.0,43.0
-127,-43.0,75.0,48.0
-145,-43.0,78.0,47.0
-157,-77.0,72.0,42.0
-139,-122.0,54.0,62.0
-135,-141.0,63.0,82.0
-126,-143.0,59.0,86.0
-123,-134.0,13.0,67.0
-128,-155.0,16.0,33.0
-99,-164.0,36.0,33.0
-86,-150.0,2.0,33.0
-106,-145.0,-22.0,18.0
-109,-112.0,-31.0,2.0
-113,-80.0,-18.0,-34.0
-133,-61.0,9.0,-45.0
-130,-38.0,9.0,-50.0
-108,-41.0,5.0,-70.0
-86,-51.0,19.0,-73.0
-64,-79.0,35.0,-67.0
-68,-101.0,42.0,-48.0
-74,-68.0,56.0,-38.0
-67,-51.0,73.0,-32.0
-58,-64.0,47.0,-25.0
-16,-58.0,17.0,-44.0
7,-46.0,28.0,-48.0
-11,-40.0,21.0,-44.0
-4,-39.0,5.0,-57.0
5,-20.0,-6.0,-66.0
-4,7.0,-30.0,-59.0
-5,9.0,-24.0,-52.0
1,16.0,-10.0,-56.0
4,25.0,-13.0,-47.0
6,25.0,-31.0,-45.0
20,35.0,-61.0,-53.0
18,57.0,-44.0,-44.0
7,67.0,-33.0,-45.0
31,72.0,-73.0,-51.0
55,116.0,-87.0,-55.0
34,127.0,-63.0,-67.0
15,89.0,-52.0,-68.0
24,90.0,-66.0,-62.0
29,82.0,-83.0,-63.0
32,56.0,-99.0,-55.0
19,47.0,-102.0,-49.0
4,24.0,-82.0,-50.0
7,20.0,-70.0,-49.0
-8,34.0,-55.0,-45.0
-17,25.0,-37.0,-18.0
-6,-7.0,-39.0,2.0
-6,-46.0,-32.0,-18.0
-3,-58.0,-23.0,-24.0
15,-40.0,-22.0,-13.0
23,-39.0,-22.0,-23.0
30,-37.0,-21.0,-17.0
37,-25.0,4.0,-10.0
21,-9.0,19.0,-33.0
17,17.0,12.0,-35.0
29,-3.0,13.0,-28.0
42,-37.0,10.0,-38.0
61,-33.0,11.0,-47.0
45,-42.0,23.0,-38.0
22,-40.0,37.0,-19.0
17,-9.0,33.0,-25.0
-12,15.0,25.0,-26.0
-20,34.0,36.0,-20.0
-8,34.0,22.0,-24.0
-17,20.0,23.0,-31.0
-11,37.0,49.0,-30.0
-12,56.0,41.0,-21.0
-42,27.0,50.0,-33.0
-37,17.0,72.0,-51.0
-23,56.0,73.0,-57.0
-26,87.0,84.0,-39.0
-1,104.0,79.0,-2.0
13,109.0,50.0,-6.0
2,93.0,35.0,-16.0
26,76.0,19.0,-6.0
41,72.0,4.0,-1.0
27,62.0,7.0,-10.0
46,44.0,1.0,-41.0
52,26.0,-12.0,-42.0
25,23.0,-9.0,-12.0
20,25.0,-5.0,7.0
17,3.0,-22.0,24.0
20,6.0,-40.0,35.0
20,23.0,-46.0,33.0
3,1.0,-48.0,17.0
-8,-12.0,-38.0,26.0
-10,-6.0,-30.0,61.0
0,-18.0,-45.0,53.0
17,-3.0,-66.0,45.0
31,23.0,-82.0,50.0
40,7.0,-119.0,44.0
37,12.0,-138.0,55.0
31,18.0,-89.0,64.0
16,-3.0,-69.0,84.0
-2,2.0,-93.0,92.0
0,-15.0,-79.0,83.0
19,-50.0,-48.0,97.0
38,-49.0,-20.0,84.0
50,-34.0,-14.0,73.0
63,-25.0,-13.0,88.0
73,-25.0,14.0,97.0
87,-14.0,17.0,102.0
121,-17.0,-1.0,95.0
140,-46.0,16.0,103.0
118,-47.0,25.0,116.0
92,-36.0,12.0,112.0
99,-34.0,8.0,106.0
94,-24.0,-5.0,82.0
77,-28.0,8.0,66.0
81,-41.0,23.0,66.0
67,-50.0,11.0,58.0
55,-70.0,27.0,36.0
56,-92.0,19.0,-16.0
21,-108.0,-18.0,-24.0
-12,-125.0,-26.0,-6.0
-6,-121.0,-18.0,-30.0
-1,-107.0,24.0,-37.0
-21,-101.0,54.0,-60.0
-38,-93.0,40.0,-64.0
-47,-71.0,55.0,-20.0
-47,-49.0,80.0,-28.0
-27,-48.0,82.0,-23.0
-25,-29.0,84.0,8.0
-32,38.0,96.0,-1.0
-27,62.0,96.0,25.0
-28,28.0,70.0,69.0
-28,35.0,49.0,65.0
-35,49.0,45.0,49.0
-29,20.0,44.0,47.0
-2,16.0,48.0,35.0
7,31.0,59.0,10.0
0,29.0,56.0,12.0
-7,41.0,37.0,11.0
-6,54.0,32.0,0.0
-2,45.0,45.0,12.0
5,44.0,41.0,11.0
7,53.0,17.0,4.0
-6,64.0,6.0,-20.0
4,77.0,1.0,-46.0
5,95.0,-10.0,-36.0
-16,114.0,-18.0,-41.0
-9,102.0,-24.0,-42.0
-37,65.0,-15.0,-36.0
-48,47.0,-20.0,-39.0
14,51.0,-40.0,-30.0
39,32.0,-29.0,-47.0
29,-4.0,-10.0,-70.0
18,6.0,-7.0,-56.0
-7,17.0,0.0,-48.0
-29,9.0,13.0,-63.0
-45,8.0,-1.0,-63.0
-62,2.0,-19.0,-55.0
-90,5.0,-3.0,-57.0
-99,19.0,23.0,-73.0
-87,26.0,33.0,-109.0
-53,15.0,26.0,-111.0
-17,-4.0,44.0,-99.0
-41,3.0,70.0,-113.0
-63,20.0,58.0,-88.0
-49,19.0,67.0,-63.0
-37,13.0,96.0,-65.0
-15,11.0,95.0,-39.0
1,-2.0,86.0,-20.0
-2,-17.0,99.0,-1.0
-5,-3.0,109.0,23.0
-4,23.0,66.0,21.0
7,37.0,35.0,31.0
4,37.0,41.0,61.0
1,38.0,9.0,68.0
27,56.0,-10.0,51.0
55,57.0,4.0,32.0
93,42.0,-12.0,17.0
129,32.0,-3.0,29.0
119,16.0,5.0,48.0
91,-2.0,-32.0,39.0
87,-28.0,-24.0,38.0
103,-59.0,-23.0,31.0
110,-69.0,-59.0,0.0
92,-64.0,-51.0,-5.0
82,-71.0,-52.0,-1.0
84,-66.0,-63.0,-2.0
63,-49.0,-38.0,20.0
34,-69.0,-32.0,32.0
30,-75.0,-25.0,25.0
16,-28.0,6.0,9.0
-11,9.0,5.0,-6.0
-31,20.0,0.0,7.0
-63,6.0,-2.0,18.0
-73,-3.0,-26.0,26.0
-83,10.0,-9.0,52.0
-117,12.0,-4.0,46.0
-109,0.0,-38.0,22.0
-103,-16.0,-15.0,22.0
-135,-40.0,-7.0,3.0
-137,-58.0,-50.0,-10.0
-97,-63.0,-53.0,13.0
-88,-62.0,-43.0,-7.0
-118,-50.0,-51.0,-35.0
-112,-43.0,-54.0,-19.0
-96,-43.0,-42.0,-10.0
-104,-23.0,-21.0,-20.0
-101,-20.0,-28.0,-16.0
-88,-25.0,-37.0,-4.0
-73,3.0,-25.0,-18.0
-67,21.0,-22.0,-28.0
-56,18.0,-28.0,-16.0
-34,18.0,-58.0,-15.0
-27,35.0,-75.0,-18.0
-21,62.0,-61.0,-29.0
-3,44.0,-68.0,-39.0
29,4.0,-87.0,-33.0
57,-7.0,-92.0,-43.0
57,-29.0,-79.0,-36.0
80,-36.0,-79.0,-27.0
124,-14.0,-91.0,-55.0
115,-7.0,-75.0,-65.0
101,-13.0,-76.0,-67.0
119,-24.0,-76.0,-80.0
139,-18.0,-51.0,-68.0
164,-5.0,-48.0,-51.0
156,-14.0,-38.0,-33.0
145,-9.0,-20.0,-43.0
151,4.0,-2.0,-62.0
122,7.0,23.0,-37.0
112,9.0,13.0,-30.0
118,-1.0,23.0,-22.0
93,1.0,33.0,9.0
109,30.0,-1.0,18.0
144,50.0,-13.0,39.0
123,62.0,-12.0,44.0
92,79.0,0.0,24.0
79,86.0,18.0,16.0
59,96.0,7.0,11.0
51,108.0,12.0,26.0
50,90.0,12.0,48.0
30,80.0,-15.0,57.0
10,92.0,-17.0,95.0
-3,92.0,-4.0,116.0
-9,78.0,-7.0,73.0
-18,52.0,-16.0,46.0
-45,52.0,-15.0,67.0
-58,66.0,-6.0,81.0
-50,59.0,23.0,77.0
-58,57.0,41.0,86.0
-82,29.0,26.0,94.0
-100,11.0,23.0,87.0
-125,47.0,19.0,93.0
-155,54.0,8.0,99.0
-162,44.0,19.0,85.0
-155,35.0,29.0,65.0
-160,31.0,16.0,46.0
-163,31.0,-4.0,36.0
-150,0.0,-3.0,35.0
-114,-11.0,0.0,36.0
-67,-17.0,-27.0,30.0
-62,-36.0,-56.0,30.0
-69,-35.0,-37.0,33.0
-46,-52.0,-6.0,28.0
-52,-63.0,9.0,35.0
-66,-73.0,37.0,29.0
-41,-104.0,51.0,7.0
-22,-97.0,38.0,-1.0
-23,-89.0,36.0,0.0
-26,-109.0,38.0,12.0
-14,-105.0,27.0,25.0
-2,-81.0,18.0,23.0
-19,-49.0,19.0,4.0
-40,-26.0,27.0,-12.0
-29,-36.0,17.0,-22.0
11,-54.0,15.0,-25.0
47,-68.0,43.0,-3.0
53,-70.0,46.0,-3.0
42,-65.0,29.0,-22.0
36,-68.0,10.0,-4.0
28,-57.0,2.0,3.0
27,-51.0,35.0,3.0
49,-62.0,35.0,20.0
49,-71.0,5.0,9.0
46,-76.0,1.0,-20.0
67,-64.0,-4.0,-28.0
63,-46.0,6.0,-31.0
42,-47.0,24.0,-45.0
32,-50.0,22.0,-32.0
44,-56.0,27.0,-10.0
45,-48.0,23.0,-19.0
24,-33.0,6.0,-14.0
27,-57.0,14.0,3.0
28,-57.0,29.0,-4.0
18,-30.0,11.0,-14.0
15,-30.0,-4.0,-20.0
-10,-20.0,11.0,-31.0
-26,-13.0,18.0,-42.0
-3,-29.0,17.0,-71.0
6,-44.0,42.0,-83.0
-19,-32.0,64.0,-49.0
-29,-5.0,46.0,-44.0
-15,-6.0,25.0,-53.0
-21,4.0,29.0,-30.0
-35,34.0,14.0,-30.0
-32,45.0,3.0,-24.0
-25,52.0,25.0,0.0
5,75.0,31.0,-8.0
23,110.0,32.0,10.0
13,121.0,29.0,35.0
22,101.0,23.0,38.0
26,107.0,33.0,68.0
20,136.0,10.0,58.0
32,148.0,1.0,26.0
15,161.0,22.0,32.0
-4,172.0,5.0,41.0
10,156.0,3.0,46.0
-4,134.0,30.0,40.0
-51,121.0,37.0,23.0
-68,126.0,42.0,9.0
-55,133.0,26.0,-3.0
-45,138.0,-5.0,-5.0
-52,150.0,9.0,8.0
-67,126.0,28.0,15.0
-67,87.0,2.0,6.0
-69,80.0,-18.0,6.0
-81,98.0,-14.0,-9.0
-81,113.0,-6.0,-21.0
-75,83.0,4.0,-10.0
-46,55.0,-9.0,-19.0
-16,51.0,-29.0,-13.0
-25,24.0,-36.0,1.0
-1,17.0,-31.0,-3.0
31,26.0,-23.0,-6.0
12,2.0,-15.0,-11.0
0,-17.0,7.0,-16.0
3,-12.0,22.0,-33.0
30,-23.0,30.0,-44.0
63,-52.0,44.0,-45.0
63,-62.0,54.0,-71.0
53,-53.0,46.0,-91.0
43,-43.0,35.0,-95.0
33,-47.0,27.0,-118.0
25,-43.0,8.0,-127.0
27,-27.0,-10.0,-118.0
33,-37.0,-36.0,-127.0
32,-53.0,-18.0,-134.0
32,-41.0,22.0,-111.0
30,-47.0,21.0,-79.0
36,-82.0,37.0,-58.0
52,-77.0,48.0,-36.0
89,-61.0,18.0,-30.0
99,-78.0,-6.0,-43.0
46,-79.0,-4.0,-66.0
31,-80.0,3.0,-80.0
63,-88.0,-19.0,-64.0
64,-71.0,-43.0,-41.0
62,-69.0,-53.0,-12.0
79,-86.0,-68.0,12.0
82,-86.0,-69.0,25.0
79,-90.0,-74.0,40.0
90,-91.0,-96.0,32.0
80,-64.0,-90.0,43.0
52,-49.0,-80.0,73.0
44,-51.0,-78.0,80.0
49,-44.0,-84.0,76.0
57,-43.0,-97.0,64.0
45,-57.0,-98.0,58.0
8,-69.0,-115.0,50.0
-7,-76.0,-118.0,47.0
6,-76.0,-78.0,47.0
-4,-82.0,-63.0,16.0
-31,-85.0,-79.0,4.0
-28,-80.0,-88.0,38.0
-18,-65.0,-71.0,55.0
-5,-41.0,-51.0,32.0
12,-57.0,-49.0,35.0
-2,-90.0,-39.0,52.0
-19,-95.0,-49.0,22.0
-40,-78.0,-77.0,11.0
-64,-58.0,-60.0,20.0
-53,-47.0,-26.0,14.0
-70,-34.0,-27.0,33.0
-98,-29.0,-28.0,28.0
-83,-50.0,11.0,0.0
-79,-84.0,42.0,-2.0
-78,-87.0,37.0,9.0
-62,-44.0,33.0,10.0
-47,-10.0,33.0,-3.0
-42,-9.0,26.0,23.0
-49,-19.0,53.0,48.0
-55,-59.0,91.0,16.0
-70,-97.0,69.0,-2.0
-68,-80.0,53.0,-1.0
-38,-65.0,81.0,-10.0
-19,-67.0,88.0,-12.0
-26,-47.0,103.0,10.0
-67,-20.0,139.0,30.0
-78,-9.0,158.0,1.0
-52,-24.0,164.0,-23.0
-57,-30.0,155.0,-10.0
-57,2.0,142.0,2.0
-46,44.0,151.0,11.0
-39,67.0,177.0,8.0
-17,64.0,180.0,-7.0
0,62.0,146.0,14.0
26,51.0,127.0,31.0
67,41.0,127.0,23.0
76,54.0,101.0,31.0
49,48.0,78.0,34.0
32,46.0,62.0,32.0
43,49.0,44.0,23.0
49,36.0,50.0,10.0
56,28.0,39.0,23.0
68,16.0,13.0,14.0
53,30.0,7.0,10.0
41,58.0,-17.0,32.0
40,39.0,-21.0,25.0
25,9.0,1.0,14.0
13,-6.0,5.0,-16.0
19,-22.0,-3.0,-61.0
54,-27.0,-17.0,-40.0
79,-25.0,-22.0,-14.0
72,-25.0,-46.0,-28.0
79,-26.0,-85.0,-35.0
92,-23.0,-92.0,-40.0
103,-6.0,-112.0,-41.0
131,2.0,-121.0,-43.0
146,6.0,-94.0,-57.0
134,40.0,-105.0,-77.0
108,61.0,-133.0,-97.0
76,65.0,-146.0,-111.0
44,88.0,-144.0,-105.0
14,99.0,-116.0,-78.0
-8,88.0,-123.0,-75.0
-33,71.0,-140.0,-79.0
-56,65.0,-127.0,-64.0
-50,67.0,-151.0,-61.0
-43,75.0,-176.0,-60.0
-43,110.0,-170.0,-40.0
-32,145.0,-168.0,-16.0
-46,149.0,-157.0,-23.0
-47,140.0,-134.0,-37.0
-28,127.0,-100.0,-39.0
-40,111.0,-75.0,-66.0
-30,102.0,-76.0,-49.0
-7,93.0,-58.0,8.0
-16,96.0,-39.0,10.0
-29,129.0,-47.0,4.0
-32,152.0,-42.0,17.0
-17,133.0,-36.0,11.0
-13,130.0,-35.0,3.0
-29,127.0,-29.0,9.0
-51,89.0,-29.0,8.0
-64,90.0,-18.0,-3.0
-52,125.0,-20.0,6.0
-48,116.0,-41.0,44.0
-46,94.0,-21.0,52.0
-25,107.0,14.0,42.0
-48,107.0,35.0,47.0
-71,79.0,41.0,57.0
-32,63.0,23.0,81.0
-14,60.0,21.0,89.0
-31,64.0,23.0,75.0
-32,68.0,8.0,87.0
-21,53.0,7.0,103.0
-5,44.0,18.0,80.0
-4,36.0,30.0,58.0
-5,-12.0,39.0,57.0
11,-50.0,55.0,45.0
29,-66.0,53.0,26.0
34,-96.0,34.0,35.0
17,-110.0,51.0,66.0
-6,-118.0,75.0,92.0
-6,-113.0,85.0,91.0
0,-103.0,91.0,82.0
0,-125.0,93.0,71.0
17,-135.0,84.0,54.0
28,-128.0,72.0,63.0
20,-141.0,99.0,79.0
7,-153.0,126.0,67.0
-7,-137.0,121.0,55.0
-7,-116.0,131.0,56.0
10,-113.0,133.0,54.0
24,-95.0,111.0,50.0
26,-79.0,107.0,58.0
46,-90.0,97.0,70.0
56,-92.0,79.0,60.0
26,-90.0,83.0,47.0
10,-75.0,75.0,30.0
7,-29.0,62.0,-12.0
6,-21.0,60.0,-37.0
15,-37.0,64.0,-29.0
18,-40.0,81.0,-8.0
16,-63.0,60.0,-13.0
-11,-71.0,19.0,-40.0
-51,-56.0,29.0,-26.0
-54,-48.0,24.0,2.0
-45,-32.0,-11.0,-11.0
-59,-6.0,-5.0,-10.0
-71,12.0,-3.0,9.0
-50,6.0,-7.0,12.0
-40,-18.0,8.0,25.0
-63,-21.0,-6.0,29.0
-61,-10.0,-16.0,20.0
-40,-26.0,-7.0,8.0
-28,-42.0,-32.0,-5.0
-6,-27.0,-29.0,-11.0
25,-21.0,-7.0,-13.0
43,-42.0,-23.0,2.0
31,-38.0,-46.0,2.0
18,-36.0,-70.0,-26.0
11,-54.0,-71.0,-11.0
-23,-41.0,-38.0,24.0
-48,-18.0,-35.0,11.0
-55,-3.0,-50.0,-15.0
-81,8.0,-44.0,-29.0
-91,3.0,-24.0,-35.0
-86,-9.0,-6.0,-13.0
-82,-12.0,-12.0,-1.0
-62,-4.0,-35.0,-14.0
-55,-1.0,-53.0,-21.0
-46,-4.0,-39.0,-35.0
-26,-12.0,-17.0,-42.0
-25,-10.0,-40.0,-24.0
-3,-7.0,-74.0,-17.0
29,-22.0,-73.0,-21.0
22,-15.0,-68.0,-21.0
20,-4.0,-76.0,-10.0
41,-32.0,-61.0,-6.0
40,-46.0,-29.0,-25.0
9,-40.0,-20.0,-26.0
-5,-65.0,-33.0,-10.0
11,-67.0,-41.0,-4.0
20,-39.0,-18.0,-6.0
9,-28.0,5.0,-29.0
8,-21.0,-4.0,-34.0
4,-32.0,0.0,-20.0
7,-35.0,7.0,-43.0
