a0003,a0004,a0005,a0006
95,95.0,71.0,40
126,7.0,93.0,80
20,48.0,167.0,71
12,29.0,100.0,51
106,31.0,167.0,4
50,25.0,181.0,-3
86,102.0,114.0,-46
79,112.0,87.0,24
84,54.0,54.0,63
64,70.0,-40.0,37
-13,63.0,18.0,77
8,136.0,12.0,42
29,92.0,-4.0,59
-77,61.0,-25.0,68
-10,-18.0,-5.0,8
19,37.0,46.0,-29
-49,78.0,8.0,-47
-131,55.0,-4.0,-57
-96,124.0,40.0,-57
-2,226.0,90.0,-86
-101,189.0,110.0,-62
-71,78.0,162.0,-80
-84,167.0,61.0,-32
-14,182.0,38.0,-48
-46,53.0,16.0,-123
-108,102.0,49.0,-104
-84,156.0,13.0,-116
-80,144.0,32.0,-80
-32,190.0,-5.0,21
-44,117.0,-111.0,83
-59,112.0,30.0,39
-74,103.0,21.0,-35
-62,43.0,-23.0,34
-91,38.0,51.0,54
-127,129.0,85.0,59
-68,105.0,86.0,122
-116,134.0,113.0,29
-148,178.0,121.0,14
-96,146.0,78.0,66
-68,178.0,91.0,60
-152,225.0,149.0,-23
-176,163.0,150.0,-29
-87,83.0,132.0,-63
-134,94.0,115.0,-87
-72,-21.0,86.0,-102
-81,38.0,40.0,-87
-25,66.0,68.0,-68
3,95.0,6.0,-27
-12,63.0,63.0,-36
-75,53.0,81.0,-112
-97,115.0,42.0,-39
-72,117.0,13.0,-1
-100,94.0,-28.0,-6
-77,48.0,34.0,-81
-143,9.0,24.0,-99
-199,25.0,54.0,-28
-208,16.0,54.0,-61
-134,73.0,159.0,-132
-87,163.0,122.0,-154
-2,72.0,172.0,-169
-122,145.0,154.0,-56
-140,129.0,81.0,5
-117,75.0,161.0,-38
-143,101.0,103.0,-142
-101,51.0,47.0,-87
-175,-8.0,-7.0,-76
-146,3.0,0.0,-22
-161,40.0,-28.0,-24
-155,114.0,-30.0,-111
-178,112.0,37.0,-129
-229,111.0,74.0,-147
-165,68.0,21.0,-75
-94,58.0,3.0,-149
-99,121.0,3.0,-148
-84,115.0,-24.0,-136
-116,89.0,14.0,-156
-166,110.0,-30.0,-142
-133,66.0,-4.0,-162
-177,64.0,63.0,-125
-208,65.0,3.0,-83
-185,125.0,-65.0,-88
-245,101.0,-12.0,-88
-186,143.0,97.0,-162
-155,114.0,56.0,-196
-60,42.0,93.0,-199
-93,83.0,31.0,-121
-12,109.0,40.0,-236
40,61.0,35.0,-213
-181,102.0,26.0,-234
-142,159.0,39.0,-159
-93,124.0,24.0,-232
-52,93.0,-34.0,-191
-23,55.0,35.0,-125
50,79.0,117.0,-188
-24,11.0,9.0,-209
-3,238.0,65.0,-163
8,-80.0,34.0,-207
-79,341.0,-21.0,-213
-29,-803.0,-2.0,-245
11,-911.0,40.0,-313
-46,118.0,-27.0,-115
-1,-282.0,-71.0,-996
-268,-14.0,-21.0,-488
-22,-259.0,87.0,-116
6,-101.0,-30.0,-198
-374,-171.0,293.0,-92
-129,-112.0,186.0,-213
-297,-84.0,-187.0,-125
-271,-95.0,-1.0,-219
-278,-159.0,-28.0,-243
-303,-110.0,37.0,-302
-245,-48.0,54.0,-190
-287,-67.0,85.0,-364
-297,-47.0,41.0,-247
-311,-207.0,17.0,-167
-327,-226.0,-4.0,-140
-318,-231.0,-85.0,-257
-252,-206.0,-141.0,-199
-189,-180.0,-138.0,-196
-225,-78.0,-67.0,-256
-258,-80.0,-87.0,-299
-279,-66.0,-101.0,-326
-288,-91.0,-32.0,-223
-206,-191.0,-26.0,-249
-147,-234.0,-91.0,-212
-133,-239.0,-92.0,-198
-200,-260.0,-46.0,-269
-192,-199.0,-3.0,-261
-162,-172.0,-82.0,-195
-186,-143.0,-136.0,-256
-192,-136.0,-136.0,-272
-206,-104.0,-155.0,-238
-250,-79.0,-74.0,-255
-197,-83.0,-69.0,-233
-273,-6.0,-134.0,-315
-205,41.0,-118.0,-316
-228,19.0,-164.0,-223
-181,-45.0,-150.0,-286
-154,-97.0,-3.0,-267
-184,-51.0,119.0,-254
-138,-62.0,139.0,-235
-200,-21.0,5.0,-243
-145,-3.0,-20.0,-263
-162,-1.0,-68.0,-232
-151,-4.0,-103.0,-190
-199,-11.0,-112.0,-154
-175,30.0,-116.0,-227
-231,1.0,-85.0,-178
-245,-88.0,-102.0,-203
-300,-80.0,-52.0,-239
-272,22.0,-130.0,-207
-175,93.0,-128.0,-223
-265,94.0,-108.0,-220
-240,14.0,-67.0,-211
-215,56.0,13.0,-183
-296,-71.0,-43.0,-263
-239,-110.0,33.0,-269
-264,-96.0,39.0,-247
-349,-174.0,-50.0,-215
-332,-198.0,-46.0,-262
-355,-192.0,-65.0,-191
-324,-111.0,-83.0,-145
-232,-130.0,-94.0,-170
-239,-156.0,-47.0,-187
-299,-141.0,-145.0,-232
-247,-182.0,-154.0,-188
-269,-214.0,-134.0,-213
-259,-204.0,-162.0,-251
-290,-235.0,-183.0,-304
-242,-224.0,-203.0,-258
-279,-261.0,-157.0,-260
-333,-241.0,-195.0,-213
-336,-240.0,-115.0,-160
-282,-212.0,-95.0,-180
-268,-121.0,-116.0,-123
-261,-74.0,-119.0,-155
-215,-110.0,-33.0,-160
-283,-173.0,-29.0,-192
-241,-112.0,-31.0,-304
-220,-93.0,-59.0,-290
-173,-100.0,-110.0,-255
-189,-130.0,-84.0,-205
-207,-117.0,-70.0,-93
-239,-101.0,-34.0,-143
-272,-122.0,-36.0,-162
-330,-189.0,-60.0,-100
-302,-201.0,-35.0,-107
-255,-124.0,-9.0,-144
-305,-181.0,-71.0,-202
-276,-202.0,-53.0,-239
-275,-140.0,-117.0,-232
-288,-99.0,-120.0,-212
-349,-112.0,-79.0,-250
-309,-89.0,-50.0,-249
-308,-84.0,-42.0,-134
-324,-205.0,-44.0,-50
-294,-216.0,-64.0,-92
-231,-158.0,-65.0,-202
-215,-85.0,-98.0,-148
-198,-72.0,-58.0,-189
-131,-122.0,-15.0,-178
-126,-116.0,-70.0,-109
-125,-85.0,-116.0,-198
-261,-87.0,-128.0,-180
-247,-110.0,-94.0,-180
-215,-66.0,-42.0,-175
-171,-92.0,8.0,-224
-195,-103.0,-75.0,-240
-275,-81.0,64.0,-194
-273,-19.0,11.0,-244
-213,-77.0,-3.0,-317
-220,-139.0,0.0,-226
-270,-109.0,-41.0,-187
-273,-75.0,-55.0,-212
-269,-76.0,-169.0,-254
-242,-176.0,-75.0,-318
-262,-135.0,-94.0,-327
-194,-122.0,-67.0,-262
-214,-74.0,-115.0,-261
-269,-119.0,-199.0,-206
-348,-152.0,-198.0,-201
-308,-183.0,-156.0,-294
-294,-213.0,-120.0,-300
-279,-178.0,-88.0,-220
-282,-159.0,-101.0,-250
-333,-65.0,-131.0,-313
-333,-30.0,-81.0,-301
-343,8.0,-71.0,-299
-285,31.0,-116.0,-212
-376,-13.0,-196.0,-203
-420,-95.0,-211.0,-158
-350,-152.0,-225.0,-143
-275,-94.0,-109.0,-135
-237,-75.0,-65.0,-175
-279,-85.0,-94.0,-158
-260,-55.0,-93.0,-302
-297,-93.0,-31.0,-287
-307,-42.0,-27.0,-185
-237,-27.0,-39.0,-304
-246,-32.0,53.0,-297
-196,-53.0,50.0,-298
-177,-74.0,27.0,-324
-196,-16.0,-34.0,-306
-254,48.0,66.0,-320
-308,5.0,79.0,-353
-310,-10.0,-11.0,-306
-333,-25.0,-51.0,-171
-348,-79.0,-120.0,-245
-308,-52.0,-174.0,-255
-319,-24.0,-83.0,-196
-289,-10.0,-83.0,-231
-309,60.0,-128.0,-231
-333,42.0,-86.0,-266
-247,-69.0,-65.0,-210
-245,9.0,8.0,-259
-172,73.0,4.0,-297
-140,-2.0,-30.0,-281
-225,-50.0,-66.0,-246
-180,-48.0,0.0,-267
-167,-94.0,18.0,-223
-249,-96.0,32.0,-215
-253,-88.0,-40.0,-256
-255,-23.0,-27.0,-267
-245,-104.0,30.0,-267
-268,-66.0,-62.0,-297
-245,-36.0,-43.0,-304
-228,-108.0,-5.0,-262
-239,-61.0,-48.0,-233
-203,-68.0,-94.0,-189
-275,-4.0,-85.0,-174
-323,-80.0,-62.0,-164
-240,-79.0,-35.0,-214
-243,-53.0,4.0,-240
-235,-39.0,-20.0,-286
-285,-52.0,-145.0,-230
-236,5.0,-114.0,-197
-228,39.0,-70.0,-209
-239,18.0,-56.0,-255
-235,39.0,-71.0,-241
-279,-25.0,-101.0,-116
-279,-37.0,-98.0,-121
-327,1.0,-48.0,-112
-302,-64.0,-33.0,-91
-274,-32.0,-36.0,-94
-212,25.0,-115.0,-67
-236,-73.0,-135.0,-84
-239,-2.0,-57.0,-87
-292,-69.0,-163.0,-83
-250,-122.0,-142.0,-76
-294,-46.0,-119.0,-86
-315,-92.0,-113.0,-144
-286,-62.0,-104.0,-103
-278,-40.0,-97.0,-90
-216,-84.0,-108.0,-94
-241,-19.0,-60.0,-109
-170,6.0,-115.0,-144
-191,50.0,-192.0,-165
-189,5.0,-132.0,-151
-207,-52.0,-144.0,-101
-209,24.0,-155.0,-145
-144,20.0,-152.0,-219
-165,122.0,-178.0,-173
-199,73.0,-200.0,-186
-110,-6.0,-131.0,-242
-155,-52.0,-134.0,-240
-166,-107.0,-167.0,-221
-175,-87.0,-202.0,-178
-263,-86.0,-175.0,-229
-253,45.0,-166.0,-232
-268,73.0,-209.0,-254
-188,11.0,-171.0,-246
-184,-15.0,-138.0,-294
-231,9.0,-207.0,-249
-254,-15.0,-168.0,-178
-201,26.0,-131.0,-168
-163,-17.0,-102.0,-158
-108,-165.0,-52.0,-211
-185,-72.0,-18.0,-199
-326,-18.0,-47.0,-186
-201,-76.0,-70.0,-238
-227,-97.0,-80.0,-341
-207,-82.0,-122.0,-396
-172,-66.0,-226.0,-343
-200,-81.0,-249.0,-260
-93,-84.0,-139.0,-320
-166,-53.0,-119.0,-354
-177,-58.0,-84.0,-381
-158,6.0,-125.0,-372
-223,51.0,-48.0,-393
-225,14.0,-204.0,-435
-194,-13.0,-84.0,-396
-227,-4.0,-181.0,-342
-248,-13.0,-31.0,-350
-301,-45.0,-402.0,-310
-248,-71.0,185.0,-336
-151,-139.0,362.0,-342
-252,-105.0,-849.0,-296
-231,-100.0,505.0,-232
-264,-117.0,-213.0,-232
-249,-101.0,-297.0,-350
-257,-84.0,415.0,-298
-290,-21.0,-488.0,-327
-333,-18.0,137.0,-259
-280,-45.0,-222.0,-228
-246,-33.0,-298.0,-276
-350,-23.0,77.0,-201
-244,2.0,-340.0,-134
-239,16.0,-43.0,-198
-208,-54.0,-217.0,-201
-192,29.0,-348.0,-218
-249,20.0,-92.0,-190
-232,-51.0,-201.0,-167
-237,14.0,-29.0,-247
-260,-27.0,-47.0,-268
-171,-132.0,-167.0,-269
-205,-86.0,-60.0,-278
-225,-42.0,-11.0,-248
-231,-40.0,-52.0,-120
-280,63.0,-45.0,-136
-209,66.0,-75.0,-192
-161,14.0,-20.0,-154
-157,-9.0,-92.0,-141
-258,-24.0,-41.0,-167
-313,-76.0,-45.0,-246
-235,1.0,-203.0,-293
-188,36.0,-55.0,-243
-217,-57.0,-22.0,-271
-217,-169.0,-29.0,-267
-213,-155.0,26.0,-261
-178,-79.0,-55.0,-255
-219,-73.0,-100.0,-317
-216,-149.0,-131.0,-273
-311,-226.0,-154.0,-206
-421,-197.0,-73.0,-245
-381,-192.0,-29.0,-283
-271,-193.0,-23.0,-266
-245,-168.0,1.0,-282
-251,-139.0,-46.0,-215
-200,-124.0,-79.0,-164
-141,-104.0,-58.0,-195
-166,-162.0,-163.0,-90
-177,-143.0,-135.0,-163
-143,-120.0,-124.0,-170
-166,28.0,-152.0,-139
-126,79.0,-109.0,-175
-229,20.0,-237.0,-132
-221,2.0,-207.0,-106
-185,-28.0,-48.0,-232
-127,23.0,-159.0,-239
-92,-76.0,-44.0,-211
-125,-101.0,-55.0,-238
-144,-101.0,-118.0,-207
-178,-94.0,-81.0,-252
-218,-100.0,-92.0,-294
-141,-14.0,-8.0,-206
-87,22.0,-140.0,-181
-158,-69.0,-22.0,-266
-163,-26.0,15.0,-343
-184,-18.0,-23.0,-351
-101,-55.0,-25.0,-218
-155,-64.0,-73.0,-210
-76,-82.0,-88.0,-210
-54,-130.0,-117.0,-265
-124,-27.0,-89.0,-308
-109,-33.0,-173.0,-242
-97,-107.0,-93.0,-293
-161,-121.0,-95.0,-313
-248,-75.0,-154.0,-332
-213,76.0,-2.0,-309
-296,65.0,-34.0,-303
-324,29.0,-157.0,-312
-298,50.0,-57.0,-277
-226,6.0,-52.0,-283
-280,-13.0,-74.0,-234
-252,-31.0,-23.0,-333
-271,-51.0,-130.0,-338
-213,-9.0,30.0,-268
-172,-63.0,56.0,-333
-246,-27.0,-11.0,-341
-211,6.0,114.0,-312
-222,7.0,104.0,-293
-208,17.0,114.0,-318
-189,10.0,132.0,-330
-163,36.0,72.0,-357
-169,-33.0,21.0,-365
-153,-12.0,-48.0,-315
-158,2.0,-70.0,-218
-141,-83.0,-72.0,-281
-204,-105.0,-118.0,-278
-114,-70.0,-140.0,-237
-135,-21.0,-68.0,-243
-141,-55.0,-5.0,-289
-109,-52.0,-100.0,-299
-135,-38.0,-42.0,-283
-136,-115.0,-59.0,-262
-284,-55.0,4.0,-196
-278,-32.0,-32.0,-234
-281,-103.0,-50.0,-219
-317,-111.0,-54.0,-216
-258,-173.0,-96.0,-209
-221,-177.0,14.0,-211
-217,-47.0,-172.0,-148
-207,-52.0,-181.0,-126
-235,-35.0,-120.0,-164
-169,-20.0,-47.0,-177
-146,-39.0,-74.0,-161
-116,-55.0,-96.0,-159
-130,-146.0,-74.0,-130
-242,-72.0,-133.0,-90
-266,48.0,-69.0,-122
-258,53.0,-77.0,-172
-263,0.0,-144.0,-140
-242,-13.0,-156.0,-157
-236,22.0,-135.0,-120
-264,75.0,-80.0,-133
-244,104.0,1.0,-252
-267,70.0,-12.0,-262
-258,15.0,-71.0,-261
-191,-65.0,-114.0,-187
-105,1.0,-45.0,-240
-162,4.0,-35.0,-225
-167,-85.0,-53.0,-274
-177,-29.0,-55.0,-338
-143,-3.0,-53.0,-303
-136,-53.0,7.0,-287
-210,-51.0,65.0,-198
-199,14.0,0.0,-183
-309,15.0,-73.0,-179
-204,3.0,-70.0,-225
-230,-85.0,-87.0,-290
-249,-61.0,-16.0,-387
-236,-15.0,-7.0,-397
-277,1.0,-52.0,-330
-221,-28.0,-69.0,-367
-195,-7.0,-20.0,-318
-158,88.0,30.0,-350
-222,27.0,-8.0,-332
-168,-55.0,-57.0,-317
-123,-138.0,-61.0,-358
-142,-116.0,-129.0,-311
-150,-65.0,-134.0,-358
-155,-22.0,-58.0,-347
-193,32.0,-78.0,-181
-199,35.0,-90.0,-187
-162,24.0,-127.0,-212
-187,64.0,-161.0,-155
-244,81.0,-138.0,-159
-294,51.0,-136.0,-207
-294,16.0,-178.0,-209
-243,-18.0,-139.0,-150
-272,42.0,-137.0,-239
-269,42.0,-169.0,-157
-234,-50.0,-221.0,-138
-251,-133.0,-140.0,-172
-220,-156.0,-98.0,-209
-241,-84.0,-223.0,-210
-288,-47.0,-170.0,-175
-291,-18.0,-98.0,-146
-304,-5.0,-143.0,-193
-321,29.0,-163.0,-275
-345,50.0,-86.0,-215
-354,97.0,-146.0,-258
-301,-6.0,-147.0,-254
-288,19.0,-169.0,-274
-239,88.0,-166.0,-249
-259,11.0,-206.0,-205
-256,70.0,-217.0,-280
-266,72.0,-192.0,-267
-303,23.0,-317.0,-258
-238,5.0,-250.0,-266
-251,24.0,-212.0,-245
-258,-70.0,-192.0,-271
-296,-9.0,-181.0,-194
-366,59.0,-121.0,-144
-345,21.0,-48.0,-283
-296,46.0,-161.0,-365
-329,-10.0,-245.0,-277
-325,-8.0,-229.0,-308
-333,14.0,-178.0,-310
-342,-3.0,-142.0,-325
-349,-29.0,-178.0,-312
-342,-9.0,-75.0,-350
-362,46.0,-40.0,-403
-410,39.0,-17.0,-359
-372,52.0,-85.0,-289
-373,67.0,-112.0,-298
-398,36.0,-101.0,-352
-375,41.0,-149.0,-301
-295,89.0,-91.0,-369
-329,112.0,-146.0,-373
-330,97.0,-80.0,-313
-302,130.0,-152.0,-338
-257,134.0,-194.0,-343
-198,96.0,-194.0,-368
-217,46.0,-250.0,-413
-218,6.0,-182.0,-416
-272,98.0,-90.0,-389
-341,100.0,-88.0,-269
-301,-6.0,-65.0,-211
-312,-61.0,0.0,-259
-296,-77.0,-33.0,-364
-230,-57.0,-75.0,-324
-253,-50.0,-141.0,-280
-269,-40.0,-215.0,-270
-366,-6.0,-118.0,-273
-315,-21.0,-50.0,-313
-232,-53.0,-85.0,-287
-252,-102.0,-44.0,-240
-382,-49.0,-84.0,-245
-359,45.0,-10.0,-261
-270,-87.0,-7.0,-259
-294,-93.0,-139.0,-263
-261,-23.0,-89.0,-246
-232,-43.0,-111.0,-200
-231,-28.0,-11.0,-247
-253,5.0,27.0,-206
-171,39.0,-36.0,-165
-224,-1.0,-57.0,-240
-190,83.0,-165.0,-248
-198,64.0,-128.0,-298
-222,52.0,-235.0,-247
-242,15.0,-168.0,-277
-293,93.0,-125.0,-398
-156,95.0,-50.0,-311
-183,15.0,12.0,-250
-259,28.0,-81.0,-300
-251,-5.0,-64.0,-232
-264,120.0,-151.0,-179
-218,109.0,-106.0,-155
-183,103.0,-145.0,-250
-209,-4.0,-143.0,-291
-217,58.0,-63.0,-284
-190,80.0,-158.0,-312
-163,82.0,-125.0,-246
-196,66.0,-56.0,-229
-132,-7.0,-76.0,-216
-202,19.0,-76.0,-177
-251,98.0,-77.0,-213
-193,243.0,-26.0,-211
-161,231.0,-76.0,-207
-166,159.0,-111.0,-275
-298,159.0,-61.0,-246
-251,152.0,-66.0,-283
-198,103.0,-37.0,-304
-212,145.0,-44.0,-292
-249,73.0,-84.0,-347
-270,46.0,-91.0,-254
-272,80.0,-205.0,-160
-254,68.0,-245.0,-222
-253,96.0,-200.0,-285
-292,80.0,-153.0,-259
-188,19.0,-119.0,-190
-255,-6.0,-101.0,-137
-265,116.0,-79.0,-136
-258,139.0,-113.0,-220
-263,54.0,-65.0,-216
-205,59.0,-69.0,-227
-247,128.0,-35.0,-242
-186,186.0,-24.0,-209
-71,92.0,-53.0,-251
-68,54.0,-1.0,-238
-153,-17.0,12.0,-298
-130,-23.0,-41.0,-309
-118,29.0,-78.0,-253
-162,46.0,14.0,-246
-231,34.0,50.0,-249
-147,37.0,38.0,-250
-128,57.0,18.0,-277
-171,44.0,-28.0,-301
-126,151.0,-71.0,-322
-160,166.0,-43.0,-380
-224,153.0,10.0,-333
-281,102.0,2.0,-315
-259,99.0,92.0,-241
-195,60.0,34.0,-272
-204,-4.0,-48.0,-342
-196,33.0,-40.0,-224
-168,62.0,-43.0,-155
-180,113.0,-34.0,-242
-184,123.0,-76.0,-300
-181,91.0,-50.0,-280
-145,45.0,-110.0,-203
-147,102.0,-138.0,-157
-144,80.0,-70.0,-160
-152,44.0,42.0,-197
-124,-14.0,65.0,-210
-178,44.0,-18.0,-63
-192,67.0,-48.0,-122
-211,-23.0,-72.0,-229
-221,28.0,-47.0,-183
-138,54.0,11.0,-152
-114,80.0,77.0,-254
-100,90.0,41.0,-270
-186,81.0,25.0,-309
-183,0.0,68.0,-318
-214,-10.0,105.0,-298
-203,31.0,68.0,-289
-239,67.0,48.0,-191
-255,25.0,65.0,-194
-226,77.0,27.0,-179
-369,62.0,13.0,-195
-303,-2.0,-7.0,-269
-213,29.0,29.0,-267
-197,6.0,37.0,-163
-150,29.0,74.0,-153
-108,38.0,33.0,-129
-135,8.0,-19.0,-155
-192,-62.0,27.0,-179
-165,-133.0,0.0,-161
-126,-107.0,11.0,-251
-131,-70.0,77.0,-246
-125,-28.0,96.0,-208
-79,10.0,104.0,-171
-26,-19.0,53.0,-246
-82,25.0,49.0,-256
-119,-95.0,65.0,-167
-80,-141.0,0.0,-229
-102,-152.0,-51.0,-322
-151,-97.0,-68.0,-388
-136,38.0,-35.0,-413
-144,38.0,-25.0,-392
-213,37.0,-11.0,-360
-192,-26.0,-37.0,-349
-125,16.0,21.0,-287
-83,10.0,42.0,-301
-77,22.0,29.0,-347
-109,39.0,7.0,-301
-64,47.0,-9.0,-328
-83,65.0,-8.0,-300
-89,64.0,5.0,-235
-89,99.0,-45.0,-294
-140,25.0,-41.0,-289
-154,11.0,-30.0,-211
-137,-32.0,-39.0,-275
-132,58.0,93.0,-318
-182,135.0,37.0,-397
-207,68.0,-93.0,-351
-209,78.0,-14.0,-213
-107,77.0,-79.0,-201
-180,113.0,-157.0,-173
-124,41.0,-101.0,-210
-90,82.0,-190.0,-197
-193,184.0,-68.0,-162
-162,121.0,-73.0,-110
-123,108.0,-32.0,-141
-93,77.0,-12.0,-193
-120,94.0,-33.0,-267
-192,159.0,16.0,-229
-172,52.0,36.0,-257
-133,17.0,12.0,-319
-119,58.0,-77.0,-312
-145,43.0,-75.0,-316
-253,59.0,4.0,-302
-203,-42.0,-19.0,-242
-163,-45.0,-123.0,-215
-158,-14.0,-33.0,-233
-203,-48.0,-74.0,-213
-148,-17.0,-37.0,-227
-168,-6.0,-17.0,-210
-183,-47.0,-6.0,-361
-135,-43.0,-1.0,-378
-149,14.0,-25.0,-328
-112,104.0,-38.0,-216
-110,61.0,-76.0,-107
-153,-37.0,-49.0,-115
-119,-40.0,6.0,-202
-135,32.0,-21.0,-251
-220,63.0,-30.0,-207
-235,65.0,-18.0,-195
-229,101.0,0.0,-318
-220,43.0,-17.0,-263
-288,84.0,-105.0,-185
-248,34.0,8.0,-182
-293,59.0,-6.0,-183
-220,-34.0,-67.0,-223
-213,-50.0,7.0,-115
-163,-35.0,24.0,-189
-30,-56.0,18.0,-197
-75,48.0,40.0,-171
-76,4.0,5.0,-161
-109,-2.0,-4.0,-203
-98,65.0,28.0,-144
-120,32.0,26.0,-82
-133,10.0,-9.0,-117
-136,7.0,-57.0,-134
-105,-97.0,-61.0,-153
-70,-98.0,2.0,-181
-57,-89.0,7.0,-234
-68,-15.0,-7.0,-197
-9,-1.0,-54.0,-116
-89,34.0,-79.0,-61
-122,48.0,-128.0,-42
-146,13.0,-109.0,-144
-137,-46.0,-3.0,-178
-97,-6.0,-25.0,-142
-116,-30.0,7.0,-166
-110,-42.0,29.0,-44
-149,57.0,39.0,-21
-9,84.0,59.0,-60
18,55.0,133.0,-101
19,80.0,111.0,-67
-57,54.0,42.0,-90
-42,56.0,55.0,-173
-72,110.0,98.0,-190
-158,60.0,34.0,-206
-162,90.0,4.0,-185
-177,-7.0,31.0,-160
-186,-75.0,83.0,-104
-155,-71.0,77.0,-68
-97,-32.0,59.0,-168
-35,-7.0,59.0,-197
-62,-12.0,-49.0,-184
-179,-28.0,-22.0,-270
-71,8.0,-109.0,-270
18,47.0,-115.0,-217
41,60.0,-50.0,-157
-31,98.0,-148.0,-107
-59,123.0,-144.0,-120
7,52.0,-90.0,-94
-86,37.0,-87.0,-170
-168,9.0,-91.0,-138
-95,-71.0,-143.0,-102
-134,-55.0,-118.0,-184
-98,-65.0,-106.0,-209
-124,-106.0,-148.0,-214
-153,-79.0,-130.0,-188
-141,-59.0,-43.0,-256
-154,-86.0,-39.0,-268
-129,-32.0,-85.0,-261
-119,-61.0,-168.0,-239
-32,-79.0,-162.0,-223
-96,13.0,-109.0,-208
-137,19.0,-140.0,-199
-95,-36.0,-36.0,-251
-66,-48.0,5.0,-218
-162,-51.0,-2.0,-139
-147,-8.0,49.0,-208
-142,120.0,19.0,-161
-177,97.0,-45.0,-154
-105,51.0,-95.0,-33
-51,108.0,-66.0,-20
-74,15.0,-21.0,-33
-122,-33.0,-66.0,-39
-145,-34.0,-6.0,-87
-226,-37.0,-22.0,-80
-177,-5.0,-77.0,-107
-156,29.0,-119.0,-155
-61,-15.0,-62.0,-209
-116,5.0,-133.0,-105
-95,28.0,-147.0,-153
-38,-5.0,-62.0,-124
-158,-2.0,-24.0,-198
-54,-39.0,-41.0,-212
-56,-71.0,-64.0,-129
-154,-93.0,-7.0,-79
-106,-84.0,-56.0,-154
-88,-99.0,9.0,-164
-188,-51.0,-41.0,-130
-136,-25.0,-60.0,-159
-132,-23.0,-14.0,-190
-158,-50.0,-60.0,-92
-141,-16.0,-61.0,-9
-81,-73.0,37.0,-75
-154,-32.0,-7.0,-82
-187,15.0,3.0,-5
-104,-24.0,22.0,-83
-59,-36.0,-98.0,-124
-73,-87.0,-60.0,-67
-98,-6.0,-79.0,-98
-46,65.0,-86.0,22
-121,69.0,-137.0,-28
-156,76.0,-164.0,-116
-215,91.0,-96.0,-174
-132,37.0,-140.0,-161
-81,71.0,-159.0,-121
-128,16.0,-193.0,-123
-203,13.0,-128.0,-133
-263,123.0,-123.0,-93
-157,14.0,-123.0,-78
-125,7.0,-77.0,-130
-116,81.0,-165.0,-119
-82,152.0,-134.0,-75
-143,127.0,-112.0,-98
-204,25.0,-85.0,-67
-192,71.0,-131.0,-47
-153,125.0,-107.0,-40
-93,90.0,-99.0,-57
-143,135.0,-93.0,-105
-167,123.0,-44.0,-114
-168,61.0,-39.0,-60
-191,31.0,-19.0,-58
-227,-9.0,-63.0,-85
-284,25.0,-41.0,-102
-214,33.0,-51.0,-170
-210,134.0,41.0,-191
-182,-13.0,-55.0,-228
-173,-13.0,-194.0,-112
-114,128.0,-173.0,-141
-71,90.0,-208.0,-172
-64,86.0,-84.0,-80
-18,116.0,-66.0,-45
-31,102.0,-126.0,-50
-53,81.0,-73.0,-112
-126,69.0,-108.0,-200
-45,54.0,4.0,-209
-66,80.0,44.0,-212
-73,73.0,77.0,-55
50,98.0,84.0,11
23,110.0,62.0,-82
-62,180.0,73.0,-117
-86,199.0,-39.0,-182
-100,102.0,4.0,-131
-35,11.0,-58.0,-91
-108,14.0,-68.0,-84
-132,49.0,-20.0,-83
